dz_2011,total,good,not_good
S01011270,833,764,69
S01011271,948,823,125
S01011272,728,658,70
S01011273,1285,1196,89
S01011274,1125,1037,88
S01011275,1543,1477,66
S01011276,1114,1016,98
S01011277,654,625,29
S01011278,639,617,22
S01011279,713,685,28
S01011280,690,653,37
S01011281,804,777,27
S01011282,918,885,33
S01011283,804,792,12
S01011284,1230,1197,33
S01011285,1140,1048,92
S01011286,720,661,59
S01011287,987,909,78
S01011288,1067,1002,65
S01011289,934,856,78
S01011290,1390,1248,142
S01011291,986,897,89
S01011292,697,626,71
S01011293,953,862,91
S01011294,948,818,130
S01011295,1022,968,54
S01011296,722,644,78
S01011297,927,859,68
S01011298,1104,1040,64
S01011299,494,477,17
S01011300,1008,926,82
S01011301,705,680,25
S01011302,945,845,100
S01011303,1186,1150,36
S01011304,966,901,65
S01011305,829,794,35
S01011306,590,550,40
S01011307,2465,2380,85
S01011308,626,591,35
S01011309,858,823,35
S01011310,706,665,41
S01011311,1149,1122,27
S01011312,1244,1205,39
S01011313,1122,1066,56
S01011314,1097,1056,41
S01011315,419,391,28
S01011316,938,872,66
S01011317,967,892,75
S01011318,964,915,49
S01011319,1116,1066,50
S01011320,747,707,40
S01011321,663,636,27
S01011322,634,609,25
S01011323,1181,1103,78
S01011324,509,472,37
S01011325,1030,931,99
S01011326,1099,1001,98
S01011327,739,674,65
S01011328,897,846,51
S01011329,1053,991,62
S01011330,754,725,29
S01011331,832,812,20
S01011332,1270,1224,46
S01011333,733,703,30
S01011334,1448,1384,64
S01011335,1138,1096,42
S01011336,698,659,39
S01011337,682,664,18
S01011338,847,806,41
S01011339,701,662,39
S01011340,1269,1199,70
S01011341,874,823,51
S01011342,839,798,41
S01011343,906,820,86
S01011344,883,817,66
S01011345,1069,1001,68
S01011346,832,775,57
S01011347,1186,1089,97
S01011348,1225,1147,78
S01011349,1113,1076,37
S01011350,933,896,37
S01011351,796,731,65
S01011352,709,661,48
S01011353,650,609,41
S01011354,879,844,35
S01011355,1113,1053,60
S01011356,962,925,37
S01011357,1399,1286,113
S01011358,547,529,18
S01011359,737,642,95
S01011360,852,789,63
S01011361,537,487,50
S01011362,661,634,27
S01011363,1714,1590,124
S01011364,659,616,43
S01011365,830,794,36
S01011366,498,429,69
S01011367,840,752,88
S01011368,1429,1402,27
S01011369,756,704,52
S01011370,1654,1611,43
S01011371,1560,1448,112
S01011372,1042,959,83
S01011373,866,807,59
S01011374,514,493,21
S01011375,726,690,36
S01011376,568,518,50
S01011377,594,571,23
S01011378,1041,994,47
S01011379,1125,1087,38
S01011380,732,685,47
S01011381,810,767,43
S01011382,531,476,55
S01011383,1091,913,178
S01011384,839,756,83
S01011385,957,851,106
S01011386,1076,971,105
S01011387,988,896,92
S01011388,1431,1356,75
S01011389,1512,1432,80
S01011390,1040,926,114
S01011391,645,606,39
S01011392,1053,1001,52
S01011393,841,779,62
S01011394,1012,967,45
S01011395,861,766,95
S01011396,986,878,108
S01011397,860,779,81
S01011398,779,689,90
S01011399,508,460,48
S01011400,925,852,73
S01011401,1020,949,71
S01011402,954,876,78
S01011403,1011,933,78
S01011404,1155,1046,109
S01011405,731,685,46
S01011406,705,662,43
S01011407,1377,1299,78
S01011408,936,859,77
S01011409,839,760,79
S01011410,812,746,66
S01011411,993,937,56
S01011412,973,931,42
S01011413,560,550,10
S01011414,1077,987,90
S01011415,941,877,64
S01011416,875,840,35
S01011417,820,749,71
S01011418,780,685,95
S01011419,673,597,76
S01011420,491,446,45
S01011421,506,488,18
S01011422,467,422,45
S01011423,679,606,73
S01011424,560,504,56
S01011425,779,716,63
S01011426,1886,1803,83
S01011427,1423,1324,99
S01011428,673,618,55
S01011429,1327,1262,65
S01011430,1026,964,62
S01011431,1298,1142,156
S01011432,1888,1753,135
S01011433,1048,968,80
S01011434,998,943,55
S01011435,1433,1332,101
S01011436,1245,1148,97
S01011437,811,724,87
S01011438,881,802,79
S01011439,1155,1059,96
S01011440,1091,994,97
S01011441,868,791,77
S01011442,683,611,72
S01011443,787,698,89
S01011444,1222,1114,108
S01011445,635,581,54
S01011446,2472,2375,97
S01011447,1071,981,90
S01011448,1244,1171,73
S01011449,757,686,71
S01011450,849,814,35
S01011451,1963,1886,77
S01011452,947,887,60
S01011453,820,759,61
S01011454,1109,1029,80
S01011455,1041,938,103
S01011456,1034,936,98
S01011457,917,853,64
S01011458,804,774,30
S01011459,1370,1298,72
S01011460,984,931,53
S01011461,813,756,57
S01011462,1004,915,89
S01011463,670,621,49
S01011464,1681,1641,40
S01011465,826,778,48
S01011466,2111,1980,131
S01011467,539,501,38
S01011468,141,138,3
S01011469,859,796,63
S01011470,958,863,95
S01011471,953,873,80
S01011472,1225,1116,109
S01011473,1013,889,124
S01011474,1075,953,122
S01011475,679,567,112
S01011476,915,890,25
S01011477,851,828,23
S01011478,1060,1024,36
S01011479,886,842,44
S01011480,1113,1086,27
S01011481,1169,1092,77
S01011482,1155,1049,106
S01011483,822,774,48
S01011484,1152,1027,125
S01011485,965,865,100
S01011486,569,508,61
S01011487,1370,1265,105
S01011488,697,626,71
S01011489,995,956,39
S01011490,1134,1031,103
S01011491,538,475,63
S01011492,859,790,69
S01011493,1048,989,59
S01011494,785,702,83
S01011495,1042,947,95
S01011496,649,571,78
S01011497,881,860,21
S01011498,672,656,16
S01011499,898,840,58
S01011500,1012,902,110
S01011501,673,599,74
S01011502,755,707,48
S01011503,1024,924,100
S01011504,666,588,78
S01011505,698,630,68
S01011506,588,517,71
S01011507,790,720,70
S01011508,962,911,51
S01011509,610,570,40
S01011510,1122,1058,64
S01011511,678,612,66
S01011512,1239,1118,121
S01011513,917,811,106
S01011514,1085,1010,75
S01011515,752,709,43
S01011516,887,852,35
S01011517,649,580,69
S01011518,661,583,78
S01011519,781,709,72
S01011520,1091,973,118
S01011521,1429,1294,135
S01011522,956,855,101
S01011523,1305,1198,107
S01011524,890,848,42
S01011525,1099,984,115
S01011526,1018,946,72
S01011527,949,893,56
S01011528,974,888,86
S01011529,1084,964,120
S01011530,1256,1129,127
S01011531,1814,1700,114
S01011532,1266,1226,40
S01011533,683,591,92
S01011534,766,682,84
S01011535,940,821,119
S01011536,674,653,21
S01011537,845,794,51
S01011538,733,699,34
S01011539,1096,994,102
S01011540,2031,1911,120
S01011541,1035,956,79
S01011542,1070,986,84
S01011543,920,843,77
S01011544,790,701,89
S01011545,851,775,76
S01011546,764,752,12
S01011547,475,461,14
S01011548,813,740,73
S01011549,915,859,56
S01011550,979,952,27
S01011551,876,812,64
S01011552,978,914,64
S01011553,1259,1208,51
S01011554,2044,1936,108
S01011555,766,699,67
S01011556,676,594,82
S01011557,1003,917,86
S01011558,874,809,65
S01011559,715,623,92
S01011560,1046,953,93
S01011561,834,751,83
S01011562,1038,961,77
S01011563,1118,996,122
S01011564,966,895,71
S01011565,1081,1001,80
S01011566,917,837,80
S01011567,859,765,94
S01011568,847,789,58
S01011569,848,775,73
S01011570,946,844,102
S01011571,887,786,101
S01011572,883,784,99
S01011573,1084,1014,70
S01011574,1100,1028,72
S01011575,866,813,53
S01011576,979,820,159
S01011577,628,563,65
S01011578,2245,2124,121
S01011579,924,881,43
S01011580,1378,1258,120
S01011581,930,817,113
S01011582,2390,2279,111
S01011583,970,842,128
S01011584,843,765,78
S01011585,1196,1084,112
S01011586,713,654,59
S01011587,738,689,49
S01011588,952,869,83
S01011589,1040,950,90
S01011590,2166,2043,123
S01011591,923,804,119
S01011592,1877,1761,116
S01011593,717,673,44
S01011594,622,563,59
S01011595,854,817,37
S01011596,1276,1207,69
S01011597,806,728,78
S01011598,984,870,114
S01011599,967,891,76
S01011600,737,658,79
S01011601,848,822,26
S01011602,709,657,52
S01011603,1000,884,116
S01011604,690,638,52
S01011605,844,764,80
S01011606,1001,977,24
S01011607,1266,1231,35
S01011608,1206,1126,80
S01011609,970,840,130
S01011610,949,835,114
S01011611,1197,1118,79
S01011612,296,288,8
S01011613,940,891,49
S01011614,570,531,39
S01011615,1356,1281,75
S01011616,511,464,47
S01011617,981,888,93
S01011618,794,728,66
S01011619,892,849,43
S01011620,972,952,20
S01011621,893,846,47
S01011622,160,150,10
S01011623,1888,1768,120
S01011624,937,884,53
S01011625,548,507,41
S01011626,1061,1029,32
S01011627,733,712,21
S01011628,1289,1238,51
S01011629,809,734,75
S01011630,744,686,58
S01011631,839,763,76
S01011632,986,916,70
S01011633,1092,1001,91
S01011634,754,683,71
S01011635,832,762,70
S01011636,867,793,74
S01011637,743,683,60
S01011638,737,660,77
S01011639,700,623,77
S01011640,1048,966,82
S01011641,946,898,48
S01011642,847,804,43
S01011643,896,823,73
S01011644,880,817,63
S01011645,622,572,50
S01011646,872,836,36
S01011647,1062,1034,28
S01011648,414,374,40
S01011649,881,845,36
S01011650,1626,1556,70
S01011651,926,861,65
S01011652,760,720,40
S01011653,1109,1025,84
S01011654,1064,956,108
S01011655,846,767,79
S01011656,730,658,72
S01011657,609,534,75
S01011658,895,820,75
S01011659,983,906,77
S01011660,1097,1045,52
S01011661,1180,1082,98
S01011662,1305,1270,35
S01011663,1103,1016,87
S01011664,1044,912,132
S01011665,1123,1001,122
S01011666,957,834,123
S01011667,1051,882,169
S01011668,1646,1436,210
S01011669,823,767,56
S01011670,799,746,53
S01011671,758,707,51
S01011672,806,738,68
S01011673,930,843,87
S01011674,1657,1527,130
S01011675,1448,1333,115
S01011676,778,702,76
S01011677,155,137,18
S01011678,464,396,68
S01011679,1416,1320,96
S01011680,1282,1164,118
S01011681,847,767,80
S01011682,1669,1579,90
S01011683,1279,1218,61
S01011684,803,759,44
S01011685,856,829,27
S01011686,931,890,41
S01011687,935,863,72
S01011688,1161,1105,56
S01011689,914,882,32
S01011690,1636,1558,78
S01011691,474,454,20
S01011692,1250,1140,110
S01011693,1698,1618,80
S01011694,659,634,25
S01011695,3465,3357,108
S01011696,776,758,18
S01011697,1083,1031,52
S01011698,643,599,44
S01011699,911,881,30
S01011700,869,802,67
S01011701,1222,1186,36
S01011702,972,915,57
S01011703,974,951,23
S01011704,1645,1617,28
S01011705,1785,1721,64
S01011706,1028,957,71
S01011707,713,676,37
S01011708,1094,995,99
S01011709,1109,1020,89
S01011710,763,724,39
S01011711,1121,998,123
S01011712,530,488,42
S01011713,1108,1021,87
S01011714,1302,1262,40
S01011715,1149,1060,89
S01011716,1002,963,39
S01011717,764,720,44
S01011718,978,943,35
S01011719,1981,1954,27
S01011720,617,584,33
S01011721,784,725,59
S01011722,1316,1204,112
S01011723,2146,2053,93
S01011724,733,707,26
S01011725,634,619,15
S01011726,552,537,15
S01011727,1489,1465,24
S01011728,929,880,49
S01011729,1157,1034,123
S01011730,844,791,53
S01011731,1102,1028,74
S01011732,899,851,48
S01011733,851,808,43
S01011734,891,832,59
S01011735,736,699,37
S01011736,1192,1126,66
S01011737,966,898,68
S01011738,1109,1033,76
S01011739,684,648,36
S01011740,729,667,62
S01011741,964,883,81
S01011742,864,810,54
S01011743,797,756,41
S01011744,849,782,67
S01011745,1033,920,113
S01011746,852,758,94
S01011747,1074,989,85
S01011748,1024,958,66
S01011749,896,839,57
S01011750,876,813,63
S01011751,1149,1062,87
S01011752,1074,1007,67
S01011753,777,734,43
S01011754,959,895,64
S01011755,939,867,72
S01011756,1113,1048,65
S01011757,933,854,79
S01011758,624,588,36
S01011759,897,812,85
S01011760,884,814,70
S01011761,817,762,55
S01011762,876,807,69
S01011763,773,695,78
S01011764,403,379,24
S01011765,1156,1115,41
S01011766,733,706,27
S01011767,1209,1134,75
S01011768,974,902,72
S01011769,789,703,86
S01011770,892,826,66
S01011771,667,647,20
S01011772,1102,1076,26
S01011773,596,588,8
S01011774,941,904,37
S01011775,904,894,10
S01011776,1298,1260,38
S01011777,645,624,21
S01011778,634,605,29
S01011779,793,763,30
S01011780,939,907,32
S01011781,922,885,37
S01011782,889,867,22
S01011783,575,555,20
S01011784,793,729,64
S01011785,1070,983,87
S01011786,198,197,1
S01011787,1133,1027,106
S01011788,1318,1281,37
S01011789,3188,3088,100
S01011790,1301,1223,78
S01011791,831,751,80
S01011792,888,792,96
S01011793,760,689,71
S01011794,982,895,87
S01011795,1051,995,56
S01011796,908,819,89
S01011797,1110,1079,31
S01011798,550,489,61
S01011799,973,928,45
S01011800,677,630,47
S01011801,685,638,47
S01011802,731,680,51
S01011803,930,882,48
S01011804,1006,967,39
S01011805,919,896,23
S01011806,1308,1272,36
S01011807,1091,1062,29
S01011808,948,927,21
S01011809,719,697,22
S01011810,1301,1261,40
S01011811,1146,1115,31
S01011812,1122,1080,42
S01011813,959,936,23
S01011814,721,707,14
S01011815,816,804,12
S01011816,707,696,11
S01011817,728,709,19
S01011818,1651,1621,30
S01011819,1218,1197,21
S01011820,1034,955,79
S01011821,680,647,33
S01011822,913,881,32
S01011823,608,594,14
S01011824,1001,980,21
S01011825,535,529,6
S01011826,744,727,17
S01011827,603,551,52
S01011828,909,875,34
S01011829,541,523,18
S01011830,844,813,31
S01011831,1079,1011,68
S01011832,838,783,55
S01011833,1016,971,45
S01011834,801,775,26
S01011835,685,671,14
S01011836,1104,1078,26
S01011837,963,927,36
S01011838,1250,1219,31
S01011839,1064,1042,22
S01011840,1255,1220,35
S01011841,1612,1537,75
S01011842,1320,1265,55
S01011843,1233,1194,39
S01011844,1070,1044,26
S01011845,857,830,27
S01011846,869,840,29
S01011847,429,418,11
S01011848,842,817,25
S01011849,813,791,22
S01011850,1123,1091,32
S01011851,898,871,27
S01011852,1012,977,35
S01011853,954,932,22
S01011854,1090,1056,34
S01011855,1273,1218,55
S01011856,695,677,18
S01011857,1489,1432,57
S01011858,1096,1042,54
S01011859,1069,1012,57
S01011860,894,860,34
S01011861,851,829,22
S01011862,1132,1096,36
S01011863,1148,1087,61
S01011864,787,761,26
S01011865,670,637,33
S01011866,1268,1222,46
S01011867,1297,1215,82
S01011868,1025,970,55
S01011869,1021,969,52
S01011870,864,812,52
S01011871,1179,1145,34
S01011872,1053,1029,24
S01011873,812,789,23
S01011874,839,806,33
S01011875,1078,1023,55
S01011876,1056,1013,43
S01011877,775,744,31
S01011878,1688,1634,54
S01011879,801,779,22
S01011880,1247,1208,39
S01011881,871,833,38
S01011882,941,897,44
S01011883,1984,1946,38
S01011884,778,761,17
S01011885,766,742,24
S01011886,1335,1307,28
S01011887,745,720,25
S01011888,1321,1234,87
S01011889,1052,1002,50
S01011890,918,882,36
S01011891,1260,1162,98
S01011892,1193,1164,29
S01011893,1082,1029,53
S01011894,1069,1036,33
S01011895,1172,1138,34
S01011896,964,939,25
S01011897,1131,1113,18
S01011898,1043,1031,12
S01011899,985,954,31
S01011900,735,726,9
S01011901,1119,1098,21
S01011902,1146,1118,28
S01011903,925,903,22
S01011904,956,909,47
S01011905,909,885,24
S01011906,329,316,13
S01011907,841,819,22
S01011908,566,551,15
S01011909,867,855,12
S01011910,1183,1123,60
S01011911,713,671,42
S01011912,833,794,39
S01011913,858,807,51
S01011914,991,957,34
S01011915,908,848,60
S01011916,943,887,56
S01011917,620,595,25
S01011918,895,851,44
S01011919,1144,1095,49
S01011920,684,648,36
S01011921,594,562,32
S01011922,882,837,45
S01011923,1088,986,102
S01011924,934,886,48
S01011925,921,897,24
S01011926,817,770,47
S01011927,613,569,44
S01011928,788,743,45
S01011929,692,650,42
S01011930,709,667,42
S01011931,679,623,56
S01011932,343,311,32
S01011933,1534,1457,77
S01011934,970,928,42
S01011935,1038,992,46
S01011936,766,713,53
S01011937,667,635,32
S01011938,472,433,39
S01011939,1010,936,74
S01011940,944,908,36
S01011941,1131,1067,64
S01011942,930,875,55
S01011943,1483,1364,119
S01011944,509,497,12
S01011945,1482,1434,48
S01011946,935,900,35
S01011947,602,576,26
S01011948,1159,1113,46
S01011949,966,933,33
S01011950,954,898,56
S01011951,833,805,28
S01011952,914,889,25
S01011953,925,900,25
S01011954,590,556,34
S01011955,1128,1066,62
S01011956,1108,1081,27
S01011957,1083,1047,36
S01011958,2026,1946,80
S01011959,893,855,38
S01011960,1192,1164,28
S01011961,1161,1132,29
S01011962,1069,1048,21
S01011963,818,791,27
S01011964,1086,1051,35
S01011965,984,953,31
S01011966,842,811,31
S01011967,1155,1109,46
S01011968,1395,1349,46
S01011969,1689,1608,81
S01011970,1835,1748,87
S01011971,667,648,19
S01011972,1743,1683,60
S01011973,656,623,33
S01011974,851,835,16
S01011975,452,434,18
S01011976,990,959,31
S01011977,1280,1226,54
S01011978,1204,1139,65
S01011979,1276,1209,67
S01011980,508,496,12
S01011981,1153,1119,34
S01011982,1501,1440,61
S01011983,1165,1136,29
S01011984,678,640,38
S01011985,718,696,22
S01011986,1019,959,60
S01011987,1150,1094,56
S01011988,731,678,53
S01011989,866,835,31
S01011990,750,726,24
S01011991,973,933,40
S01011992,1113,1064,49
S01011993,1010,942,68
S01011994,844,808,36
S01011995,1020,998,22
S01011996,730,694,36
S01011997,1170,1114,56
S01011998,946,920,26
S01011999,621,593,28
S01012000,562,549,13
S01012001,876,845,31
S01012002,767,722,45
S01012003,856,826,30
S01012004,1707,1638,69
S01012005,1507,1462,45
S01012006,1130,1106,24
S01012007,968,931,37
S01012008,1379,1335,44
S01012009,725,701,24
S01012010,1513,1422,91
S01012011,1458,1398,60
S01012012,647,616,31
S01012013,742,717,25
S01012014,1845,1785,60
S01012015,1376,1335,41
S01012016,852,830,22
S01012017,561,535,26
S01012018,876,853,23
S01012019,921,892,29
S01012020,970,900,70
S01012021,821,792,29
S01012022,1080,1021,59
S01012023,673,645,28
S01012024,1151,1108,43
S01012025,690,645,45
S01012026,932,904,28
S01012027,2264,2125,139
S01012028,1089,1054,35
S01012029,1499,1344,155
S01012030,1302,1253,49
S01012031,553,539,14
S01012032,353,340,13
S01012033,917,846,71
S01012034,978,932,46
S01012035,1153,1107,46
S01012036,1140,1084,56
S01012037,1247,1162,85
S01012038,1273,1161,112
S01012039,1165,1047,118
S01012040,696,657,39
S01012041,1253,1173,80
S01012042,1257,1137,120
S01012043,926,859,67
S01012044,998,881,117
S01012045,1229,1135,94
S01012046,834,747,87
S01012047,1081,955,126
S01012048,831,738,93
S01012049,732,686,46
S01012050,1172,1118,54
S01012051,497,469,28
S01012052,951,873,78
S01012053,964,892,72
S01012054,1252,1135,117
S01012055,947,853,94
S01012056,994,903,91
S01012057,773,750,23
S01012058,901,861,40
S01012059,986,914,72
S01012060,960,881,79
S01012061,1580,1533,47
S01012062,1011,968,43
S01012063,681,652,29
S01012064,892,808,84
S01012065,686,595,91
S01012066,852,774,78
S01012067,666,598,68
S01012068,788,707,81
S01012069,619,542,77
S01012070,1090,977,113
S01012071,1165,1044,121
S01012072,1188,1087,101
S01012073,786,758,28
S01012074,639,620,19
S01012075,1000,956,44
S01012076,936,865,71
S01012077,1177,1103,74
S01012078,977,950,27
S01012079,1253,1156,97
S01012080,1085,1031,54
S01012081,737,678,59
S01012082,1002,911,91
S01012083,1119,1010,109
S01012084,678,654,24
S01012085,777,737,40
S01012086,918,842,76
S01012087,815,752,63
S01012088,645,629,16
S01012089,842,815,27
S01012090,1102,1068,34
S01012091,772,741,31
S01012092,635,612,23
S01012093,535,516,19
S01012094,875,853,22
S01012095,1463,1340,123
S01012096,871,790,81
S01012097,695,642,53
S01012098,977,909,68
S01012099,1066,968,98
S01012100,1711,1611,100
S01012101,931,902,29
S01012102,899,854,45
S01012103,1054,1001,53
S01012104,924,905,19
S01012105,1606,1553,53
S01012106,1222,1187,35
S01012107,692,651,41
S01012108,1045,922,123
S01012109,1198,1100,98
S01012110,852,788,64
S01012111,1274,1155,119
S01012112,1035,943,92
S01012113,1292,1207,85
S01012114,1520,1480,40
S01012115,765,725,40
S01012116,680,646,34
S01012117,724,711,13
S01012118,1100,1068,32
S01012119,900,871,29
S01012120,583,548,35
S01012121,953,869,84
S01012122,866,792,74
S01012123,731,687,44
S01012124,636,589,47
S01012125,1009,908,101
S01012126,945,907,38
S01012127,1258,1191,67
S01012128,704,658,46
S01012129,915,840,75
S01012130,1222,1108,114
S01012131,1509,1402,107
S01012132,852,788,64
S01012133,1128,1060,68
S01012134,1375,1264,111
S01012135,1171,1034,137
S01012136,908,799,109
S01012137,848,751,97
S01012138,1037,965,72
S01012139,1163,1066,97
S01012140,883,854,29
S01012141,1267,1228,39
S01012142,952,916,36
S01012143,1302,1249,53
S01012144,1046,998,48
S01012145,1135,1087,48
S01012146,1138,1037,101
S01012147,1028,935,93
S01012148,756,686,70
S01012149,967,883,84
S01012150,778,708,70
S01012151,1013,911,102
S01012152,1039,931,108
S01012153,772,704,68
S01012154,759,676,83
S01012155,859,780,79
S01012156,1173,1065,108
S01012157,1088,1027,61
S01012158,1764,1706,58
S01012159,503,487,16
S01012160,960,925,35
S01012161,532,488,44
S01012162,1035,972,63
S01012163,868,814,54
S01012164,1242,1207,35
S01012165,921,853,68
S01012166,799,746,53
S01012167,681,621,60
S01012168,1025,962,63
S01012169,851,779,72
S01012170,1291,1184,107
S01012171,1180,1107,73
S01012172,943,873,70
S01012173,817,787,30
S01012174,1092,1037,55
S01012175,1031,994,37
S01012176,1365,1293,72
S01012177,833,802,31
S01012178,951,924,27
S01012179,765,718,47
S01012180,732,673,59
S01012181,1232,1127,105
S01012182,1424,1354,70
S01012183,2115,2015,100
S01012184,787,742,45
S01012185,783,724,59
S01012186,887,805,82
S01012187,884,814,70
S01012188,672,630,42
S01012189,802,758,44
S01012190,805,784,21
S01012191,1063,1025,38
S01012192,454,432,22
S01012193,769,751,18
S01012194,869,859,10
S01012195,895,850,45
S01012196,573,554,19
S01012197,1059,972,87
S01012198,1156,1054,102
S01012199,879,815,64
S01012200,647,603,44
S01012201,1113,1033,80
S01012202,585,556,29
S01012203,964,932,32
S01012204,789,771,18
S01012205,888,857,31
S01012206,965,929,36
S01012207,1231,1158,73
S01012208,1418,1324,94
S01012209,1066,994,72
S01012210,790,726,64
S01012211,1169,1114,55
S01012212,1141,1097,44
S01012213,1205,1106,99
S01012214,800,778,22
S01012215,986,974,12
S01012216,1319,1291,28
S01012217,560,507,53
S01012218,604,556,48
S01012219,931,837,94
S01012220,964,846,118
S01012221,709,644,65
S01012222,1233,1102,131
S01012223,808,733,75
S01012224,1037,972,65
S01012225,1301,1215,86
S01012226,833,780,53
S01012227,907,852,55
S01012228,802,747,55
S01012229,837,805,32
S01012230,1064,1044,20
S01012231,831,814,17
S01012232,1183,1159,24
S01012233,953,934,19
S01012234,1530,1490,40
S01012235,905,873,32
S01012236,864,834,30
S01012237,892,872,20
S01012238,604,561,43
S01012239,586,540,46
S01012240,842,781,61
S01012241,719,707,12
S01012242,891,870,21
S01012243,956,928,28
S01012244,1092,1081,11
S01012245,1361,1329,32
S01012246,1093,1072,21
S01012247,742,723,19
S01012248,942,923,19
S01012249,1001,971,30
S01012250,867,854,13
S01012251,1121,1060,61
S01012252,1188,1150,38
S01012253,958,901,57
S01012254,922,895,27
S01012255,924,890,34
S01012256,1453,1424,29
S01012257,1214,1192,22
S01012258,1793,1754,39
S01012259,837,815,22
S01012260,1541,1489,52
S01012261,1335,1309,26
S01012262,1961,1925,36
S01012263,782,754,28
S01012264,472,457,15
S01012265,1185,1121,64
S01012266,1280,1211,69
S01012267,1133,1112,21
S01012268,1558,1504,54
S01012269,1002,969,33
S01012270,898,860,38
S01012271,1536,1503,33
S01012272,903,884,19
S01012273,1025,1004,21
S01012274,1157,1123,34
S01012275,807,764,43
S01012276,1524,1449,75
S01012277,1367,1316,51
S01012278,1253,1159,94
S01012279,1245,1165,80
S01012280,1113,1073,40
S01012281,948,902,46
S01012282,1241,1201,40
S01012283,1047,1001,46
S01012284,779,739,40
S01012285,607,579,28
S01012286,1257,1204,53
S01012287,1395,1316,79
S01012288,1149,1089,60
S01012289,1219,1187,32
S01012290,671,640,31
S01012291,865,830,35
S01012292,1359,1310,49
S01012293,1098,1058,40
S01012294,1062,1016,46
S01012295,754,727,27
S01012296,1210,1183,27
S01012297,1169,1142,27
S01012298,1440,1393,47
S01012299,621,601,20
S01012300,1251,1177,74
S01012301,1022,979,43
S01012302,767,737,30
S01012303,979,963,16
S01012304,1213,1169,44
S01012305,906,868,38
S01012306,898,875,23
S01012307,897,849,48
S01012308,1009,984,25
S01012309,941,891,50
S01012310,1619,1556,63
S01012311,889,828,61
S01012312,1008,950,58
S01012313,860,822,38
S01012314,945,891,54
S01012315,844,785,59
S01012316,693,640,53
S01012317,499,466,33
S01012318,792,741,51
S01012319,1119,1088,31
S01012320,848,803,45
S01012321,1236,1179,57
S01012322,1181,1124,57
S01012323,1391,1330,61
S01012324,1058,1011,47
S01012325,904,863,41
S01012326,930,867,63
S01012327,962,918,44
S01012328,810,773,37
S01012329,993,953,40
S01012330,690,668,22
S01012331,1171,1130,41
S01012332,1275,1248,27
S01012333,1413,1372,41
S01012334,949,902,47
S01012335,1896,1855,41
S01012336,864,832,32
S01012337,1014,958,56
S01012338,865,816,49
S01012339,1000,944,56
S01012340,1133,1101,32
S01012341,949,924,25
S01012342,999,960,39
S01012343,1077,1041,36
S01012344,1137,1091,46
S01012345,785,763,22
S01012346,1348,1308,40
S01012347,688,655,33
S01012348,1196,1167,29
S01012349,1143,1098,45
S01012350,1194,1135,59
S01012351,1015,965,50
S01012352,1217,1172,45
S01012353,826,782,44
S01012354,1057,1004,53
S01012355,1147,1111,36
S01012356,1137,1107,30
S01012357,1000,964,36
S01012358,851,801,50
S01012359,917,838,79
S01012360,808,765,43
S01012361,885,828,57
S01012362,1240,1167,73
S01012363,1211,1131,80
S01012364,830,796,34
S01012365,1176,1149,27
S01012366,1035,981,54
S01012367,1075,1020,55
S01012368,873,841,32
S01012369,1124,1058,66
S01012370,1413,1347,66
S01012371,1153,1057,96
S01012372,1119,1036,83
S01012373,1296,1232,64
S01012374,920,892,28
S01012375,1290,1223,67
S01012376,963,930,33
S01012377,705,675,30
S01012378,682,664,18
S01012379,600,583,17
S01012380,1406,1351,55
S01012381,1093,1031,62
S01012382,1101,1077,24
S01012383,1100,1064,36
S01012384,573,550,23
S01012385,760,743,17
S01012386,1188,1121,67
S01012387,936,911,25
S01012388,704,678,26
S01012389,983,962,21
S01012390,769,746,23
S01012391,1541,1504,37
S01012392,864,846,18
S01012393,1326,1292,34
S01012394,995,959,36
S01012395,848,821,27
S01012396,879,833,46
S01012397,845,797,48
S01012398,1058,1020,38
S01012399,873,836,37
S01012400,925,893,32
S01012401,917,873,44
S01012402,460,451,9
S01012403,1025,995,30
S01012404,1343,1287,56
S01012405,726,713,13
S01012406,732,705,27
S01012407,1102,1067,35
S01012408,850,828,22
S01012409,1131,1092,39
S01012410,1339,1301,38
S01012411,1377,1330,47
S01012412,646,612,34
S01012413,1027,979,48
S01012414,693,667,26
S01012415,810,793,17
S01012416,559,549,10
S01012417,636,583,53
S01012418,788,735,53
S01012419,1104,1048,56
S01012420,1094,1025,69
S01012421,1022,952,70
S01012422,1269,1184,85
S01012423,1031,985,46
S01012424,950,880,70
S01012425,626,550,76
S01012426,625,581,44
S01012427,811,749,62
S01012428,865,819,46
S01012429,558,510,48
S01012430,1038,970,68
S01012431,1099,1023,76
S01012432,802,740,62
S01012433,790,717,73
S01012434,841,796,45
S01012435,891,806,85
S01012436,900,839,61
S01012437,811,775,36
S01012438,1078,1035,43
S01012439,953,885,68
S01012440,943,912,31
S01012441,971,924,47
S01012442,1000,961,39
S01012443,746,719,27
S01012444,1508,1451,57
S01012445,100,98,2
S01012446,687,646,41
S01012447,998,957,41
S01012448,927,899,28
S01012449,709,670,39
S01012450,981,938,43
S01012451,916,882,34
S01012452,743,719,24
S01012453,1053,1024,29
S01012454,1084,1035,49
S01012455,612,601,11
S01012456,984,948,36
S01012457,1318,1274,44
S01012458,895,879,16
S01012459,885,865,20
S01012460,830,801,29
S01012461,607,578,29
