dz_2001,total,scotland,ruk,elsewhere
S01002138,628,529,59,40
S01002139,703,610,55,38
S01002140,906,820,58,28
S01002141,688,517,109,62
S01002142,1050,903,117,30
S01002143,763,698,37,28
S01002144,721,531,129,61
S01002145,976,522,304,150
S01002146,913,677,134,102
S01002147,965,884,45,36
S01002148,864,699,101,64
S01002149,1022,889,90,43
S01002150,689,542,86,61
S01002151,1106,788,199,119
S01002152,821,579,139,103
S01002153,540,478,42,20
S01002154,895,806,48,41
S01002155,1012,875,75,62
S01002156,759,344,255,160
S01002157,816,488,218,110
S01002158,771,489,173,109
S01002159,754,467,171,116
S01002160,791,599,130,62
S01002161,710,378,208,124
S01002162,1018,858,98,62
S01002163,1003,723,151,129
S01002164,854,772,56,26
S01002165,957,826,71,60
S01002166,804,390,289,125
S01002167,660,605,37,18
S01002168,1005,629,250,126
S01002169,783,542,147,94
S01002170,871,777,55,39
S01002171,624,583,23,18
S01002172,736,671,35,30
S01002173,953,767,126,60
S01002174,913,601,190,122
S01002175,973,723,152,98
S01002176,800,707,70,23
S01002177,790,506,183,101
S01002178,916,597,205,114
S01002179,692,631,28,33
S01002180,504,257,158,89
S01002181,762,652,73,37
S01002182,731,380,230,121
S01002183,842,625,143,74
S01002184,792,656,84,52
S01002185,802,725,53,24
S01002186,737,441,181,115
S01002187,903,474,284,145
S01002188,783,653,68,62
S01002189,732,504,142,86
S01002190,780,462,170,148
S01002191,801,727,51,23
S01002192,866,781,58,27
S01002193,916,772,94,50
S01002194,744,684,35,25
S01002195,909,595,214,100
S01002196,667,552,69,46
S01002197,566,443,71,52
S01002198,852,614,133,105
S01002199,745,409,230,106
S01002200,795,651,95,49
S01002201,888,508,236,144
S01002202,688,348,216,124
S01002203,475,300,103,72
S01002204,711,646,38,27
S01002205,767,511,158,98
S01002206,546,392,83,71
S01002207,844,707,91,46
S01002208,557,307,139,111
S01002209,916,689,130,97
S01002210,610,360,169,81
S01002211,570,512,32,26
S01002212,1012,920,57,35
S01002213,829,725,72,32
S01002214,768,471,188,109
S01002215,995,809,130,56
S01002216,774,625,98,51
S01002217,914,685,128,101
S01002218,556,333,143,80
S01002219,672,520,101,51
S01002220,792,606,129,57
S01002221,767,587,106,74
S01002222,836,673,111,52
S01002223,719,601,63,55
S01002224,746,579,130,37
S01002225,721,447,151,123
S01002226,1037,753,172,112
S01002227,835,759,46,30
S01002228,978,871,50,57
S01002229,785,577,138,70
S01002230,972,698,165,109
S01002231,1136,620,252,264
S01002232,715,669,29,17
S01002233,931,727,113,91
S01002234,783,617,108,58
S01002235,968,680,160,128
S01002236,907,830,54,23
S01002237,1103,1006,60,37
S01002238,567,515,22,30
S01002239,939,840,49,50
S01002240,748,596,77,75
S01002241,890,825,39,26
S01002242,788,643,99,46
S01002243,767,564,112,91
S01002244,724,586,84,54
S01002245,949,628,186,135
S01002246,834,621,137,76
S01002247,866,790,41,35
S01002248,1169,821,204,144
S01002249,784,669,63,52
S01002250,973,848,86,39
S01002251,744,630,84,30
S01002252,607,418,118,71
S01002253,1005,934,50,21
S01002254,788,602,109,77
S01002255,1039,830,133,76
S01002256,768,578,101,89
S01002257,713,624,61,28
S01002258,777,578,116,83
S01002259,537,499,26,12
S01002260,853,655,145,53
S01002261,1022,898,94,30
S01002262,789,687,61,41
S01002263,794,600,120,74
S01002264,867,700,105,62
S01002265,1038,945,51,42
S01002266,592,479,79,34
S01002267,972,782,72,118
S01002268,715,626,63,26
S01002269,910,657,165,88
S01002270,914,679,123,112
S01002271,853,741,72,40
S01002272,560,462,65,33
S01002273,792,611,123,58
S01002274,719,558,91,70
S01002275,897,772,53,72
S01002276,813,589,158,66
S01002277,781,690,56,35
S01002278,1064,968,55,41
S01002279,961,864,62,35
S01002280,797,663,95,39
S01002281,709,630,50,29
S01002282,341,310,25,6
S01002283,744,599,88,57
S01002284,1023,936,51,36
S01002285,782,661,70,51
S01002286,783,636,116,31
S01002287,772,592,127,53
S01002288,749,534,158,57
S01002289,799,669,79,51
S01002290,795,651,93,51
S01002291,838,738,60,40
S01002292,810,634,105,71
S01002293,874,810,40,24
S01002294,632,514,80,38
S01002295,758,600,116,42
S01002297,929,857,46,26
S01002298,744,588,96,60
S01002299,841,735,80,26
S01002300,792,649,112,31
S01002301,860,741,61,58
S01002302,749,669,50,30
S01002303,832,753,57,22
S01002304,798,529,189,80
S01002305,834,689,88,57
S01002306,475,381,56,38
S01002307,634,429,132,73
S01002308,911,696,158,57
S01002309,741,684,42,15
S01002310,848,698,84,66
S01002311,731,569,102,60
S01002312,653,596,35,22
S01002313,737,587,96,54
S01002314,831,661,105,65
S01002315,558,495,45,18
S01002316,751,548,159,44
S01002317,879,670,152,57
S01002318,845,729,85,31
S01002319,1105,1016,60,29
S01002320,638,520,85,33
S01002321,892,802,60,30
S01002322,689,547,92,50
S01002323,785,642,104,39
S01002324,761,695,47,19
S01002325,577,503,48,26
S01002326,827,669,94,64
S01002327,682,499,142,41
S01002328,765,646,84,35
S01002329,708,612,73,23
S01002330,798,684,88,26
S01002331,709,596,78,35
S01002332,958,809,116,33
S01002333,834,707,96,31
S01002334,827,608,169,50
S01002335,983,763,153,67
S01002336,1019,855,134,30
S01002337,977,823,106,48
S01002338,579,503,53,23
S01002339,632,590,31,11
S01002340,540,489,44,7
S01002341,560,529,28,3
S01002342,614,581,30,3
S01002343,777,688,71,18
S01002344,532,488,29,15
S01002345,717,572,119,26
S01002346,921,796,108,17
S01002347,736,651,73,12
S01002348,958,822,116,20
S01002349,960,871,70,19
S01002350,965,831,109,25
S01002351,652,545,90,17
S01002352,849,725,96,28
S01002353,745,671,61,13
S01002354,782,684,76,22
S01002355,881,836,35,10
S01002356,774,667,65,42
S01002357,710,656,38,16
S01002358,530,470,51,9
S01002359,948,879,48,21
S01002360,717,665,34,18
S01002361,606,534,47,25
S01002362,691,610,69,12
S01002363,928,829,78,21
S01002364,748,689,51,8
S01002365,544,475,53,16
S01002366,559,515,36,8
S01002367,871,783,75,13
S01002368,867,794,62,11
S01002369,528,464,55,9
S01002370,724,674,42,8
S01002371,644,593,44,7
S01002372,798,736,49,13
S01002373,631,566,54,11
S01002374,710,610,80,20
S01002375,895,828,52,15
S01002376,868,787,71,10
S01002377,850,775,54,21
S01002378,556,499,42,15
S01002379,945,879,49,17
S01002380,702,660,30,12
S01002381,829,771,39,19
S01002382,666,628,26,12
S01002383,544,471,47,26
S01002384,554,514,30,10
S01002385,819,790,27,2
S01002386,995,905,73,17
S01002387,617,566,42,9
S01002388,824,730,85,9
S01002389,746,673,50,23
S01002390,735,672,43,20
S01002391,883,788,76,19
S01002392,897,812,61,24
S01002393,520,479,30,11
S01002394,662,616,31,15
S01002395,768,678,73,17
S01002396,754,695,50,9
S01002397,1120,1034,69,17
S01002398,834,765,60,9
S01002399,1017,964,38,15
S01002400,887,807,69,11
S01002401,964,811,135,18
S01002402,895,798,66,31
S01002403,773,691,60,22
S01002404,990,914,54,22
S01002405,777,699,60,18
S01002406,790,734,43,13
S01002407,803,725,59,19
S01002408,885,822,42,21
S01002409,715,638,65,12
S01002410,532,476,36,20
S01002411,667,606,43,18
S01002412,1006,932,56,18
S01002413,703,635,55,13
S01002414,613,593,18,2
S01002415,773,739,28,6
S01002416,533,473,48,12
S01002417,722,652,53,17
S01002418,945,878,44,23
S01002419,542,487,41,14
S01002420,694,659,15,20
S01002421,876,787,74,15
S01002422,604,556,33,15
S01002423,679,621,39,19
S01002424,900,829,46,25
S01002425,811,753,39,19
S01002426,634,574,39,21
S01002427,805,740,50,15
S01002428,532,504,23,5
S01002429,724,672,35,17
S01002430,565,499,49,17
S01002431,760,727,20,13
S01002432,716,618,81,17
S01002433,534,504,23,7
S01002434,923,859,45,19
S01002435,717,660,49,8
S01002436,760,721,32,7
S01002437,501,459,21,21
S01002438,710,652,43,15
S01002439,812,777,23,12
S01002440,913,856,38,19
S01002441,638,586,36,16
S01002442,459,389,38,32
S01002443,573,534,29,10
S01002444,531,502,21,8
S01002445,749,708,29,12
S01002446,818,714,80,24
S01002447,737,698,33,6
S01002448,574,529,37,8
S01002449,480,445,24,11
S01002450,712,646,46,20
S01002451,1092,955,100,37
S01002452,568,530,30,8
S01002453,799,749,37,13
S01002454,807,763,34,10
S01002455,627,586,33,8
S01002456,1019,943,50,26
S01002457,822,782,36,4
S01002458,877,825,37,15
S01002459,525,467,41,17
S01002460,846,804,31,11
S01002461,477,434,34,9
S01002462,673,613,39,21
S01002463,1013,938,54,21
S01002464,545,507,23,15
S01002465,582,538,29,15
S01002466,996,935,48,13
S01002467,454,409,31,14
S01002468,610,560,30,20
S01002469,651,621,20,10
S01002470,856,790,49,17
S01002471,510,488,14,8
S01002472,581,526,28,27
S01002473,847,780,51,16
S01002474,479,420,34,25
S01002475,531,490,29,12
S01002476,827,743,53,31
S01002477,835,780,39,16
S01002478,935,885,39,11
S01002479,739,662,49,28
S01002480,568,540,19,9
S01002481,1001,953,33,15
S01002482,859,781,59,19
S01002483,701,644,43,14
S01002484,851,789,37,25
S01002485,892,793,80,19
S01002486,557,526,23,8
S01002487,463,422,28,13
S01002488,671,633,25,13
S01002489,553,523,19,11
S01002490,619,590,21,8
S01002491,499,471,22,6
S01002492,634,575,51,8
S01002493,943,889,37,17
S01002494,697,648,32,17
S01002495,696,650,26,20
S01002496,629,601,19,9
S01002497,648,590,34,24
S01002498,723,674,41,8
S01002499,858,800,35,23
S01002500,580,548,21,11
S01002501,497,438,49,10
S01002502,890,829,46,15
S01002503,575,517,49,9
S01002504,914,870,38,6
S01002505,772,722,38,12
S01002506,875,820,35,20
S01002507,607,577,17,13
S01002508,831,768,48,15
S01002509,1000,956,33,11
S01002510,1022,966,45,11
S01002511,498,458,25,15
S01002512,544,496,31,17
S01002513,848,779,53,16
S01002514,593,556,30,7
S01002515,615,576,30,9
S01002516,744,690,36,18
S01002517,609,581,23,5
S01002518,729,678,37,14
S01002519,821,777,36,8
S01002520,520,491,19,10
S01002521,582,542,28,12
S01002522,704,650,43,11
S01002523,712,642,54,16
S01002524,590,543,35,12
S01002525,699,657,26,16
S01002526,578,537,32,9
S01002527,781,713,45,23
S01002528,735,675,45,15
S01002529,902,840,41,21
S01002530,755,710,30,15
S01002531,730,681,38,11
S01002532,774,743,20,11
S01002533,864,796,49,19
S01002534,978,912,41,25
S01002535,500,449,29,22
S01002536,510,478,21,11
S01002537,604,560,27,17
S01002538,956,880,51,25
S01002539,811,758,37,16
S01002540,557,522,21,14
S01002541,989,917,54,18
S01002542,586,541,30,15
S01002543,602,563,32,7
S01002544,790,745,29,16
S01002545,635,608,22,5
S01002546,683,631,36,16
S01002547,655,603,36,16
S01002548,991,932,46,13
S01002549,570,539,21,10
S01002550,544,505,28,11
S01002551,595,565,21,9
S01002552,593,566,18,9
S01002553,819,765,42,12
S01002554,661,599,40,22
S01002555,726,687,28,11
S01002556,778,734,28,16
S01002557,839,798,31,10
S01002558,530,502,25,3
S01002559,687,644,34,9
S01002560,570,534,28,8
S01002561,685,643,32,10
S01002562,654,627,16,11
S01002563,1163,1085,60,18
S01002564,620,564,39,17
S01002565,911,835,56,20
S01002566,779,723,39,17
S01002567,571,505,47,19
S01002568,732,675,48,9
S01002569,977,866,87,24
S01002570,619,549,45,25
S01002571,604,559,39,6
S01002572,579,424,106,49
S01002573,523,432,70,21
S01002574,781,669,91,21
S01002575,846,594,206,46
S01002576,741,561,150,30
S01002577,965,868,84,13
S01002578,779,516,215,48
S01002579,809,621,145,43
S01002580,799,684,90,25
S01002581,783,567,172,44
S01002582,720,648,53,19
S01002583,790,659,102,29
S01002584,780,521,218,41
S01002585,877,731,112,34
S01002586,556,473,70,13
S01002587,718,576,112,30
S01002588,787,616,154,17
S01002589,789,590,168,31
S01002590,757,520,204,33
S01002591,576,503,58,15
S01002592,815,715,87,13
S01002593,777,678,86,13
S01002594,680,525,129,26
S01002595,621,528,80,13
S01002596,752,549,172,31
S01002597,517,457,51,9
S01002598,916,762,124,30
S01002599,551,456,73,22
S01002600,882,679,162,41
S01002601,668,591,65,12
S01002602,528,447,70,11
S01002603,744,645,83,16
S01002604,993,737,206,50
S01002605,632,549,65,18
S01002606,601,521,67,13
S01002607,872,751,99,22
S01002608,600,477,102,21
S01002609,791,660,116,15
S01002610,928,801,108,19
S01002611,854,727,99,28
S01002612,762,593,136,33
S01002613,904,645,204,55
S01002614,943,732,169,42
S01002615,467,388,64,15
S01002616,633,535,77,21
S01002617,940,856,66,18
S01002618,793,691,86,16
S01002619,789,647,113,29
S01002620,826,726,80,20
S01002621,630,533,80,17
S01002622,903,701,159,43
S01002623,684,559,106,19
S01002624,723,596,103,24
S01002625,856,720,112,24
S01002626,759,697,50,12
S01002627,1064,894,152,18
S01002628,805,683,109,13
S01002629,821,685,102,34
S01002630,638,533,83,22
S01002631,741,628,91,22
S01002632,596,514,66,16
S01002633,1000,842,121,37
S01002634,781,657,96,28
S01002635,594,505,75,14
S01002636,562,515,37,10
S01002637,800,713,69,18
S01002638,790,696,72,22
S01002639,956,777,137,42
S01002640,765,683,63,19
S01002641,961,824,111,26
S01002642,573,495,64,14
S01002643,521,465,45,11
S01002644,761,672,65,24
S01002645,652,584,54,14
S01002646,659,558,69,32
S01002647,939,892,35,12
S01002648,760,670,76,14
S01002649,755,692,39,24
S01002650,673,565,87,21
S01002651,667,602,54,11
S01002652,733,623,92,18
S01002653,762,671,73,18
S01002654,725,644,67,14
S01002655,702,620,59,23
S01002656,676,585,69,22
S01002657,815,688,100,27
S01002658,1004,830,124,50
S01002659,929,800,105,24
S01002660,865,786,64,15
S01002661,822,753,55,14
S01002662,814,719,78,17
S01002663,709,610,75,24
S01002664,940,794,121,25
S01002665,787,730,43,14
S01002666,816,707,82,27
S01002667,647,588,44,15
S01002668,521,415,81,25
S01002669,886,780,76,30
S01002670,655,563,64,28
S01002671,963,808,114,41
S01002672,616,552,49,15
S01002673,532,463,57,12
S01002674,755,675,57,23
S01002675,931,802,103,26
S01002676,835,725,75,35
S01002677,991,864,83,44
S01002678,1010,824,139,47
S01002679,943,844,68,31
S01002680,940,825,91,24
S01002681,756,668,64,24
S01002682,588,528,44,16
S01002683,627,568,44,15
S01002684,725,652,53,20
S01002685,914,815,72,27
S01002686,863,722,113,28
S01002687,832,742,69,21
S01002688,718,649,55,14
S01002689,697,599,84,14
S01002690,565,505,51,9
S01002691,1096,959,110,27
S01002692,926,841,66,19
S01002693,450,396,41,13
S01002694,764,728,30,6
S01002695,624,519,83,22
S01002696,778,706,57,15
S01002697,916,742,147,27
S01002698,729,665,45,19
S01002699,531,484,37,10
S01002700,909,858,43,8
S01002701,916,748,126,42
S01002702,618,566,38,14
S01002703,848,758,66,24
S01002704,682,603,66,13
S01002705,679,632,38,9
S01002706,810,727,61,22
S01002707,909,852,41,16
S01002708,724,659,57,8
S01002709,615,540,43,32
S01002710,580,506,58,16
S01002711,894,849,30,15
S01002712,790,741,35,14
S01002713,797,717,61,19
S01002714,929,810,79,40
S01002715,922,863,43,16
S01002716,575,490,75,10
S01002717,766,703,40,23
S01002718,895,841,32,22
S01002719,788,755,24,9
S01002720,773,670,75,28
S01002721,804,754,38,12
S01002722,668,577,53,38
S01002723,637,596,30,11
S01002724,822,725,67,30
S01002725,912,839,56,17
S01002726,796,691,77,28
S01002727,978,838,105,35
S01002728,857,784,56,17
S01002729,941,823,83,35
S01002730,772,689,48,35
S01002731,790,713,57,20
S01002732,684,572,61,51
S01002733,627,574,42,11
S01002734,939,882,46,11
S01002735,933,807,73,53
S01002736,715,666,40,9
S01002737,743,648,58,37
S01002738,720,654,42,24
S01002739,805,633,152,20
S01002740,570,527,26,17
S01002741,865,762,56,47
S01002742,837,772,48,17
S01002743,580,515,38,27
S01002744,567,513,42,12
S01002745,609,577,28,4
S01002746,834,759,58,17
S01002747,595,534,42,19
S01002748,589,524,46,19
S01002749,779,729,36,14
S01002750,918,885,24,9
S01002751,970,909,45,16
S01002752,555,527,22,6
S01002753,662,591,48,23
S01002754,610,559,41,10
S01002755,792,738,32,22
S01002756,833,739,73,21
S01002757,580,554,18,8
S01002758,733,684,35,14
S01002759,750,695,33,22
S01002760,515,480,21,14
S01002761,764,688,54,22
S01002762,633,601,25,7
S01002763,917,864,38,15
S01002764,658,613,26,19
S01002765,751,671,57,23
S01002766,893,808,68,17
S01002767,950,886,39,25
S01002768,849,800,35,14
S01002769,787,744,38,5
S01002770,544,491,33,20
S01002771,778,729,30,19
S01002772,1077,893,161,23
S01002773,973,910,41,22
S01002774,787,731,47,9
S01002775,818,751,48,19
S01002776,698,635,48,15
S01002777,1000,942,38,20
S01002778,759,708,35,16
S01002779,637,595,27,15
S01002780,916,855,46,15
S01002781,947,892,39,16
S01002782,848,787,46,15
S01002783,792,740,45,7
S01002784,567,504,38,25
S01002785,709,671,33,5
S01002786,742,660,52,30
S01002787,773,697,50,26
S01002788,816,718,74,24
S01002789,774,687,69,18
S01002790,812,767,37,8
S01002791,676,631,31,14
S01002792,916,834,63,19
S01002793,801,759,30,12
S01002794,876,835,27,14
S01002795,673,598,64,11
S01002796,573,521,44,8
S01002797,840,763,51,26
S01002798,595,561,25,9
S01002799,622,584,18,20
S01002800,811,747,37,27
S01002801,986,918,48,20
S01002802,652,591,46,15
S01002803,836,798,29,9
S01002804,539,509,24,6
S01002805,856,797,36,23
S01002806,590,553,24,13
S01002807,720,671,31,18
S01002808,848,778,50,20
S01002809,683,634,42,7
S01002810,967,897,48,22
S01002811,959,894,53,12
S01002812,630,588,26,16
S01002813,728,688,30,10
S01002814,721,670,40,11
S01002815,786,751,21,14
S01002816,568,522,37,9
S01002817,575,536,29,10
S01002818,582,528,42,12
S01002819,828,792,28,8
S01002820,924,878,37,9
S01002821,975,910,47,18
S01002822,908,863,35,10
S01002823,825,772,45,8
S01002824,777,736,34,7
S01002825,975,903,56,16
S01002826,546,519,22,5
S01002827,670,620,41,9
S01002828,633,563,53,17
S01002829,812,763,35,14
S01002830,663,622,22,19
S01002831,800,722,64,14
S01002832,816,723,70,23
S01002833,1119,974,86,59
S01002834,911,869,25,17
S01002835,751,689,45,17
S01002836,581,510,57,14
S01002837,598,552,35,11
S01002838,568,544,19,5
S01002839,541,511,21,9
S01002840,683,602,64,17
S01002841,626,545,53,28
S01002842,628,580,37,11
S01002843,820,772,31,17
S01002844,605,541,42,22
S01002845,782,721,39,22
S01002846,905,845,42,18
S01002847,926,846,57,23
S01002848,853,756,81,16
S01002849,1051,947,86,18
S01002850,903,855,39,9
S01002851,499,426,49,24
S01002852,1000,945,37,18
S01002853,443,398,36,9
S01002854,839,803,18,18
S01002855,629,594,29,6
S01002856,776,728,29,19
S01002857,505,476,24,5
S01002858,480,425,39,16
S01002859,851,811,29,11
S01002860,919,793,99,27
S01002861,965,863,79,23
S01002862,640,571,54,15
S01002863,793,760,23,10
S01002864,612,555,42,15
S01002865,919,833,55,31
S01002866,1083,972,71,40
S01002867,578,505,48,25
S01002868,754,664,67,23
S01002869,545,490,40,15
S01002870,925,843,66,16
S01002871,606,563,27,16
S01002872,627,571,37,19
S01002873,784,715,48,21
S01002874,909,785,100,24
S01002875,678,577,83,18
S01002876,697,621,58,18
S01002877,782,685,76,21
S01002878,567,502,49,16
S01002879,861,793,53,15
S01002880,513,466,35,12
S01002881,878,802,56,20
S01002882,748,672,51,25
S01002883,1133,1024,76,33
S01002884,804,716,64,24
S01002885,792,747,31,14
S01002886,678,639,26,13
S01002887,635,597,26,12
S01002888,603,517,64,22
S01002889,847,753,69,25
S01002890,752,643,85,24
S01002891,792,706,61,25
S01002892,664,627,27,10
S01002893,729,669,37,23
S01002894,782,680,73,29
S01002895,659,613,36,10
S01002896,719,646,59,14
S01002897,521,486,27,8
S01002898,993,939,45,9
S01002899,506,442,42,22
S01002900,744,656,65,23
S01002901,835,793,32,10
S01002902,785,708,52,25
S01002903,869,807,45,17
S01002904,651,589,50,12
S01002905,745,645,75,25
S01002906,845,752,72,21
S01002907,610,562,37,11
S01002908,787,727,46,14
S01002909,727,651,57,19
S01002910,780,724,43,13
S01002911,915,850,49,16
S01002912,980,821,121,38
S01002913,805,701,82,22
S01002914,718,632,67,19
S01002915,1019,898,93,28
S01002916,779,732,34,13
S01002917,671,576,73,22
S01002918,736,637,78,21
S01002919,945,828,87,30
S01002920,639,561,54,24
S01002921,679,617,51,11
S01002922,560,512,36,12
S01002923,705,580,100,25
S01002924,699,578,93,28
S01002925,1034,901,109,24
S01002926,819,717,77,25
S01002927,790,693,77,20
S01002928,561,500,44,17
S01002929,801,755,36,10
S01002930,663,543,89,31
S01002931,793,715,62,16
S01002932,771,673,75,23
S01002933,865,755,77,33
S01002934,953,831,88,34
S01002935,828,724,75,29
S01002936,713,600,85,28
S01002937,642,532,86,24
S01002938,805,697,80,28
S01002939,546,481,57,8
S01002940,526,456,59,11
S01002941,968,777,152,39
S01002942,538,455,64,19
S01002943,530,486,33,11
S01002944,952,766,150,36
S01002945,588,513,54,21
S01002946,641,540,79,22
S01002947,492,412,65,15
S01002948,875,759,84,32
S01002949,507,374,100,33
S01002950,747,650,79,18
S01002951,898,671,184,43
S01002952,620,539,65,16
S01002953,904,736,125,43
S01002954,869,753,93,23
S01002955,988,875,83,30
S01002956,767,669,83,15
S01002957,960,834,97,29
S01002958,562,384,122,56
S01002959,978,768,173,37
S01002960,697,537,127,33
S01002961,774,635,114,25
S01002962,628,543,71,14
S01002963,778,685,82,11
S01002964,819,631,139,49
S01002965,816,695,94,27
S01002966,838,729,84,25
S01002967,832,685,130,17
S01002968,712,496,163,53
S01002969,941,775,119,47
S01002970,522,437,66,19
S01002971,1082,803,219,60
S01002972,905,755,125,25
S01002973,895,722,131,42
S01002974,560,445,99,16
S01002975,550,447,77,26
S01002976,939,836,63,40
S01002977,711,567,113,31
S01002978,1071,871,162,38
S01002979,710,587,100,23
S01002980,790,680,71,39
S01002981,827,592,176,59
S01002982,680,499,131,50
S01002983,777,645,96,36
S01002984,743,572,120,51
S01002985,564,408,102,54
S01002986,756,645,82,29
S01002987,638,490,96,52
S01002988,698,512,134,52
S01002989,975,752,152,71
S01002990,580,331,197,52
S01002991,802,536,205,61
S01002992,694,396,206,92
S01002993,820,458,253,109
S01002994,1117,505,412,200
S01002995,745,202,339,204
S01002996,1028,462,384,182
S01002997,667,295,238,134
S01002998,788,683,88,17
S01002999,906,336,383,187
S01003000,900,550,262,88
S01003001,604,561,29,14
S01003002,764,676,75,13
S01003003,555,420,118,17
S01003004,524,429,78,17
S01003005,561,411,123,27
S01003006,737,567,143,27
S01003007,781,495,254,32
S01003008,963,407,493,63
S01003009,534,364,133,37
S01003010,601,444,122,35
S01003011,470,212,205,53
S01003012,989,784,172,33
S01003013,582,451,102,29
S01003014,683,563,85,35
S01003015,772,598,131,43
S01003016,470,343,92,35
S01003017,646,503,105,38
S01003018,782,611,133,38
S01003019,799,710,60,29
S01003020,662,589,47,26
S01003021,691,563,91,37
S01003022,980,845,112,23
S01003023,792,666,94,32
S01003024,629,515,76,38
S01003025,751,663,67,21
S01003026,627,584,30,13
S01003027,1148,1017,75,56
S01003028,768,733,18,17
S01003029,770,741,15,14
S01003030,850,829,9,12
S01003032,454,432,11,11
S01003033,514,499,7,8
S01003034,902,818,48,36
S01003035,766,735,17,14
S01003036,773,749,15,9
S01003037,799,750,22,27
S01003038,896,724,62,110
S01003039,883,849,22,12
S01003040,850,810,12,28
S01003041,729,585,51,93
S01003042,652,633,12,7
S01003043,577,552,19,6
S01003044,936,899,22,15
S01003045,843,800,32,11
S01003046,754,730,18,6
S01003047,1008,957,29,22
S01003048,489,466,9,14
S01003049,584,551,10,23
S01003050,798,748,21,29
S01003051,938,880,32,26
S01003052,759,724,13,22
S01003053,929,841,41,47
S01003054,896,835,21,40
S01003055,865,836,10,19
S01003056,890,846,28,16
S01003057,709,671,18,20
S01003058,766,740,19,7
S01003059,838,752,40,46
S01003060,692,664,14,14
S01003061,849,803,25,21
S01003062,961,907,36,18
S01003063,799,753,26,20
S01003064,926,889,15,22
S01003065,919,831,55,33
S01003066,943,877,28,38
S01003067,661,604,23,34
S01003068,859,776,53,30
S01003069,606,549,23,34
S01003070,790,709,35,46
S01003071,649,579,35,35
S01003072,993,916,29,48
S01003073,763,724,25,14
S01003074,788,680,50,58
S01003075,735,694,21,20
S01003076,912,824,13,75
S01003077,1016,955,37,24
S01003078,722,648,39,35
S01003079,914,774,70,70
S01003080,859,804,32,23
S01003081,936,760,69,107
S01003082,742,703,21,18
S01003083,1072,1017,42,13
S01003084,873,835,21,17
S01003085,1010,912,47,51
S01003086,715,581,41,93
S01003087,679,639,23,17
S01003088,1000,972,21,7
S01003089,620,541,34,45
S01003090,768,699,19,50
S01003091,634,598,21,15
S01003092,808,757,19,32
S01003093,1018,951,41,26
S01003094,1013,900,39,74
S01003095,837,732,50,55
S01003096,714,616,49,49
S01003097,253,233,15,5
S01003098,1037,939,56,42
S01003099,590,559,16,15
S01003100,860,798,17,45
S01003101,607,569,17,21
S01003102,799,738,31,30
S01003103,789,727,25,37
S01003104,999,886,47,66
S01003105,798,724,27,47
S01003106,737,662,35,40
S01003107,843,818,13,12
S01003108,735,667,32,36
S01003109,991,875,65,51
S01003110,827,722,58,47
S01003111,928,901,15,12
S01003112,952,862,39,51
S01003113,756,720,18,18
S01003114,947,860,34,53
S01003115,546,493,28,25
S01003116,872,779,45,48
S01003117,788,685,49,54
S01003118,493,428,16,49
S01003119,722,659,37,26
S01003120,1073,998,36,39
S01003121,964,930,24,10
S01003122,777,703,28,46
S01003123,846,788,32,26
S01003124,819,677,77,65
S01003125,796,648,68,80
S01003126,153,141,11,1
S01003127,850,771,21,58
S01003128,720,641,50,29
S01003129,1080,943,85,52
S01003130,786,710,49,27
S01003131,846,701,70,75
S01003132,594,539,19,36
S01003133,1206,996,110,100
S01003134,754,699,25,30
S01003135,759,678,13,68
S01003136,809,634,82,93
S01003137,668,555,48,65
S01003138,1017,905,50,62
S01003139,979,788,119,72
S01003140,945,913,26,6
S01003141,725,595,71,59
S01003142,727,669,15,43
S01003143,877,737,75,65
S01003144,910,862,20,28
S01003145,741,726,12,3
S01003146,672,542,66,64
S01003147,923,881,25,17
S01003148,775,750,19,6
S01003149,907,771,64,72
S01003150,781,718,18,45
S01003151,790,745,29,16
S01003152,917,801,40,76
S01003153,796,697,57,42
S01003154,891,727,69,95
S01003155,1081,952,73,56
S01003156,838,658,79,101
S01003157,982,857,50,75
S01003158,541,500,21,20
S01003159,242,224,7,11
S01003160,716,694,17,5
S01003161,609,576,20,13
S01003162,688,668,16,4
S01003163,655,549,42,64
S01003164,951,667,90,194
S01003165,985,831,46,108
S01003166,660,537,66,57
S01003167,800,775,13,12
S01003168,842,695,82,65
S01003169,1025,965,36,24
S01003170,935,674,60,201
S01003171,635,420,61,154
S01003172,718,519,63,136
S01003173,485,345,53,87
S01003174,803,601,74,128
S01003175,797,686,42,69
S01003176,770,614,69,87
S01003177,1060,853,111,96
S01003178,695,675,15,5
S01003179,716,442,70,204
S01003180,752,711,7,34
S01003181,927,897,17,13
S01003182,696,677,11,8
S01003183,701,546,44,111
S01003184,875,829,32,14
S01003185,530,473,14,43
S01003186,908,710,93,105
S01003187,904,722,90,92
S01003188,828,614,60,154
S01003189,841,597,65,179
S01003190,758,640,28,90
S01003191,529,443,28,58
S01003192,737,584,60,93
S01003193,611,574,25,12
S01003194,795,780,9,6
S01003195,818,789,16,13
S01003196,947,782,66,99
S01003197,668,631,31,6
S01003198,932,761,47,124
S01003199,876,823,25,28
S01003200,696,581,34,81
S01003201,231,221,5,5
S01003202,298,263,11,24
S01003203,862,806,27,29
S01003204,1021,967,31,23
S01003205,719,683,17,19
S01003206,745,640,38,67
S01003207,814,522,97,195
S01003208,900,873,10,17
