"dz_2001","total","house","flat","caravan","shared"
"S01001727",1015,856,159,0,0
"S01001728",649,649,0,0,0
"S01001729",968,956,12,0,0
"S01001730",650,642,8,0,0
"S01001731",674,657,17,0,0
"S01001732",571,534,37,0,0
"S01001733",858,813,44,1,0
"S01001734",530,524,6,0,0
"S01001735",480,459,21,0,0
"S01001736",1092,904,188,0,0
"S01001737",609,588,21,0,0
"S01001738",610,605,5,0,0
"S01001739",637,630,7,0,0
"S01001740",745,648,63,34,0
"S01001741",651,554,97,0,0
"S01001742",764,646,118,0,0
"S01001743",990,666,324,0,0
"S01001744",546,544,2,0,0
"S01001745",795,786,9,0,0
"S01001746",886,820,66,0,0
"S01001747",857,776,81,0,0
"S01001748",619,611,8,0,0
"S01001749",739,369,370,0,0
"S01001750",633,514,119,0,0
"S01001751",963,611,348,0,4
"S01001752",935,924,11,0,0
"S01001753",799,543,256,0,0
"S01001754",771,725,45,1,0
"S01001755",1062,953,109,0,0
"S01001756",621,441,180,0,0
"S01001757",757,568,189,0,0
"S01001758",785,559,226,0,0
"S01001759",684,130,554,0,0
"S01001760",797,567,230,0,0
"S01001761",706,268,438,0,0
"S01001762",966,677,289,0,0
"S01001763",832,827,5,0,0
"S01001764",531,508,23,0,0
"S01001765",949,637,312,0,0
"S01001766",651,567,84,0,0
"S01001767",587,534,53,0,0
"S01001768",604,503,101,0,0
"S01001769",626,428,198,0,0
"S01001770",566,190,372,4,0
"S01001771",841,631,210,0,0
"S01001772",522,358,164,0,0
"S01001773",941,550,391,0,0
"S01001774",667,633,34,0,0
"S01001775",836,627,209,0,0
"S01001776",624,311,313,0,0
"S01001777",906,817,89,0,0
"S01001778",834,436,398,0,0
"S01001779",536,388,148,0,0
"S01001780",832,625,207,0,0
"S01001781",690,647,43,0,0
"S01001782",968,843,125,0,0
"S01001783",598,414,184,0,0
"S01001784",589,513,76,0,0
"S01001785",611,578,33,0,0
"S01001786",589,530,57,2,0
"S01001787",566,554,12,0,0
"S01001788",791,758,33,0,0
"S01001789",738,502,236,0,0
"S01001790",692,475,214,3,0
"S01001791",726,626,100,0,0
"S01001792",684,600,84,0,0
"S01001793",878,631,247,0,0
"S01001794",948,874,74,0,0
"S01001795",437,372,65,0,0
"S01001796",835,815,20,0,0
"S01001797",676,534,142,0,0
"S01001798",806,789,17,0,0
"S01001799",1090,876,214,0,0
"S01001800",942,924,18,0,0
"S01001801",1008,961,47,0,0
"S01001802",835,709,126,0,0
"S01001803",1010,970,40,0,0
"S01001804",948,806,142,0,0
"S01001805",699,681,18,0,0
"S01001806",666,581,85,0,0
"S01001807",841,820,21,0,0
"S01001808",523,494,29,0,0
"S01001809",1027,367,660,0,0
"S01001810",876,775,101,0,0
"S01001811",673,658,15,0,0
"S01001812",898,822,76,0,0
"S01001813",709,682,27,0,0
"S01001814",723,673,50,0,0
"S01001815",842,764,78,0,0
"S01001816",1112,1035,77,0,0
"S01001817",699,552,147,0,0
"S01001818",752,707,45,0,0
"S01001819",997,909,88,0,0
"S01001820",778,449,329,0,0
"S01001821",541,492,49,0,0
"S01001822",969,687,282,0,0
"S01001823",914,612,299,0,3
"S01001824",739,622,117,0,0
"S01001825",798,686,112,0,0
"S01001826",675,420,255,0,0
"S01001827",805,319,486,0,0
"S01001828",750,712,38,0,0
"S01001829",708,431,277,0,0
"S01001830",942,911,31,0,0
"S01001831",724,458,266,0,0
"S01001832",715,609,106,0,0
"S01001833",1145,901,244,0,0
"S01001834",587,479,108,0,0
"S01001835",623,515,108,0,0
"S01001836",836,650,186,0,0
"S01001837",896,726,170,0,0
"S01001838",674,608,66,0,0
"S01001839",912,509,403,0,0
"S01001840",701,645,56,0,0
"S01001841",720,113,607,0,0
"S01001842",727,645,82,0,0
"S01001843",724,75,649,0,0
"S01001844",955,937,18,0,0
"S01001845",780,754,26,0,0
"S01001846",886,850,36,0,0
"S01001847",928,699,229,0,0
"S01001848",748,215,533,0,0
"S01001849",582,518,64,0,0
"S01001850",726,98,628,0,0
"S01001851",819,738,81,0,0
"S01001852",766,752,14,0,0
"S01001853",724,706,18,0,0
"S01001854",1026,661,365,0,0
"S01001855",801,646,155,0,0
"S01001856",840,403,433,0,4
"S01001857",672,540,132,0,0
"S01001858",792,650,142,0,0
"S01001859",1064,901,163,0,0
"S01001860",781,749,32,0,0
"S01001861",798,185,613,0,0
"S01001862",801,762,39,0,0
"S01001863",807,765,42,0,0
"S01001864",1350,399,946,5,0
"S01001865",699,135,564,0,0
"S01001866",675,563,112,0,0
"S01001867",744,667,77,0,0
"S01001868",639,564,75,0,0
"S01001869",820,574,246,0,0
"S01001870",961,611,339,11,0
"S01001871",1696,659,1037,0,0
"S01001872",817,670,147,0,0
"S01001873",741,659,82,0,0
"S01001874",1137,133,995,0,9
"S01001875",902,859,43,0,0
"S01001876",1020,644,376,0,0
"S01001877",951,617,334,0,0
"S01001878",1076,914,162,0,0
"S01001879",640,40,593,0,7
"S01001880",741,75,666,0,0
"S01001881",755,645,110,0,0
"S01001882",793,750,43,0,0
"S01001883",532,355,177,0,0
"S01001884",894,512,382,0,0
"S01001885",1174,1092,82,0,0
"S01001886",564,184,380,0,0
"S01001887",830,717,113,0,0
"S01001888",879,748,131,0,0
"S01001889",542,465,77,0,0
"S01001890",994,537,457,0,0
"S01001891",713,364,349,0,0
"S01001892",973,46,920,0,7
"S01001893",1000,31,969,0,0
"S01001894",805,130,673,0,2
"S01001895",857,418,439,0,0
"S01001896",809,559,250,0,0
"S01001897",914,144,770,0,0
"S01001898",616,44,572,0,0
"S01001899",785,161,624,0,0
"S01001900",754,435,319,0,0
"S01001901",877,574,303,0,0
"S01001902",919,475,444,0,0
"S01001903",598,353,243,2,0
"S01001904",598,203,395,0,0
"S01001905",905,481,424,0,0
"S01001906",700,480,219,1,0
"S01001907",811,636,173,0,2
"S01001908",754,542,212,0,0
"S01001909",670,75,595,0,0
"S01001910",744,163,581,0,0
"S01001911",747,501,246,0,0
"S01001912",742,171,571,0,0
"S01001913",1015,706,309,0,0
"S01001914",566,480,86,0,0
"S01001915",904,729,175,0,0
"S01001916",860,102,758,0,0
"S01001917",695,443,252,0,0
"S01001918",901,32,869,0,0
"S01001919",850,128,722,0,0
"S01001920",760,440,320,0,0
"S01001921",607,376,231,0,0
"S01001922",804,701,96,7,0
"S01001923",577,434,143,0,0
"S01001924",775,345,430,0,0
"S01001925",776,521,249,0,6
"S01001926",615,213,398,4,0
"S01001927",900,436,464,0,0
"S01001928",711,83,628,0,0
"S01001929",994,405,589,0,0
"S01001930",786,119,663,0,4
"S01001931",728,374,354,0,0
"S01001932",983,780,203,0,0
"S01001933",847,574,273,0,0
"S01001934",1523,217,1306,0,0
"S01001935",859,350,506,1,2
"S01001936",1149,446,703,0,0
"S01001937",867,446,421,0,0
"S01001938",581,105,476,0,0
"S01001939",556,47,509,0,0
"S01001940",807,408,399,0,0
"S01001941",961,404,557,0,0
"S01001942",571,52,519,0,0
"S01001943",714,427,287,0,0
"S01001944",683,307,376,0,0
"S01001945",706,197,509,0,0
"S01001946",858,135,723,0,0
"S01001947",928,355,573,0,0
"S01001948",862,455,407,0,0
"S01001949",700,350,350,0,0
"S01001950",893,110,783,0,0
"S01001951",842,330,511,1,0
"S01001952",763,350,413,0,0
"S01001953",861,204,647,0,10
"S01001954",440,229,211,0,0
"S01001955",1137,266,871,0,0
"S01001956",763,643,120,0,0
"S01001957",494,202,292,0,0
"S01001958",852,120,732,0,0
"S01001959",562,536,26,0,0
"S01001960",896,351,545,0,0
"S01001961",1107,330,777,0,0
"S01001962",905,591,314,0,0
"S01001963",914,51,863,0,0
"S01001964",737,484,251,2,0
"S01001965",755,95,660,0,0
"S01001966",1545,455,1024,66,0
"S01001967",650,48,602,0,0
"S01001968",788,157,631,0,0
"S01001969",620,206,412,0,2
"S01001970",628,381,247,0,0
"S01001971",779,162,617,0,0
"S01001972",711,284,427,0,0
"S01001973",679,384,295,0,0
"S01001974",824,173,643,0,8
"S01001975",848,272,572,4,0
"S01001976",812,145,665,2,0
"S01001977",803,75,728,0,0
"S01001978",1395,867,521,7,0
"S01001979",679,145,525,0,9
"S01001980",833,105,728,0,0
"S01001981",863,257,593,0,13
"S01001982",396,213,182,1,0
"S01001983",702,149,553,0,0
"S01001984",944,47,894,0,3
"S01001985",764,170,594,0,0
"S01001986",635,15,620,0,0
"S01001987",829,55,774,0,0
"S01001988",801,226,575,0,0
"S01001989",880,762,116,2,0
"S01001990",869,101,768,0,0
"S01001991",834,174,660,0,0
"S01001992",797,309,486,0,2
"S01001993",727,169,558,0,0
"S01001994",755,189,566,0,0
"S01001995",653,463,190,0,0
"S01001996",825,12,813,0,0
"S01001997",793,134,656,1,2
"S01001998",743,126,617,0,0
"S01001999",739,27,709,0,3
"S01002000",768,510,258,0,0
"S01002001",786,45,739,0,2
"S01002002",733,16,717,0,0
"S01002003",850,693,157,0,0
"S01002004",812,122,690,0,0
"S01002005",773,51,722,0,0
"S01002006",888,797,91,0,0
"S01002007",956,15,941,0,0
"S01002008",932,169,763,0,0
"S01002009",831,176,655,0,0
"S01002010",520,6,514,0,0
"S01002011",1057,884,173,0,0
"S01002012",825,80,745,0,0
"S01002013",798,256,536,0,6
"S01002014",846,92,754,0,0
"S01002015",822,789,33,0,0
"S01002016",589,63,526,0,0
"S01002017",1038,710,328,0,0
"S01002018",802,768,34,0,0
"S01002019",815,18,797,0,0
"S01002020",280,5,275,0,0
"S01002021",1002,244,758,0,0
"S01002022",984,919,65,0,0
"S01002023",776,69,696,0,11
"S01002024",702,166,536,0,0
"S01002025",841,8,833,0,0
"S01002026",663,563,100,0,0
"S01002027",1135,25,1110,0,0
"S01002028",752,134,618,0,0
"S01002029",770,19,751,0,0
"S01002030",731,14,717,0,0
"S01002031",688,49,639,0,0
"S01002032",769,58,711,0,0
"S01002033",764,55,705,2,2
"S01002034",779,30,745,0,4
"S01002035",730,360,370,0,0
"S01002036",891,17,874,0,0
"S01002037",677,60,617,0,0
"S01002038",517,8,509,0,0
"S01002039",694,451,243,0,0
"S01002040",610,13,597,0,0
"S01002041",866,137,729,0,0
"S01002042",958,508,450,0,0
"S01002043",719,325,394,0,0
"S01002044",635,124,511,0,0
"S01002045",941,502,439,0,0
"S01002046",567,16,551,0,0
"S01002047",798,127,671,0,0
"S01002048",757,22,735,0,0
"S01002049",1121,24,1097,0,0
"S01002050",734,656,78,0,0
"S01002051",763,539,224,0,0
"S01002052",875,25,850,0,0
"S01002053",770,16,754,0,0
"S01002054",557,49,508,0,0
"S01002055",866,747,119,0,0
"S01002056",907,388,519,0,0
"S01002057",896,648,248,0,0
"S01002058",761,16,745,0,0
"S01002059",684,56,628,0,0
"S01002060",751,12,739,0,0
"S01002061",705,30,675,0,0
"S01002062",554,227,327,0,0
"S01002063",941,84,857,0,0
"S01002064",1130,45,1083,0,2
"S01002065",725,29,696,0,0
"S01002066",1064,27,1037,0,0
"S01002067",885,416,469,0,0
"S01002068",937,13,916,0,8
"S01002069",595,395,200,0,0
"S01002070",658,53,605,0,0
"S01002071",686,37,649,0,0
"S01002072",1135,701,434,0,0
"S01002073",644,7,635,0,2
"S01002074",670,633,37,0,0
"S01002075",917,107,810,0,0
"S01002076",829,30,799,0,0
"S01002077",783,676,107,0,0
"S01002078",1068,795,273,0,0
"S01002079",825,36,787,2,0
"S01002080",996,867,129,0,0
"S01002081",664,146,518,0,0
"S01002082",848,266,582,0,0
"S01002083",545,292,253,0,0
"S01002084",796,41,753,0,2
"S01002085",512,4,508,0,0
"S01002086",597,14,583,0,0
"S01002087",1053,32,1021,0,0
"S01002088",934,676,258,0,0
"S01002089",1014,771,243,0,0
"S01002090",1057,906,151,0,0
"S01002091",825,23,802,0,0
"S01002092",907,672,235,0,0
"S01002093",754,19,731,0,4
"S01002094",713,291,422,0,0
"S01002095",520,328,192,0,0
"S01002096",1441,1223,218,0,0
"S01002097",754,724,30,0,0
"S01002098",720,533,187,0,0
"S01002099",851,134,717,0,0
"S01002100",564,323,241,0,0
"S01002101",1048,51,995,0,2
"S01002102",620,57,563,0,0
"S01002103",616,545,71,0,0
"S01002104",992,81,908,0,3
"S01002105",879,723,156,0,0
"S01002106",784,13,770,1,0
"S01002107",507,448,59,0,0
"S01002108",721,19,700,0,2
"S01002109",936,64,868,0,4
"S01002110",688,378,310,0,0
"S01002111",1045,1008,37,0,0
"S01002112",1095,635,460,0,0
"S01002113",742,720,22,0,0
"S01002114",697,606,91,0,0
"S01002115",1031,89,942,0,0
"S01002116",887,289,598,0,0
"S01002117",705,26,679,0,0
"S01002118",877,22,855,0,0
"S01002119",594,186,408,0,0
"S01002120",715,608,107,0,0
"S01002121",651,291,360,0,0
"S01002122",869,584,285,0,0
"S01002123",997,953,44,0,0
"S01002124",953,663,290,0,0
"S01002125",1034,472,562,0,0
"S01002126",601,519,82,0,0
"S01002127",728,391,337,0,0
"S01002128",726,74,652,0,0
"S01002129",777,86,691,0,0
"S01002130",553,523,30,0,0
"S01002131",731,18,709,0,4
"S01002132",802,352,450,0,0
"S01002133",998,105,893,0,0
"S01002134",590,575,15,0,0
"S01002135",868,812,56,0,0
"S01002136",757,237,520,0,0
"S01002137",859,702,157,0,0
"S01002138",722,401,321,0,0
"S01002139",675,506,169,0,0
"S01002140",803,96,707,0,0
"S01002141",723,239,484,0,0
"S01002142",1088,848,236,4,0
"S01002143",731,459,272,0,0
"S01002144",706,576,130,0,0
"S01002145",992,170,820,0,2
"S01002146",1000,181,819,0,0
"S01002147",903,569,334,0,0
"S01002148",888,840,48,0,0
"S01002149",1018,390,624,0,4
"S01002150",703,253,450,0,0
"S01002151",1455,128,1327,0,0
"S01002152",804,326,478,0,0
"S01002153",501,359,142,0,0
"S01002154",822,273,549,0,0
"S01002155",946,71,875,0,0
"S01002156",727,45,682,0,0
"S01002157",760,248,509,0,3
"S01002158",800,85,715,0,0
"S01002159",708,171,537,0,0
"S01002160",883,15,868,0,0
"S01002161",690,94,596,0,0
"S01002162",1010,771,239,0,0
"S01002163",1050,25,1025,0,0
"S01002164",804,713,91,0,0
"S01002165",878,786,92,0,0
"S01002166",818,119,699,0,0
"S01002167",622,353,269,0,0
"S01002168",1021,84,934,0,3
"S01002169",850,31,819,0,0
"S01002170",839,542,297,0,0
"S01002171",603,442,161,0,0
"S01002172",703,616,87,0,0
"S01002173",971,383,588,0,0
"S01002174",882,72,810,0,0
"S01002175",990,183,807,0,0
"S01002176",765,612,153,0,0
"S01002177",798,67,731,0,0
"S01002178",877,162,715,0,0
"S01002179",667,596,71,0,0
"S01002180",573,66,507,0,0
"S01002181",793,197,596,0,0
"S01002182",765,83,682,0,0
"S01002183",860,102,758,0,0
"S01002184",763,722,41,0,0
"S01002185",941,128,813,0,0
"S01002186",733,25,708,0,0
"S01002187",908,60,845,0,3
"S01002188",766,541,225,0,0
"S01002189",663,23,640,0,0
"S01002190",829,74,751,0,4
"S01002191",787,32,755,0,0
"S01002192",876,779,97,0,0
"S01002193",899,792,107,0,0
"S01002194",816,737,79,0,0
"S01002195",1103,65,1038,0,0
"S01002196",637,532,105,0,0
"S01002197",627,73,554,0,0
"S01002198",792,86,706,0,0
"S01002199",807,154,653,0,0
"S01002200",1096,953,143,0,0
"S01002201",1056,92,964,0,0
"S01002202",851,73,778,0,0
"S01002203",471,5,466,0,0
"S01002204",708,57,651,0,0
"S01002205",733,153,580,0,0
"S01002206",1019,42,973,0,4
"S01002207",807,632,175,0,0
"S01002208",680,40,640,0,0
"S01002209",936,15,921,0,0
"S01002210",552,192,360,0,0
"S01002211",638,63,575,0,0
"S01002212",1126,71,1051,0,4
"S01002213",824,763,61,0,0
"S01002214",764,146,618,0,0
"S01002215",1050,722,328,0,0
"S01002216",1700,35,1665,0,0
"S01002217",1158,19,1139,0,0
"S01002218",562,27,535,0,0
"S01002219",689,550,139,0,0
"S01002220",782,758,24,0,0
"S01002221",958,15,943,0,0
"S01002222",870,834,36,0,0
"S01002223",716,668,48,0,0
"S01002224",912,665,247,0,0
"S01002225",881,47,834,0,0
"S01002226",1073,368,705,0,0
"S01002227",823,191,632,0,0
"S01002228",983,889,94,0,0
"S01002229",720,605,115,0,0
"S01002230",1024,294,730,0,0
"S01002231",721,134,587,0,0
"S01002232",846,450,396,0,0
"S01002233",952,108,844,0,0
"S01002234",783,22,761,0,0
"S01002235",1009,246,763,0,0
"S01002236",948,551,397,0,0
"S01002237",1298,654,644,0,0
"S01002238",564,102,462,0,0
"S01002239",941,218,723,0,0
"S01002240",955,287,663,0,5
"S01002241",1012,286,726,0,0
"S01002242",797,596,201,0,0
"S01002243",841,282,558,1,0
"S01002244",926,23,903,0,0
"S01002245",2145,303,1840,2,0
"S01002246",947,36,911,0,0
"S01002247",843,292,551,0,0
"S01002248",1078,461,612,0,5
"S01002249",960,51,909,0,0
"S01002250",925,555,370,0,0
"S01002251",880,838,42,0,0
"S01002252",697,241,456,0,0
"S01002253",962,516,446,0,0
"S01002254",908,34,874,0,0
"S01002255",1690,92,1598,0,0
"S01002256",1134,405,729,0,0
"S01002257",714,395,319,0,0
"S01002258",888,68,803,0,17
"S01002259",542,300,242,0,0
"S01002260",870,717,153,0,0
"S01002261",1013,613,400,0,0
"S01002262",807,625,182,0,0
"S01002263",833,642,191,0,0
"S01002264",850,316,534,0,0
"S01002265",1661,630,1031,0,0
"S01002266",749,50,696,3,0
"S01002267",1073,122,946,0,5
"S01002268",750,657,93,0,0
"S01002269",985,210,763,0,12
"S01002270",1704,246,1443,0,15
"S01002271",813,319,494,0,0
"S01002272",775,295,480,0,0
"S01002273",774,132,642,0,0
"S01002274",1287,160,1122,0,5
"S01002275",1478,824,643,0,11
"S01002276",826,734,92,0,0
"S01002277",929,149,776,0,4
"S01002278",1104,103,1001,0,0
"S01002279",1505,452,1043,0,10
"S01002280",792,518,274,0,0
"S01002281",647,219,428,0,0
"S01002282",266,80,186,0,0
"S01002283",715,422,293,0,0
"S01002284",2021,464,1557,0,0
"S01002285",998,17,981,0,0
"S01002286",705,101,604,0,0
"S01002287",689,271,418,0,0
"S01002288",1302,54,1242,0,6
"S01002289",1223,275,946,0,2
"S01002290",969,13,956,0,0
"S01002291",762,44,718,0,0
"S01002292",1113,150,959,1,3
"S01002293",797,177,620,0,0
"S01002294",626,374,248,0,4
"S01002295",727,533,194,0,0
"S01002297",868,486,382,0,0
"S01002298",712,453,259,0,0
"S01002299",781,647,134,0,0
"S01002300",774,524,250,0,0
"S01002301",2097,856,1241,0,0
"S01002302",982,734,248,0,0
"S01002303",785,166,619,0,0
"S01002304",1693,42,1651,0,0
"S01002305",799,67,728,0,4
"S01002306",471,130,336,0,5
"S01002307",1086,16,1070,0,0
"S01002308",961,281,680,0,0
"S01002309",749,88,661,0,0
"S01002310",991,87,902,0,2
"S01002311",881,688,193,0,0
"S01002312",681,53,628,0,0
"S01002313",726,507,214,0,5
"S01002314",882,492,390,0,0
"S01002315",569,376,193,0,0
"S01002316",698,528,170,0,0
"S01002317",3680,212,3453,1,14
"S01002318",897,188,709,0,0
"S01002319",1085,138,947,0,0
"S01002320",610,215,386,0,9
"S01002321",1128,47,1071,2,8
"S01002322",650,115,535,0,0
"S01002323",767,267,493,7,0
"S01002324",755,61,691,0,3
"S01002325",1684,409,1257,0,18
"S01002326",1019,191,828,0,0
"S01002327",807,718,88,1,0
"S01002328",730,635,95,0,0
"S01002329",680,628,52,0,0
"S01002330",766,593,171,2,0
"S01002331",701,620,81,0,0
"S01002332",869,850,19,0,0
"S01002333",752,716,36,0,0
"S01002334",960,806,154,0,0
"S01002335",916,578,338,0,0
"S01002336",1021,869,152,0,0
"S01002337",893,829,64,0,0
"S01002338",476,89,387,0,0
"S01002339",609,594,10,5,0
"S01002340",637,628,9,0,0
"S01002341",528,524,4,0,0
"S01002342",604,549,41,14,0
"S01002343",743,735,8,0,0
"S01002344",517,505,12,0,0
"S01002345",807,805,1,1,0
"S01002346",873,860,13,0,0
"S01002347",731,711,7,13,0
"S01002348",908,906,2,0,0
"S01002349",959,917,39,3,0
"S01002350",918,911,5,2,0
"S01002351",768,759,8,1,0
"S01002352",892,884,8,0,0
"S01002353",837,837,0,0,0
"S01002354",868,866,2,0,0
"S01002355",808,613,195,0,0
"S01002356",846,508,336,2,0
"S01002357",600,523,77,0,0
"S01002358",494,484,10,0,0
"S01002359",801,677,123,1,0
"S01002360",620,490,130,0,0
"S01002361",630,608,22,0,0
"S01002362",802,801,1,0,0
"S01002363",1081,1069,10,2,0
"S01002364",656,593,63,0,0
"S01002365",616,612,1,3,0
"S01002366",893,890,2,1,0
"S01002367",1074,1064,9,1,0
"S01002368",927,925,2,0,0
"S01002369",617,606,10,1,0
"S01002370",733,728,5,0,0
"S01002371",709,707,2,0,0
"S01002372",761,736,16,9,0
"S01002373",656,652,4,0,0
"S01002374",795,790,5,0,0
"S01002375",888,842,46,0,0
"S01002376",890,785,104,1,0
"S01002377",858,709,147,2,0
"S01002378",512,479,30,3,0
"S01002379",1164,1070,94,0,0
"S01002380",810,712,91,7,0
"S01002381",895,854,41,0,0
"S01002382",633,511,122,0,0
"S01002383",525,520,5,0,0
"S01002384",520,410,110,0,0
"S01002385",776,605,171,0,0
"S01002386",1002,962,40,0,0
"S01002387",726,705,21,0,0
"S01002388",737,724,13,0,0
"S01002389",693,682,7,0,4
"S01002390",1121,1025,96,0,0
"S01002391",1448,1426,22,0,0
"S01002392",1870,1826,44,0,0
"S01002393",1027,994,33,0,0
"S01002394",791,713,73,5,0
"S01002395",730,611,119,0,0
"S01002396",693,610,83,0,0
"S01002397",1252,1122,129,1,0
"S01002398",760,688,72,0,0
"S01002399",984,738,246,0,0
"S01002400",807,670,137,0,0
"S01002401",1141,1107,34,0,0
"S01002402",817,658,159,0,0
"S01002403",743,586,157,0,0
"S01002404",972,955,17,0,0
"S01002405",702,544,158,0,0
"S01002406",836,643,193,0,0
"S01002407",683,651,32,0,0
"S01002408",829,702,127,0,0
"S01002409",597,494,103,0,0
"S01002410",498,464,34,0,0
"S01002411",2675,2550,124,1,0
"S01002412",918,682,236,0,0
"S01002413",628,494,134,0,0
"S01002414",623,394,225,4,0
"S01002415",721,693,28,0,0
"S01002416",569,513,55,1,0
"S01002417",631,535,96,0,0
"S01002418",886,756,130,0,0
"S01002419",554,542,12,0,0
"S01002420",585,527,58,0,0
"S01002421",809,780,29,0,0
"S01002422",548,484,64,0,0
"S01002423",890,461,429,0,0
"S01002424",838,792,46,0,0
"S01002425",916,704,205,7,0
"S01002426",667,101,566,0,0
"S01002427",821,645,176,0,0
"S01002428",536,511,23,2,0
"S01002429",747,32,715,0,0
"S01002430",652,421,231,0,0
"S01002431",859,634,225,0,0
"S01002432",1450,1327,120,3,0
"S01002433",558,387,171,0,0
"S01002434",926,567,359,0,0
"S01002435",664,479,185,0,0
"S01002436",746,367,379,0,0
"S01002437",799,469,330,0,0
"S01002438",677,615,62,0,0
"S01002439",726,593,133,0,0
"S01002440",866,414,452,0,0
"S01002441",634,584,50,0,0
"S01002442",472,143,328,1,0
"S01002443",630,512,118,0,0
"S01002444",511,255,256,0,0
"S01002445",904,413,491,0,0
"S01002446",899,586,313,0,0
"S01002447",694,587,107,0,0
"S01002448",548,479,69,0,0
"S01002449",645,631,14,0,0
"S01002450",709,203,506,0,0
"S01002451",1003,970,33,0,0
"S01002452",538,356,182,0,0
"S01002453",688,652,36,0,0
"S01002454",725,615,110,0,0
"S01002455",553,544,9,0,0
"S01002456",969,757,212,0,0
"S01002457",750,741,9,0,0
"S01002458",931,484,447,0,0
"S01002459",501,157,344,0,0
"S01002460",839,484,355,0,0
"S01002461",478,476,2,0,0
"S01002462",700,321,379,0,0
"S01002463",895,563,332,0,0
"S01002464",574,410,164,0,0
"S01002465",712,669,41,2,0
"S01002466",1010,969,41,0,0
"S01002467",465,272,193,0,0
"S01002468",618,291,327,0,0
"S01002469",638,620,18,0,0
"S01002470",819,760,59,0,0
"S01002471",556,462,94,0,0
"S01002472",581,199,380,2,0
"S01002473",921,482,439,0,0
"S01002474",406,111,295,0,0
"S01002475",550,237,313,0,0
"S01002476",861,695,166,0,0
"S01002477",803,726,77,0,0
"S01002478",895,822,73,0,0
"S01002479",720,451,269,0,0
"S01002480",536,408,128,0,0
"S01002481",934,888,46,0,0
"S01002482",1021,468,553,0,0
"S01002483",672,232,440,0,0
"S01002484",810,407,403,0,0
"S01002485",830,768,62,0,0
"S01002486",604,380,224,0,0
"S01002487",481,256,225,0,0
"S01002488",647,179,468,0,0
"S01002489",600,166,434,0,0
"S01002490",567,539,28,0,0
"S01002491",476,433,43,0,0
"S01002492",942,906,36,0,0
"S01002493",920,644,274,2,0
"S01002494",627,520,107,0,0
"S01002495",627,278,349,0,0
"S01002496",1243,903,340,0,0
"S01002497",780,306,474,0,0
"S01002498",631,621,10,0,0
"S01002499",909,157,752,0,0
"S01002500",567,129,438,0,0
"S01002501",478,349,127,2,0
"S01002502",822,426,396,0,0
"S01002503",640,328,312,0,0
"S01002504",1369,1270,88,11,0
"S01002505",738,451,287,0,0
"S01002506",810,773,37,0,0
"S01002507",589,215,374,0,0
"S01002508",847,626,221,0,0
"S01002509",1121,794,327,0,0
"S01002510",958,496,462,0,0
"S01002511",483,261,222,0,0
"S01002512",633,207,423,0,3
"S01002513",1598,1305,293,0,0
"S01002514",532,171,360,1,0
"S01002515",602,287,315,0,0
"S01002516",763,538,225,0,0
"S01002517",583,491,92,0,0
"S01002518",1069,1020,49,0,0
"S01002519",806,194,612,0,0
"S01002520",579,312,267,0,0
"S01002521",579,310,269,0,0
"S01002522",733,714,19,0,0
"S01002523",682,678,4,0,0
"S01002524",558,180,378,0,0
"S01002525",686,298,388,0,0
"S01002526",509,491,18,0,0
"S01002527",822,668,154,0,0
"S01002528",807,721,85,1,0
"S01002529",1147,669,478,0,0
"S01002530",647,539,108,0,0
"S01002531",811,382,429,0,0
"S01002532",693,625,68,0,0
"S01002533",819,719,100,0,0
"S01002534",935,881,54,0,0
"S01002535",881,767,114,0,0
"S01002536",626,475,151,0,0
"S01002537",554,465,89,0,0
"S01002538",852,778,74,0,0
"S01002539",745,485,260,0,0
"S01002540",554,137,417,0,0
"S01002541",1842,1614,228,0,0
"S01002542",684,495,189,0,0
"S01002543",532,198,334,0,0
"S01002544",857,645,212,0,0
"S01002545",786,552,234,0,0
"S01002546",796,701,95,0,0
"S01002547",786,722,64,0,0
"S01002548",1047,855,192,0,0
"S01002549",570,540,30,0,0
"S01002550",464,419,45,0,0
"S01002551",551,485,66,0,0
"S01002552",583,569,14,0,0
"S01002553",755,545,210,0,0
"S01002554",632,631,1,0,0
"S01002555",740,638,100,2,0
"S01002556",752,698,54,0,0
"S01002557",775,607,168,0,0
"S01002558",530,436,94,0,0
"S01002559",612,495,117,0,0
"S01002560",619,574,45,0,0
"S01002561",775,601,174,0,0
"S01002562",607,575,32,0,0
"S01002563",1012,951,46,15,0
"S01002564",560,558,2,0,0
"S01002565",848,790,58,0,0
"S01002566",670,666,4,0,0
"S01002567",2452,2217,235,0,0
"S01002568",775,613,154,8,0
"S01002569",1414,1226,187,1,0
"S01002570",663,634,29,0,0
"S01002571",659,526,133,0,0
"S01002572",560,486,74,0,0
"S01002573",512,367,145,0,0
"S01002574",811,491,320,0,0
"S01002575",971,781,184,6,0
"S01002576",703,635,68,0,0
"S01002577",989,311,678,0,0
"S01002578",736,700,36,0,0
"S01002579",891,582,309,0,0
"S01002580",767,597,170,0,0
"S01002581",777,721,56,0,0
"S01002582",690,589,101,0,0
"S01002583",994,860,134,0,0
"S01002584",1535,1346,189,0,0
"S01002585",818,557,261,0,0
"S01002586",509,501,8,0,0
"S01002587",688,659,29,0,0
"S01002588",705,691,14,0,0
"S01002589",754,663,91,0,0
"S01002590",677,668,9,0,0
