dz_2001,total,house,flat,caravan,shared
S01001858,791,699,92,0,0
S01001859,966,903,63,0,0
S01001860,806,772,33,1,0
S01001861,890,160,730,0,0
S01001862,909,903,6,0,0
S01001863,916,891,25,0,0
S01001864,862,327,535,0,0
S01001865,707,149,558,0,0
S01001866,704,613,91,0,0
S01001867,548,463,85,0,0
S01001868,673,606,67,0,0
S01001869,845,683,162,0,0
S01001870,733,424,309,0,0
S01001871,860,408,452,0,0
S01001872,737,583,154,0,0
S01001873,745,685,60,0,0
S01001874,720,82,638,0,0
S01001875,880,870,10,0,0
S01001876,1055,705,350,0,0
S01001877,986,634,352,0,0
S01001878,953,826,127,0,0
S01001879,676,12,664,0,0
S01001880,745,105,640,0,0
S01001881,674,668,6,0,0
S01001882,771,730,41,0,0
S01001883,569,384,185,0,0
S01001884,998,597,401,0,0
S01001885,1058,1044,14,0,0
S01001886,548,232,316,0,0
S01001887,795,717,78,0,0
S01001888,907,811,96,0,0
S01001889,577,501,76,0,0
S01001890,927,601,326,0,0
S01001891,665,460,205,0,0
S01001892,769,19,749,1,0
S01001893,939,32,907,0,0
S01001894,739,116,621,2,0
S01001895,756,455,301,0,0
S01001896,844,602,242,0,0
S01001897,884,135,746,3,0
S01001898,590,60,530,0,0
S01001899,796,380,416,0,0
S01001900,783,540,243,0,0
S01001901,924,631,289,0,4
S01001902,902,463,429,0,10
S01001903,588,353,235,0,0
S01001904,637,225,411,1,0
S01001905,920,529,391,0,0
S01001906,406,282,121,3,0
S01001907,794,650,144,0,0
S01001908,830,605,225,0,0
S01001909,669,85,584,0,0
S01001910,766,390,376,0,0
S01001911,760,533,227,0,0
S01001912,793,391,402,0,0
S01001913,983,767,216,0,0
S01001914,584,488,96,0,0
S01001915,845,729,116,0,0
S01001916,815,96,719,0,0
S01001917,650,436,214,0,0
S01001918,866,55,805,0,6
S01001919,908,356,552,0,0
S01001920,720,453,267,0,0
S01001921,602,391,209,2,0
S01001922,782,696,84,2,0
S01001923,341,282,59,0,0
S01001924,729,381,348,0,0
S01001925,794,535,259,0,0
S01001926,644,314,330,0,0
S01001927,860,433,427,0,0
S01001928,780,89,691,0,0
S01001929,754,464,290,0,0
S01001930,772,78,690,0,4
S01001931,754,460,290,4,0
S01001932,983,872,111,0,0
S01001933,866,665,201,0,0
S01001934,793,250,543,0,0
S01001935,720,339,381,0,0
S01001936,945,411,534,0,0
S01001937,900,602,298,0,0
S01001938,557,92,465,0,0
S01001939,475,40,435,0,0
S01001940,740,367,373,0,0
S01001941,816,419,397,0,0
S01001942,562,47,515,0,0
S01001943,621,401,220,0,0
S01001944,561,266,295,0,0
S01001945,682,274,408,0,0
S01001946,838,170,667,1,0
S01001947,770,306,464,0,0
S01001948,766,511,255,0,0
S01001949,724,358,363,3,0
S01001950,907,153,754,0,0
S01001951,776,365,411,0,0
S01001952,764,389,375,0,0
S01001953,789,193,594,0,2
S01001954,447,236,211,0,0
S01001955,800,363,437,0,0
S01001956,789,695,94,0,0
S01001957,292,60,232,0,0
S01001958,876,214,662,0,0
S01001959,624,607,17,0,0
S01001960,879,405,474,0,0
S01001961,949,415,534,0,0
S01001962,833,684,149,0,0
S01001963,766,84,682,0,0
S01001964,778,534,244,0,0
S01001965,822,311,511,0,0
S01001966,767,104,635,28,0
S01001967,675,39,636,0,0
S01001968,771,169,602,0,0
S01001969,648,264,383,1,0
S01001970,573,362,205,0,6
S01001971,774,172,602,0,0
S01001972,765,355,406,2,2
S01001973,704,367,337,0,0
S01001974,768,135,624,0,9
S01001975,845,263,582,0,0
S01001976,753,205,548,0,0
S01001977,748,124,624,0,0
S01001978,727,420,307,0,0
S01001979,571,128,443,0,0
S01001980,685,112,573,0,0
S01001981,724,216,508,0,0
S01001982,302,156,146,0,0
S01001983,743,161,574,0,8
S01001984,524,47,477,0,0
S01001985,777,314,463,0,0
S01001986,622,25,597,0,0
S01001987,825,59,766,0,0
S01001988,794,350,444,0,0
S01001989,879,781,98,0,0
S01001990,989,82,897,0,10
S01001991,792,274,518,0,0
S01001992,832,395,428,0,9
S01001993,756,196,560,0,0
S01001994,845,214,627,0,4
S01001995,687,494,193,0,0
S01001996,867,42,823,0,2
S01001997,744,245,499,0,0
S01001998,716,227,489,0,0
S01001999,748,35,713,0,0
S01002000,762,536,226,0,0
S01002001,766,82,684,0,0
S01002002,738,28,710,0,0
S01002003,826,746,80,0,0
S01002004,799,149,650,0,0
S01002005,796,131,662,3,0
S01002006,938,887,51,0,0
S01002007,934,16,918,0,0
S01002008,863,152,705,0,6
S01002009,799,204,595,0,0
S01002010,514,1,513,0,0
S01002011,1088,943,145,0,0
S01002012,778,34,744,0,0
S01002013,796,284,512,0,0
S01002014,774,71,703,0,0
S01002015,878,864,14,0,0
S01002016,550,66,484,0,0
S01002017,1042,778,264,0,0
S01002018,832,818,14,0,0
S01002019,788,31,757,0,0
S01002020,431,3,428,0,0
S01002021,965,273,692,0,0
S01002022,765,731,31,3,0
S01002023,760,80,680,0,0
S01002024,739,193,542,0,4
S01002025,828,11,815,0,2
S01002026,680,599,81,0,0
S01002027,1047,20,1023,0,4
S01002028,857,144,700,0,13
S01002029,756,11,728,0,17
S01002030,771,22,749,0,0
S01002031,659,63,596,0,0
S01002032,711,61,640,0,10
S01002033,753,47,706,0,0
S01002034,717,35,682,0,0
S01002035,772,500,272,0,0
S01002036,825,24,801,0,0
S01002037,680,44,636,0,0
S01002038,580,15,563,0,2
S01002039,636,398,238,0,0
S01002040,532,11,521,0,0
S01002041,875,124,751,0,0
S01002042,934,525,408,1,0
S01002043,784,450,334,0,0
S01002044,703,137,560,0,6
S01002045,760,509,251,0,0
S01002046,573,17,556,0,0
S01002047,699,99,598,0,2
S01002048,866,21,832,0,13
S01002049,1096,31,1065,0,0
S01002050,705,668,37,0,0
S01002051,818,580,238,0,0
S01002052,752,16,734,2,0
S01002053,760,12,748,0,0
S01002054,595,26,564,0,5
S01002055,852,845,7,0,0
S01002056,942,594,348,0,0
S01002057,858,698,160,0,0
S01002058,668,21,646,1,0
S01002059,711,42,666,0,3
S01002060,742,3,737,0,2
S01002061,663,23,640,0,0
S01002062,625,249,376,0,0
S01002063,982,96,886,0,0
S01002064,803,24,779,0,0
S01002065,764,44,720,0,0
S01002066,688,12,676,0,0
S01002067,809,411,398,0,0
S01002068,896,17,879,0,0
S01002069,571,380,189,2,0
S01002070,662,77,585,0,0
S01002071,605,36,567,0,2
S01002072,1099,736,363,0,0
S01002073,634,29,605,0,0
S01002074,660,630,30,0,0
S01002075,876,96,780,0,0
S01002076,826,38,788,0,0
S01002077,839,753,86,0,0
S01002078,862,662,197,3,0
S01002079,750,60,690,0,0
S01002080,975,893,82,0,0
S01002081,697,151,546,0,0
S01002082,835,283,552,0,0
S01002083,544,272,272,0,0
S01002084,554,53,501,0,0
S01002085,654,7,647,0,0
S01002086,531,17,514,0,0
S01002087,935,35,900,0,0
S01002088,866,726,140,0,0
S01002089,989,793,196,0,0
S01002090,1071,878,192,1,0
S01002091,796,23,773,0,0
S01002092,842,655,187,0,0
S01002093,759,16,743,0,0
S01002094,738,307,429,0,2
S01002095,541,318,216,0,7
S01002096,832,768,64,0,0
S01002097,761,755,5,1,0
S01002098,705,569,136,0,0
S01002099,841,75,766,0,0
S01002100,596,303,293,0,0
S01002101,900,73,827,0,0
S01002102,655,78,577,0,0
S01002103,744,673,71,0,0
S01002104,924,77,845,2,0
S01002105,986,740,240,0,6
S01002106,739,43,696,0,0
S01002107,546,477,69,0,0
S01002108,959,33,926,0,0
S01002109,866,32,834,0,0
S01002110,687,425,262,0,0
S01002111,1023,979,44,0,0
S01002112,1043,638,405,0,0
S01002113,762,732,30,0,0
S01002114,715,659,56,0,0
S01002115,1031,92,927,0,12
S01002116,761,306,452,0,3
S01002117,581,19,562,0,0
S01002118,849,39,808,0,2
S01002119,602,271,331,0,0
S01002120,762,650,112,0,0
S01002121,705,415,290,0,0
S01002122,881,619,262,0,0
S01002123,976,969,7,0,0
S01002124,759,687,72,0,0
S01002125,1008,436,566,0,6
S01002126,669,604,65,0,0
S01002127,728,387,341,0,0
S01002128,737,65,672,0,0
S01002129,740,76,664,0,0
S01002130,656,648,8,0,0
S01002131,627,25,602,0,0
S01002132,788,409,379,0,0
S01002133,1041,114,925,0,2
S01002134,618,591,27,0,0
S01002135,863,818,42,0,3
S01002136,637,209,428,0,0
S01002137,885,703,182,0,0
S01002138,628,281,347,0,0
S01002139,703,536,167,0,0
S01002140,906,111,795,0,0
S01002141,680,256,421,0,3
S01002142,1050,844,206,0,0
S01002143,763,510,253,0,0
S01002144,721,591,130,0,0
S01002145,961,161,792,0,8
S01002146,913,176,737,0,0
S01002147,965,588,377,0,0
S01002148,864,853,11,0,0
S01002149,1022,415,600,7,0
S01002150,689,293,396,0,0
S01002151,1035,76,959,0,0
S01002152,773,342,431,0,0
S01002153,540,430,110,0,0
S01002154,883,276,607,0,0
S01002155,1010,117,893,0,0
S01002156,754,79,672,0,3
S01002157,797,266,531,0,0
S01002158,771,60,711,0,0
S01002159,740,186,554,0,0
S01002160,790,30,760,0,0
S01002161,678,36,640,0,2
S01002162,1018,770,248,0,0
S01002163,1003,35,963,1,4
S01002164,854,802,52,0,0
S01002165,957,880,77,0,0
S01002166,796,101,695,0,0
S01002167,660,424,236,0,0
S01002168,1005,103,902,0,0
S01002169,783,30,753,0,0
S01002170,832,539,293,0,0
S01002171,624,478,146,0,0
S01002172,735,709,26,0,0
S01002173,953,380,573,0,0
S01002174,913,98,815,0,0
S01002175,973,272,701,0,0
S01002176,800,688,112,0,0
S01002177,790,58,732,0,0
S01002178,916,183,733,0,0
S01002179,692,670,22,0,0
S01002180,504,42,460,0,2
S01002181,762,176,586,0,0
S01002182,726,58,668,0,0
S01002183,842,131,711,0,0
S01002184,792,741,51,0,0
S01002185,798,148,650,0,0
S01002186,737,20,717,0,0
S01002187,901,58,843,0,0
S01002188,763,533,230,0,0
S01002189,732,42,684,0,6
S01002190,780,106,649,0,25
S01002191,801,82,718,1,0
S01002192,866,791,75,0,0
S01002193,905,806,99,0,0
S01002194,744,695,49,0,0
S01002195,909,74,835,0,0
S01002196,667,561,106,0,0
S01002197,566,96,470,0,0
S01002198,852,104,748,0,0
S01002199,728,115,613,0,0
S01002200,795,741,54,0,0
S01002201,886,58,828,0,0
S01002202,688,55,633,0,0
S01002203,475,27,448,0,0
S01002204,711,101,610,0,0
S01002205,767,148,616,0,3
S01002206,546,31,515,0,0
S01002207,844,684,160,0,0
S01002208,557,38,519,0,0
S01002209,916,18,897,1,0
S01002210,610,273,337,0,0
S01002211,570,65,505,0,0
S01002212,1008,89,919,0,0
S01002213,829,792,37,0,0
S01002214,768,241,527,0,0
S01002215,914,671,237,4,2
S01002216,774,20,754,0,0
S01002217,797,27,767,0,3
S01002218,556,13,543,0,0
S01002219,672,547,125,0,0
S01002220,792,779,13,0,0
S01002221,767,15,749,3,0
S01002222,836,809,27,0,0
S01002223,718,700,18,0,0
S01002224,746,657,89,0,0
S01002225,714,69,642,0,3
S01002226,1037,402,635,0,0
S01002227,835,255,580,0,0
S01002228,974,925,46,3,0
S01002229,785,661,124,0,0
S01002230,971,286,685,0,0
S01002231,771,140,628,3,0
S01002232,715,348,367,0,0
S01002233,931,86,845,0,0
S01002234,779,46,733,0,0
S01002235,968,241,727,0,0
S01002236,907,560,347,0,0
S01002237,1077,710,367,0,0
S01002238,567,220,345,2,0
S01002239,932,275,657,0,0
S01002240,727,293,428,0,6
S01002241,890,223,667,0,0
S01002242,788,648,140,0,0
S01002243,766,324,442,0,0
S01002244,724,12,712,0,0
S01002245,941,259,682,0,0
S01002246,834,37,797,0,0
S01002247,866,318,544,4,0
S01002248,1095,572,519,0,4
S01002249,777,54,723,0,0
S01002250,973,695,278,0,0
S01002251,736,687,46,0,3
S01002252,537,226,311,0,0
S01002253,1005,566,439,0,0
S01002254,788,59,729,0,0
S01002255,1039,58,981,0,0
S01002256,768,299,469,0,0
S01002257,713,483,230,0,0
S01002258,777,17,750,0,10
S01002259,537,327,209,1,0
S01002260,853,711,142,0,0
S01002261,961,682,279,0,0
S01002262,789,642,147,0,0
S01002263,794,629,161,0,4
S01002264,864,445,417,0,2
S01002265,1033,507,526,0,0
S01002266,592,31,561,0,0
S01002267,972,145,827,0,0
S01002268,715,608,107,0,0
S01002269,910,211,699,0,0
S01002270,914,172,738,0,4
S01002271,853,399,454,0,0
S01002272,560,329,229,0,2
S01002273,787,211,576,0,0
S01002274,719,150,567,2,0
S01002275,897,416,481,0,0
S01002276,776,747,29,0,0
S01002277,781,243,538,0,0
S01002278,1064,113,951,0,0
S01002279,961,364,597,0,0
S01002280,797,539,258,0,0
S01002281,703,291,412,0,0
S01002282,341,85,256,0,0
S01002283,744,483,261,0,0
S01002284,964,469,495,0,0
S01002285,782,12,770,0,0
S01002286,712,120,592,0,0
S01002287,766,374,392,0,0
S01002288,749,46,703,0,0
S01002289,799,260,539,0,0
S01002290,795,50,745,0,0
S01002291,838,64,774,0,0
S01002292,789,79,710,0,0
S01002293,874,444,430,0,0
S01002294,572,357,213,0,2
S01002295,758,526,232,0,0
S01002297,929,627,301,1,0
S01002298,744,477,267,0,0
S01002299,841,709,132,0,0
S01002300,792,564,228,0,0
S01002301,860,513,347,0,0
S01002302,749,549,200,0,0
S01002303,832,336,496,0,0
S01002304,798,28,770,0,0
S01002305,834,118,716,0,0
S01002306,475,179,291,0,5
S01002307,634,4,630,0,0
S01002308,911,313,598,0,0
S01002309,741,209,530,2,0
S01002310,832,99,733,0,0
S01002311,551,448,100,0,3
S01002312,647,188,459,0,0
S01002313,731,514,217,0,0
S01002314,830,491,339,0,0
S01002315,558,407,151,0,0
S01002316,712,571,141,0,0
S01002317,840,134,706,0,0
S01002318,845,296,549,0,0
S01002319,1098,278,820,0,0
S01002320,631,279,352,0,0
S01002321,892,77,815,0,0
S01002322,689,161,526,0,2
S01002323,777,303,474,0,0
S01002324,761,152,607,0,2
S01002325,552,355,175,2,20
S01002326,820,189,631,0,0
S01002327,670,575,95,0,0
S01002328,765,662,103,0,0
S01002329,708,650,58,0,0
S01002330,798,636,162,0,0
S01002331,709,647,59,3,0
S01002332,958,953,5,0,0
S01002333,834,823,11,0,0
S01002334,827,706,121,0,0
S01002335,983,627,356,0,0
S01002336,1019,935,84,0,0
S01002337,977,942,35,0,0
S01002338,579,139,440,0,0
S01002339,622,603,17,2,0
S01002340,540,532,3,5,0
S01002341,560,540,18,2,0
S01002342,599,577,17,5,0
S01002343,775,753,16,6,0
S01002344,530,509,20,1,0
S01002345,697,684,10,3,0
S01002346,912,871,32,9,0
S01002347,736,711,15,6,4
S01002348,944,940,4,0,0
S01002349,936,877,59,0,0
S01002350,962,954,8,0,0
S01002351,651,649,2,0,0
S01002352,843,831,12,0,0
S01002353,745,745,0,0,0
S01002354,782,768,11,3,0
S01002355,841,603,235,3,0
S01002356,768,529,238,1,0
S01002357,690,608,82,0,0
S01002358,530,516,14,0,0
S01002359,875,771,103,1,0
S01002360,654,514,138,2,0
S01002361,601,574,19,8,0
S01002362,687,686,1,0,0
S01002363,915,902,7,6,0
S01002364,747,677,70,0,0
S01002365,544,542,1,1,0
S01002366,559,555,1,3,0
S01002367,871,865,4,2,0
S01002368,863,862,1,0,0
S01002369,528,527,1,0,0
S01002370,724,718,6,0,0
S01002371,644,642,2,0,0
S01002372,798,789,9,0,0
S01002373,629,626,1,2,0
S01002374,710,705,3,2,0
S01002375,895,828,59,8,0
S01002376,868,774,94,0,0
S01002377,845,655,182,8,0
S01002378,556,531,20,5,0
S01002379,945,844,101,0,0
S01002380,702,611,87,4,0
S01002381,829,787,42,0,0
S01002382,666,540,126,0,0
S01002383,535,522,13,0,0
S01002384,554,448,106,0,0
S01002385,819,658,161,0,0
S01002386,993,944,49,0,0
S01002387,617,604,13,0,0
S01002388,824,807,17,0,0
S01002389,733,729,4,0,0
S01002390,692,601,90,1,0
S01002391,876,864,12,0,0
S01002392,897,864,27,6,0
S01002393,520,490,30,0,0
S01002394,662,604,58,0,0
S01002395,768,652,116,0,0
S01002396,754,667,87,0,0
S01002397,811,729,82,0,0
S01002398,834,763,71,0,0
S01002399,1010,763,247,0,0
S01002400,887,729,158,0,0
S01002401,964,959,5,0,0
S01002402,895,737,158,0,0
S01002403,773,609,164,0,0
S01002404,960,953,7,0,0
S01002405,777,613,164,0,0
S01002406,790,640,148,2,0
S01002407,803,756,47,0,0
S01002408,885,776,109,0,0
S01002409,646,559,87,0,0
S01002410,532,501,31,0,0
S01002411,667,611,56,0,0
S01002412,1006,755,251,0,0
S01002413,703,576,126,1,0
S01002414,613,411,202,0,0
S01002415,773,734,39,0,0
S01002416,533,492,41,0,0
S01002417,722,621,101,0,0
S01002418,945,832,113,0,0
S01002419,542,528,14,0,0
S01002420,623,559,64,0,0
S01002421,876,842,33,1,0
S01002422,604,530,74,0,0
S01002423,679,409,270,0,0
S01002424,900,860,40,0,0
S01002425,811,641,170,0,0
S01002426,634,82,552,0,0
S01002427,805,664,141,0,0
S01002428,532,490,36,6,0
S01002429,724,25,699,0,0
S01002430,487,346,141,0,0
S01002431,760,580,180,0,0
S01002432,716,645,67,4,0
S01002433,534,372,162,0,0
S01002434,923,579,344,0,0
S01002435,717,523,194,0,0
S01002436,730,370,360,0,0
S01002437,501,272,229,0,0
S01002438,679,597,82,0,0
S01002439,795,675,120,0,0
S01002440,913,470,443,0,0
S01002441,629,583,46,0,0
S01002442,459,185,274,0,0
S01002443,573,460,113,0,0
S01002444,531,287,244,0,0
S01002445,740,428,312,0,0
S01002446,746,596,150,0,0
S01002447,737,656,81,0,0
S01002448,574,532,42,0,0
S01002449,480,466,14,0,0
S01002450,712,234,478,0,0
S01002451,1092,1061,31,0,0
S01002452,568,365,203,0,0
S01002453,799,760,39,0,0
S01002454,807,692,115,0,0
S01002455,627,612,15,0,0
S01002456,965,753,212,0,0
S01002457,822,810,12,0,0
S01002458,877,488,389,0,0
S01002459,519,173,344,2,0
S01002460,846,532,314,0,0
S01002461,477,477,0,0,0
S01002462,670,315,355,0,0
S01002463,1013,494,519,0,0
S01002464,545,444,101,0,0
S01002465,582,544,38,0,0
S01002466,996,949,47,0,0
S01002467,447,261,186,0,0
S01002468,555,272,283,0,0
S01002469,651,630,19,2,0
S01002470,845,760,85,0,0
S01002471,510,451,59,0,0
S01002472,581,231,350,0,0
S01002473,847,437,410,0,0
S01002474,479,155,324,0,0
S01002475,531,240,291,0,0
S01002476,827,673,154,0,0
S01002477,835,750,85,0,0
S01002478,935,899,36,0,0
S01002479,739,448,288,3,0
S01002480,568,371,197,0,0
S01002481,1001,962,39,0,0
S01002482,859,407,452,0,0
S01002483,701,227,474,0,0
S01002484,851,458,393,0,0
S01002485,892,826,66,0,0
S01002486,557,362,195,0,0
S01002487,463,273,190,0,0
S01002488,671,177,494,0,0
S01002489,553,218,335,0,0
S01002490,596,573,23,0,0
S01002491,499,448,51,0,0
S01002492,634,605,29,0,0
S01002493,943,695,248,0,0
S01002494,697,598,99,0,0
S01002495,696,257,437,2,0
S01002496,629,499,130,0,0
S01002497,634,223,411,0,0
S01002498,723,711,12,0,0
S01002499,858,132,726,0,0
S01002500,580,179,401,0,0
S01002501,497,383,114,0,0
S01002502,890,469,421,0,0
S01002503,537,328,208,1,0
S01002504,843,766,77,0,0
S01002505,772,484,288,0,0
S01002506,875,854,21,0,0
S01002507,607,242,365,0,0
S01002508,831,620,211,0,0
S01002509,953,676,275,2,0
S01002510,1022,527,493,2,0
S01002511,498,249,245,4,0
S01002512,536,178,358,0,0
S01002513,735,517,218,0,0
S01002514,593,207,386,0,0
S01002515,615,300,315,0,0
S01002516,744,555,189,0,0
S01002517,609,535,74,0,0
S01002518,729,703,26,0,0
S01002519,821,247,574,0,0
S01002520,517,295,222,0,0
S01002521,579,301,278,0,0
S01002522,704,701,3,0,0
S01002523,712,705,7,0,0
S01002524,590,203,387,0,0
S01002525,699,275,423,1,0
S01002526,562,534,28,0,0
S01002527,781,671,108,2,0
S01002528,735,698,37,0,0
S01002529,902,436,466,0,0
S01002530,755,630,125,0,0
S01002531,730,356,372,0,2
S01002532,774,703,71,0,0
S01002533,864,768,96,0,0
S01002534,978,950,28,0,0
S01002535,486,369,117,0,0
S01002536,510,321,189,0,0
S01002537,604,523,81,0,0
S01002538,912,846,66,0,0
S01002539,811,520,291,0,0
S01002540,557,143,414,0,0
S01002541,989,783,206,0,0
S01002542,586,401,185,0,0
S01002543,602,246,356,0,0
S01002544,790,576,213,1,0
S01002545,635,473,162,0,0
S01002546,683,603,73,7,0
S01002547,655,606,49,0,0
S01002548,991,809,182,0,0
S01002549,570,570,0,0,0
S01002550,544,499,45,0,0
S01002551,595,504,91,0,0
S01002552,593,576,17,0,0
S01002553,803,564,239,0,0
S01002554,661,660,1,0,0
S01002555,726,626,99,1,0
S01002556,778,748,30,0,0
S01002557,839,650,189,0,0
S01002558,530,448,82,0,0
S01002559,687,554,133,0,0
S01002560,570,510,60,0,0
S01002561,685,593,92,0,0
S01002562,654,616,38,0,0
S01002563,874,836,38,0,0
S01002564,620,611,9,0,0
S01002565,911,856,55,0,0
S01002566,779,770,9,0,0
S01002567,571,567,4,0,0
S01002568,716,578,120,18,0
S01002569,975,790,184,1,0
S01002570,619,604,15,0,0
S01002571,566,459,107,0,0
S01002572,579,511,64,1,3
S01002573,523,400,123,0,0
S01002574,781,468,313,0,0
S01002575,782,552,230,0,0
S01002576,741,667,74,0,0
S01002577,953,241,712,0,0
S01002578,779,744,35,0,0
S01002579,753,510,243,0,0
S01002580,799,554,245,0,0
S01002581,783,730,53,0,0
S01002582,720,628,92,0,0
S01002583,790,701,89,0,0
S01002584,780,682,98,0,0
S01002585,877,605,272,0,0
S01002586,556,539,17,0,0
S01002587,718,686,32,0,0
S01002588,787,782,5,0,0
S01002589,789,694,95,0,0
S01002590,757,751,6,0,0
S01002591,576,473,103,0,0
S01002592,808,667,141,0,0
S01002593,777,733,44,0,0
S01002594,680,670,8,2,0
S01002595,621,401,220,0,0
S01002596,752,750,2,0,0
S01002597,517,509,8,0,0
S01002598,916,822,94,0,0
S01002599,551,537,14,0,0
S01002600,882,879,3,0,0
S01002601,668,611,51,6,0
S01002602,528,524,4,0,0
S01002603,744,527,217,0,0
S01002604,993,991,2,0,0
S01002605,632,586,46,0,0
S01002606,601,577,24,0,0
S01002607,872,735,137,0,0
S01002608,600,595,5,0,0
S01002609,791,614,177,0,0
S01002610,915,658,254,3,0
S01002611,854,818,36,0,0
S01002612,762,710,52,0,0
S01002613,902,719,156,27,0
S01002614,913,716,196,0,1
S01002615,467,447,20,0,0
S01002616,633,633,0,0,0
S01002617,940,672,264,4,0
S01002618,793,258,535,0,0
S01002619,789,760,29,0,0
S01002620,785,397,388,0,0
S01002621,630,630,0,0,0
S01002622,903,868,35,0,0
S01002623,684,659,25,0,0
S01002624,723,718,5,0,0
S01002625,856,850,6,0,0
S01002626,759,740,19,0,0
S01002627,1064,1060,4,0,0
S01002628,805,786,19,0,0
S01002629,816,749,67,0,0
S01002630,623,350,270,0,3
S01002631,741,672,69,0,0
S01002632,596,584,12,0,0
S01002633,1000,986,14,0,0
S01002634,766,654,110,2,0
S01002635,592,486,106,0,0
S01002636,562,481,81,0,0
S01002637,800,749,51,0,0
S01002638,790,424,366,0,0
S01002639,927,826,101,0,0
S01002640,765,558,207,0,0
S01002641,961,847,114,0,0
S01002642,573,453,120,0,0
S01002643,521,311,210,0,0
S01002644,761,591,167,3,0
S01002645,652,530,122,0,0
S01002646,659,304,355,0,0
S01002647,939,855,84,0,0
S01002648,756,639,61,56,0
S01002649,755,615,140,0,0
S01002650,673,670,3,0,0
S01002651,665,659,6,0,0
S01002652,733,600,121,12,0
S01002653,759,428,331,0,0
S01002654,725,312,413,0,0
S01002655,702,506,196,0,0
S01002656,676,400,276,0,0
S01002657,779,606,173,0,0
S01002658,998,373,625,0,0
S01002659,929,876,53,0,0
S01002660,865,762,102,1,0
S01002661,743,575,165,3,0
S01002662,805,732,73,0,0
S01002663,702,587,115,0,0
S01002664,940,927,13,0,0
S01002665,787,731,56,0,0
S01002666,816,645,167,4,0
S01002667,647,452,194,1,0
S01002668,521,391,125,5,0
S01002669,886,398,488,0,0
S01002670,655,637,18,0,0
S01002671,932,343,589,0,0
S01002672,616,282,334,0,0
S01002673,528,219,309,0,0
S01002674,755,539,216,0,0
S01002675,931,881,50,0,0
S01002676,773,623,150,0,0
S01002677,955,236,716,0,3
S01002678,913,891,22,0,0
S01002679,943,464,478,1,0
S01002680,930,366,564,0,0
S01002681,756,702,54,0,0
S01002682,588,249,339,0,0
S01002683,627,618,8,1,0
S01002684,725,380,345,0,0
S01002685,909,164,745,0,0
S01002686,863,645,195,23,0
S01002687,832,540,292,0,0
S01002688,718,713,5,0,0
S01002689,697,616,81,0,0
S01002690,565,534,31,0,0
S01002691,974,967,7,0,0
S01002692,926,882,44,0,0
S01002693,446,421,25,0,0
S01002694,764,735,29,0,0
S01002695,595,570,25,0,0
S01002696,778,572,206,0,0
S01002697,916,884,32,0,0
S01002698,703,599,104,0,0
S01002699,531,416,114,1,0
S01002700,909,749,160,0,0
S01002701,916,912,4,0,0
S01002702,618,380,238,0,0
S01002703,848,536,311,1,0
S01002704,669,464,205,0,0
S01002705,679,537,142,0,0
S01002706,781,412,369,0,0
S01002707,906,765,141,0,0
S01002708,724,450,274,0,0
S01002709,615,137,464,0,14
S01002710,580,540,40,0,0
S01002711,894,848,46,0,0
S01002712,790,671,119,0,0
S01002713,797,135,631,31,0
S01002714,905,463,439,3,0
S01002715,922,709,213,0,0
S01002716,575,556,17,2,0
S01002717,766,485,281,0,0
S01002718,891,367,524,0,0
S01002719,788,745,43,0,0
S01002720,747,737,10,0,0
S01002721,773,466,307,0,0
S01002722,656,319,336,1,0
S01002723,624,573,51,0,0
S01002724,774,340,434,0,0
S01002725,912,847,65,0,0
S01002726,742,381,361,0,0
S01002727,978,933,45,0,0
S01002728,832,565,267,0,0
S01002729,941,916,25,0,0
S01002730,758,338,418,2,0
S01002731,790,476,314,0,0
S01002732,610,177,433,0,0
S01002733,602,417,185,0,0
S01002734,939,654,285,0,0
S01002735,853,223,630,0,0
S01002736,715,704,11,0,0
S01002737,743,296,447,0,0
S01002738,720,710,10,0,0
S01002739,805,778,25,2,0
S01002740,570,570,0,0,0
S01002741,865,404,461,0,0
S01002742,837,539,298,0,0
S01002743,574,207,367,0,0
S01002744,567,555,12,0,0
S01002745,609,398,211,0,0
S01002746,834,726,108,0,0
S01002747,595,218,377,0,0
S01002748,589,143,446,0,0
S01002749,779,546,233,0,0
S01002750,899,536,363,0,0
S01002751,962,703,259,0,0
S01002752,555,493,62,0,0
S01002753,662,662,0,0,0
S01002754,573,492,81,0,0
S01002755,792,477,315,0,0
S01002756,746,223,523,0,0
S01002757,576,469,107,0,0
S01002758,707,592,115,0,0
S01002759,750,611,139,0,0
S01002760,515,363,151,1,0
S01002761,764,250,514,0,0
S01002762,633,363,270,0,0
S01002763,917,778,138,1,0
S01002764,658,266,391,1,0
S01002765,751,290,461,0,0
S01002766,893,331,560,2,0
S01002767,938,872,66,0,0
S01002768,849,750,99,0,0
S01002769,787,765,22,0,0
S01002770,544,256,287,1,0
S01002771,778,547,228,3,0
S01002772,999,813,181,5,0
S01002773,973,745,228,0,0
S01002774,787,557,230,0,0
S01002775,770,647,123,0,0
S01002776,698,614,84,0,0
S01002777,1000,671,329,0,0
S01002778,733,337,396,0,0
S01002779,634,165,469,0,0
S01002780,916,676,240,0,0
S01002781,897,872,25,0,0
S01002782,848,566,282,0,0
S01002783,792,436,356,0,0
S01002784,553,237,316,0,0
S01002785,709,408,301,0,0
S01002786,742,737,5,0,0
S01002787,773,626,147,0,0
