dz_2011,total,single,married
S01010286,1337,1220,117
S01010287,1229,1060,169
S01010288,1017,895,122
S01010289,245,196,49
S01010290,678,518,160
S01010291,937,792,145
S01010292,1171,961,210
S01010293,720,593,127
S01010294,967,791,176
S01010295,842,719,123
S01010296,703,498,205
S01010297,828,596,232
S01010298,941,732,209
S01010299,531,376,155
S01010300,1325,1081,244
S01010301,482,421,61
S01010302,695,536,159
S01010303,439,328,111
S01010304,681,560,121
S01010305,985,753,232
S01010306,653,521,132
S01010307,797,598,199
S01010308,795,632,163
S01010309,622,449,173
S01010310,640,478,162
S01010311,766,555,211
S01010312,549,405,144
S01010313,997,769,228
S01010314,962,765,197
S01010315,469,350,119
S01010316,486,395,91
S01010317,1185,932,253
S01010318,1417,1312,105
S01010319,664,504,160
S01010320,624,477,147
S01010321,1040,793,247
S01010322,1153,815,338
S01010323,530,432,98
S01010324,877,570,307
S01010325,933,559,374
S01010326,693,552,141
S01010327,638,479,159
S01010328,685,389,296
S01010329,458,268,190
S01010330,606,416,190
S01010331,1177,725,452
S01010332,889,556,333
S01010333,812,541,271
S01010334,865,529,336
S01010335,988,639,349
S01010336,689,518,171
S01010337,834,490,344
S01010338,730,499,231
S01010339,865,519,346
S01010340,695,428,267
S01010341,683,353,330
S01010342,695,367,328
S01010343,843,361,482
S01010344,851,560,291
S01010345,234,112,122
S01010346,949,474,475
S01010347,794,588,206
S01010348,976,492,484
S01010349,985,538,447
S01010350,983,671,312
S01010351,579,374,205
S01010352,683,396,287
S01010353,836,655,181
S01010354,505,356,149
S01010355,899,590,309
S01010356,475,310,165
S01010357,559,408,151
S01010358,802,522,280
S01010359,1104,771,333
S01010360,518,393,125
S01010361,512,373,139
S01010362,908,665,243
S01010363,649,393,256
S01010364,941,374,567
S01010365,1023,519,504
S01010366,1100,603,497
S01010367,1194,704,490
S01010368,815,475,340
S01010369,728,542,186
S01010370,718,522,196
S01010371,1033,787,246
S01010372,840,575,265
S01010373,698,528,170
S01010374,818,565,253
S01010375,857,675,182
S01010376,851,714,137
S01010377,777,663,114
S01010378,865,746,119
S01010379,1183,951,232
S01010380,999,739,260
S01010381,502,424,78
S01010382,855,679,176
S01010383,750,630,120
S01010384,1175,995,180
S01010385,863,675,188
S01010386,825,609,216
S01010387,1122,823,299
S01010388,819,607,212
S01010389,65,50,15
S01010390,1054,879,175
S01010391,972,754,218
S01010392,170,124,46
S01010393,1298,1006,292
S01010394,845,591,254
S01010395,1051,809,242
S01010396,886,683,203
S01010397,776,592,184
S01010398,881,657,224
S01010399,1342,966,376
S01010400,847,522,325
S01010401,707,482,225
S01010402,1049,636,413
S01010403,930,535,395
S01010404,1084,653,431
S01010405,1075,758,317
S01010406,827,614,213
S01010407,1010,789,221
S01010408,577,288,289
S01010409,967,520,447
S01010410,481,311,170
S01010411,1104,354,750
S01010412,904,626,278
S01010413,728,355,373
S01010414,971,479,492
S01010415,1007,662,345
S01010416,504,203,301
S01010417,479,265,214
S01010418,1035,632,403
S01010419,1323,733,590
S01010420,897,340,557
S01010421,703,303,400
S01010422,893,397,496
S01010423,754,538,216
S01010424,628,447,181
S01010425,798,600,198
S01010426,928,676,252
S01010427,908,570,338
S01010428,1315,612,703
S01010429,681,286,395
S01010430,823,581,242
S01010431,796,339,457
S01010432,693,487,206
S01010433,591,426,165
S01010434,664,472,192
S01010435,640,372,268
S01010436,665,497,168
S01010437,458,258,200
S01010438,536,409,127
S01010439,717,533,184
S01010440,981,639,342
S01010441,506,343,163
S01010442,615,481,134
S01010443,652,346,306
S01010444,566,271,295
S01010445,915,625,290
S01010446,726,303,423
S01010447,907,571,336
S01010448,893,444,449
S01010449,899,493,406
S01010450,806,498,308
S01010451,900,570,330
S01010452,760,404,356
S01010453,878,624,254
S01010454,992,545,447
S01010455,861,589,272
S01010456,583,334,249
S01010457,828,513,315
S01010458,728,410,318
S01010459,699,379,320
S01010460,256,152,104
S01010461,901,538,363
S01010462,638,529,109
S01010463,642,326,316
S01010464,566,309,257
S01010465,713,402,311
S01010466,1098,771,327
S01010467,907,575,332
S01010468,839,495,344
S01010469,806,622,184
S01010470,796,480,316
S01010471,832,512,320
S01010472,418,220,198
S01010473,934,624,310
S01010474,956,682,274
S01010475,397,250,147
S01010476,651,420,231
S01010477,787,475,312
S01010478,1197,763,434
S01010479,872,505,367
S01010480,705,395,310
S01010481,615,434,181
S01010482,837,476,361
S01010483,1003,630,373
S01010484,867,515,352
S01010485,790,364,426
S01010486,992,359,633
S01010487,892,453,439
S01010488,1010,651,359
S01010489,1020,665,355
S01010490,634,475,159
S01010491,666,467,199
S01010492,616,480,136
S01010493,599,458,141
S01010494,650,427,223
S01010495,765,581,184
S01010496,1076,797,279
S01010497,454,347,107
S01010498,988,720,268
S01010499,890,660,230
S01010500,643,468,175
S01010501,621,408,213
S01010502,603,370,233
S01010503,745,497,248
S01010504,435,197,238
S01010505,485,221,264
S01010506,661,260,401
S01010507,772,354,418
S01010508,848,393,455
S01010509,965,425,540
S01010510,1227,496,731
S01010511,967,507,460
S01010512,745,328,417
S01010513,659,247,412
S01010514,745,374,371
S01010515,734,321,413
S01010516,532,253,279
S01010517,788,441,347
S01010518,707,345,362
S01010519,675,277,398
S01010520,786,383,403
S01010521,787,402,385
S01010522,544,336,208
S01010523,692,395,297
S01010524,512,220,292
S01010525,569,229,340
S01010526,704,361,343
S01010527,1059,539,520
S01010528,558,223,335
S01010529,676,272,404
S01010530,571,249,322
S01010531,824,353,471
S01010532,739,259,480
S01010533,742,320,422
S01010534,817,351,466
S01010535,453,172,281
S01010536,918,480,438
S01010537,1053,563,490
S01010538,289,168,121
S01010539,726,463,263
S01010540,499,190,309
S01010541,583,232,351
S01010542,720,297,423
S01010543,480,204,276
S01010544,989,424,565
S01010545,497,255,242
S01010546,770,388,382
S01010547,551,234,317
S01010548,318,111,207
S01010549,252,85,167
S01010550,520,215,305
S01010551,554,205,349
S01010552,724,287,437
S01010553,439,167,272
S01010554,612,346,266
S01010555,774,428,346
S01010556,843,455,388
S01010557,605,253,352
S01010558,479,199,280
S01010559,666,276,390
S01010560,536,178,358
S01010561,763,272,491
S01010562,843,346,497
S01010563,656,337,319
S01010564,544,294,250
S01010565,773,329,444
S01010566,594,204,390
S01010567,856,312,544
S01010568,940,387,553
S01010569,852,470,382
S01010570,1210,686,524
S01010571,762,400,362
S01010572,764,412,352
S01010573,561,294,267
S01010574,431,133,298
S01010575,688,220,468
S01010576,675,217,458
S01010577,647,367,280
S01010578,424,178,246
S01010579,622,216,406
S01010580,534,345,189
S01010581,677,317,360
S01010582,311,117,194
S01010583,670,247,423
S01010584,187,101,86
S01010585,172,108,64
S01010586,545,143,402
S01010587,704,254,450
S01010588,482,201,281
S01010589,591,335,256
S01010590,291,103,188
S01010591,97,28,69
S01010592,334,177,157
S01010593,446,174,272
S01010594,164,61,103
S01010595,149,48,101
S01010596,695,275,420
S01010597,255,77,178
S01010598,345,119,226
S01010599,284,117,167
S01010600,713,254,459
S01010601,657,253,404
S01010602,444,219,225
S01010603,678,257,421
S01010604,691,216,475
S01010605,843,285,558
S01010606,806,404,402
S01010607,834,319,515
S01010608,570,321,249
S01010609,452,237,215
S01010610,700,311,389
S01010611,1027,568,459
S01010612,635,259,376
S01010613,666,322,344
S01010614,557,318,239
S01010615,682,411,271
S01010616,1016,465,551
S01010617,832,302,530
S01010618,875,371,504
S01010619,591,395,196
S01010620,342,280,62
S01010621,884,452,432
S01010622,543,348,195
S01010623,613,165,448
S01010624,697,411,286
S01010625,679,258,421
S01010626,855,381,474
S01010627,851,514,337
S01010628,1032,678,354
S01010629,1043,546,497
S01010630,587,326,261
S01010631,629,378,251
S01010632,772,458,314
S01010633,724,397,327
S01010634,527,286,241
S01010635,649,370,279
S01010636,798,411,387
S01010637,747,507,240
S01010638,799,449,350
S01010639,940,629,311
S01010640,663,436,227
S01010641,907,687,220
S01010642,752,509,243
S01010643,481,345,136
S01010644,587,459,128
S01010645,633,293,340
S01010646,665,240,425
S01010647,592,288,304
S01010648,816,431,385
S01010649,616,283,333
S01010650,521,308,213
S01010651,604,308,296
S01010652,581,259,322
S01010653,637,313,324
S01010654,668,381,287
S01010655,695,277,418
S01010656,497,210,287
S01010657,612,218,394
S01010658,803,404,399
S01010659,533,181,352
S01010660,564,263,301
S01010661,615,305,310
S01010662,561,198,363
S01010663,879,323,556
S01010664,466,152,314
S01010665,690,304,386
S01010666,871,375,496
S01010667,522,200,322
S01010668,905,356,549
S01010669,478,199,279
S01010670,722,320,402
S01010671,611,239,372
S01010672,1110,544,566
S01010673,897,456,441
S01010674,905,445,460
S01010675,720,311,409
S01010676,852,407,445
S01010677,385,138,247
S01010678,714,313,401
S01010679,1215,615,600
S01010680,621,325,296
S01010681,743,382,361
S01010682,865,380,485
S01010683,732,354,378
S01010684,846,338,508
S01010685,609,255,354
S01010686,520,228,292
S01010687,834,364,470
S01010688,682,315,367
S01010689,858,350,508
S01010690,707,352,355
S01010691,658,277,381
S01010692,474,257,217
S01010693,329,132,197
S01010694,668,307,361
S01010695,553,242,311
S01010696,768,352,416
S01010697,813,344,469
S01010698,534,238,296
S01010699,419,178,241
S01010700,473,169,304
S01010701,937,427,510
S01010702,833,354,479
S01010703,668,192,476
S01010704,886,381,505
S01010705,813,334,479
S01010706,455,219,236
S01010707,534,177,357
S01010708,832,355,477
S01010709,706,270,436
S01010710,725,350,375
S01010711,515,164,351
S01010712,563,274,289
S01010713,792,401,391
S01010714,678,399,279
S01010715,683,354,329
S01010716,689,382,307
S01010717,865,328,537
S01010718,662,306,356
S01010719,692,290,402
S01010720,674,255,419
S01010721,637,281,356
S01010722,861,373,488
S01010723,750,263,487
S01010724,599,215,384
S01010725,617,219,398
S01010726,866,307,559
S01010727,503,162,341
S01010728,591,194,397
S01010729,654,255,399
S01010730,622,257,365
S01010731,701,326,375
S01010732,655,344,311
S01010733,697,401,296
S01010734,684,384,300
S01010735,641,336,305
S01010736,319,100,219
S01010737,673,339,334
S01010738,782,338,444
S01010739,590,269,321
S01010740,575,349,226
S01010741,562,241,321
S01010742,643,306,337
S01010743,689,362,327
S01010744,905,419,486
S01010745,560,320,240
S01010746,706,276,430
S01010747,795,399,396
S01010748,423,179,244
S01010749,540,198,342
S01010750,508,183,325
S01010751,844,387,457
S01010752,797,378,419
S01010753,877,408,469
S01010754,759,361,398
S01010755,706,376,330
S01010756,712,259,453
S01010757,700,325,375
S01010758,464,194,270
S01010759,527,265,262
S01010760,644,259,385
S01010761,430,167,263
S01010762,500,214,286
S01010763,757,379,378
S01010764,460,191,269
S01010765,949,419,530
S01010766,610,258,352
S01010767,463,235,228
S01010768,591,261,330
S01010769,380,139,241
S01010770,711,314,397
S01010771,858,398,460
S01010772,663,347,316
S01010773,542,241,301
S01010774,1004,471,533
S01010775,444,168,276
S01010776,694,373,321
S01010777,490,297,193
S01010778,600,366,234
S01010779,672,354,318
S01010780,533,239,294
S01010781,725,331,394
S01010782,558,276,282
S01010783,737,374,363
S01010784,959,482,477
S01010785,688,254,434
S01010786,417,180,237
S01010787,666,258,408
S01010788,483,195,288
S01010789,648,261,387
S01010790,621,238,383
S01010791,751,278,473
S01010792,861,390,471
S01010793,412,146,266
S01010794,286,123,163
S01010795,981,409,572
S01010796,999,400,599
S01010797,435,168,267
S01010798,532,216,316
S01010799,848,452,396
S01010800,736,368,368
S01010801,720,335,385
S01010802,523,223,300
S01010803,460,260,200
S01010804,657,276,381
S01010805,1000,414,586
S01010806,709,411,298
S01010807,444,170,274
S01010808,443,137,306
S01010809,634,267,367
S01010810,430,246,184
S01010811,772,310,462
S01010812,418,200,218
S01010813,717,324,393
S01010814,611,260,351
S01010815,526,227,299
S01010816,638,241,397
S01010817,1001,323,678
S01010818,1085,482,603
S01010819,766,313,453
S01010820,992,453,539
S01010821,706,215,491
S01010822,452,242,210
S01010823,460,296,164
S01010824,451,112,339
S01010825,775,353,422
S01010826,591,215,376
S01010827,541,188,353
S01010828,858,258,600
S01010829,645,261,384
S01010830,464,164,300
S01010831,233,47,186
S01010832,588,228,360
S01010833,717,227,490
S01010834,1091,360,731
S01010835,657,214,443
S01010836,835,405,430
S01010837,787,313,474
S01010838,919,434,485
S01010839,759,339,420
S01010840,589,340,249
S01010841,979,591,388
S01010842,899,647,252
S01010843,686,415,271
S01010844,724,301,423
S01010845,526,193,333
S01010846,751,375,376
S01010847,663,229,434
S01010848,803,486,317
S01010849,764,430,334
S01010850,731,426,305
S01010851,777,434,343
S01010852,752,386,366
S01010853,899,440,459
S01010854,476,293,183
S01010855,457,232,225
S01010856,745,401,344
S01010857,697,286,411
S01010858,921,497,424
S01010859,745,410,335
S01010860,729,353,376
S01010861,774,483,291
S01010862,555,363,192
S01010863,747,349,398
S01010864,554,175,379
S01010865,616,247,369
S01010866,819,364,455
S01010867,702,312,390
S01010868,743,369,374
S01010869,961,338,623
S01010870,676,361,315
S01010871,662,361,301
S01010872,700,410,290
S01010873,702,486,216
S01010874,745,328,417
S01010875,516,270,246
S01010876,582,364,218
S01010877,1074,620,454
S01010878,1091,605,486
S01010879,878,402,476
S01010880,524,295,229
S01010881,719,328,391
S01010882,754,382,372
S01010883,880,380,500
S01010884,1027,584,443
S01010885,1167,779,388
S01010886,628,396,232
S01010887,551,335,216
S01010888,882,509,373
S01010889,755,528,227
S01010890,811,577,234
S01010891,514,405,109
S01010892,696,484,212
S01010893,650,436,214
S01010894,400,281,119
S01010895,484,296,188
S01010896,915,563,352
S01010897,534,353,181
S01010898,966,545,421
S01010899,566,223,343
S01010900,772,390,382
S01010901,388,259,129
S01010902,786,408,378
S01010903,611,374,237
S01010904,451,284,167
S01010905,364,211,153
S01010906,612,378,234
S01010907,74,32,42
S01010908,544,278,266
S01010909,823,409,414
S01010910,642,418,224
S01010911,792,527,265
S01010912,715,488,227
S01010913,542,257,285
S01010914,862,442,420
S01010915,822,355,467
S01010916,679,417,262
S01010917,708,419,289
S01010918,1099,571,528
S01010919,771,404,367
S01010920,556,369,187
S01010921,670,372,298
S01010922,802,433,369
S01010923,990,528,462
S01010924,621,303,318
S01010925,687,356,331
S01010926,826,357,469
S01010927,774,415,359
S01010928,677,374,303
S01010929,810,462,348
S01010930,511,182,329
S01010931,379,160,219
S01010932,835,437,398
S01010933,294,135,159
S01010934,853,363,490
S01010935,684,265,419
S01010936,575,334,241
S01010937,668,243,425
S01010938,766,429,337
S01010939,620,226,394
S01010940,591,168,423
S01010941,1079,330,749
S01010942,582,163,419
S01010943,677,357,320
S01010944,720,415,305
S01010945,478,207,271
S01010946,895,441,454
S01010947,667,322,345
S01010948,575,265,310
S01010949,923,334,589
S01010950,718,309,409
S01010951,606,244,362
S01010952,615,250,365
S01010953,567,252,315
S01010954,737,321,416
S01010955,621,295,326
S01010956,670,282,388
S01010957,499,152,347
S01010958,539,186,353
S01010959,565,307,258
S01010960,1047,509,538
S01010961,953,447,506
S01010962,609,344,265
S01010963,800,314,486
S01010964,471,150,321
S01010965,856,449,407
S01010966,742,338,404
S01010967,731,369,362
S01010968,765,328,437
S01010969,731,349,382
S01010970,1246,609,637
S01010971,1457,559,898
S01010972,558,253,305
S01010973,531,200,331
S01010974,932,421,511
S01010975,508,246,262
S01010976,630,287,343
S01010977,593,227,366
S01010978,735,367,368
S01010979,686,356,330
S01010980,699,341,358
S01010981,653,317,336
S01010982,1299,587,712
S01010983,1041,450,591
S01010984,963,339,624
S01010985,684,319,365
S01010986,320,115,205
S01010987,306,83,223
S01010988,421,87,334
S01010989,269,93,176
S01010990,601,236,365
S01010991,575,213,362
S01010992,389,164,225
S01010993,557,201,356
S01010994,1040,366,674
S01010995,772,271,501
S01010996,650,250,400
S01010997,868,271,597
S01010998,795,271,524
S01010999,661,238,423
S01011000,1028,487,541
S01011001,580,243,337
S01011002,628,321,307
S01011003,679,323,356
S01011004,676,273,403
S01011005,659,316,343
S01011006,490,176,314
S01011007,760,333,427
S01011008,795,348,447
S01011009,563,258,305
S01011010,827,523,304
S01011011,709,472,237
S01011012,938,517,421
S01011013,780,330,450
S01011014,793,368,425
S01011015,479,180,299
S01011016,300,117,183
S01011017,660,217,443
S01011018,1193,489,704
S01011019,744,276,468
S01011020,306,125,181
S01011021,675,323,352
S01011022,586,299,287
S01011023,684,378,306
S01011024,956,527,429
S01011025,596,299,297
S01011026,462,216,246
S01011027,861,482,379
S01011028,673,300,373
S01011029,633,303,330
S01011030,748,300,448
S01011031,593,266,327
S01011032,758,352,406
S01011033,552,250,302
S01011034,630,300,330
S01011035,493,218,275
S01011036,715,323,392
S01011037,714,356,358
S01011038,791,414,377
S01011039,707,359,348
S01011040,768,376,392
S01011041,527,267,260
S01011042,557,208,349
S01011043,826,357,469
S01011044,653,313,340
S01011045,601,249,352
S01011046,503,187,316
S01011047,809,257,552
S01011048,909,355,554
S01011049,666,278,388
S01011050,666,231,435
S01011051,699,282,417
S01011052,842,354,488
S01011053,543,250,293
S01011054,506,203,303
S01011055,432,156,276
S01011056,463,182,281
S01011057,546,228,318
S01011058,427,124,303
S01011059,539,202,337
S01011060,1008,450,558
S01011061,843,398,445
S01011062,1114,506,608
S01011063,862,407,455
S01011064,1057,459,598
S01011065,685,275,410
S01011066,532,205,327
S01011067,817,377,440
S01011068,610,280,330
S01011069,528,221,307
S01011070,664,246,418
S01011071,746,275,471
S01011072,649,254,395
S01011073,548,215,333
S01011074,527,202,325
S01011075,751,366,385
S01011076,930,429,501
S01011077,802,421,381
S01011078,814,287,527
S01011079,1007,436,571
S01011080,931,392,539
S01011081,692,288,404
S01011082,667,360,307
S01011083,851,336,515
S01011084,625,206,419
S01011085,681,248,433
S01011086,523,174,349
S01011087,718,290,428
S01011088,918,397,521
S01011089,740,267,473
S01011090,567,187,380
S01011091,533,177,356
S01011092,253,47,206
S01011093,696,214,482
S01011094,423,174,249
S01011095,738,267,471
S01011096,900,622,278
S01011097,570,179,391
S01011098,749,283,466
S01011099,674,349,325
S01011100,465,172,293
S01011101,630,310,320
S01011102,633,388,245
S01011103,686,406,280
S01011104,619,324,295
S01011105,666,344,322
S01011106,528,115,413
S01011107,233,90,143
S01011108,570,270,300
S01011109,676,278,398
S01011110,773,405,368
S01011111,915,491,424
S01011112,134,44,90
S01011113,909,375,534
S01011114,927,326,601
S01011115,765,405,360
S01011116,721,265,456
S01011117,760,351,409
S01011118,722,267,455
S01011119,693,257,436
S01011120,915,252,663
S01011121,599,399,200
S01011122,651,329,322
S01011123,990,439,551
S01011124,312,139,173
S01011125,332,185,147
S01011126,596,218,378
S01011127,318,32,286
S01011128,895,391,504
S01011129,688,201,487
S01011130,628,311,317
S01011131,579,259,320
S01011132,657,257,400
S01011133,493,244,249
S01011134,713,367,346
S01011135,840,388,452
S01011136,483,222,261
S01011137,469,215,254
S01011138,405,171,234
S01011139,565,193,372
S01011140,431,205,226
S01011141,1257,763,494
S01011142,1383,918,465
S01011143,943,317,626
S01011144,682,289,393
S01011145,680,239,441
S01011146,496,183,313
S01011147,964,413,551
S01011148,578,237,341
S01011149,665,394,271
S01011150,1008,366,642
S01011151,639,238,401
S01011152,767,403,364
S01011153,729,359,370
S01011154,554,369,185
S01011155,625,315,310
S01011156,782,313,469
S01011157,606,206,400
S01011158,527,160,367
S01011159,525,285,240
S01011160,703,273,430
S01011161,504,246,258
S01011162,579,263,316
S01011163,831,396,435
S01011164,546,219,327
S01011165,730,373,357
S01011166,558,187,371
S01011167,849,316,533
S01011168,662,228,434
S01011169,183,75,108
S01011170,634,234,400
S01011171,865,364,501
S01011172,643,309,334
S01011173,736,323,413
S01011174,858,438,420
S01011175,692,340,352
S01011176,631,264,367
S01011177,929,459,470
S01011178,600,186,414
S01011179,551,266,285
S01011180,699,369,330
S01011181,547,226,321
S01011182,416,142,274
S01011183,615,220,395
S01011184,603,179,424
S01011185,682,232,450
S01011186,993,450,543
S01011187,769,255,514
S01011188,921,418,503
S01011189,702,334,368
S01011190,785,381,404
S01011191,648,314,334
S01011192,740,323,417
S01011193,766,388,378
S01011194,562,300,262
S01011195,784,387,397
S01011196,851,476,375
S01011197,701,362,339
S01011198,602,320,282
S01011199,620,309,311
S01011200,761,329,432
S01011201,496,219,277
S01011202,807,348,459
S01011203,1033,456,577
S01011204,483,155,328
S01011205,158,47,111
S01011206,480,168,312
S01011207,809,328,481
S01011208,699,244,455
S01011209,556,269,287
S01011210,506,191,315
S01011211,762,228,534
S01011212,572,259,313
S01011213,862,415,447
S01011214,847,400,447
S01011215,661,354,307
S01011216,830,485,345
S01011217,984,521,463
S01011218,727,437,290
S01011219,826,430,396
S01011220,846,433,413
S01011221,928,460,468
S01011222,567,267,300
S01011223,797,369,428
S01011224,599,289,310
S01011225,841,470,371
S01011226,836,322,514
S01011227,715,428,287
S01011228,1006,586,420
S01011229,703,408,295
S01011230,1140,695,445
S01011231,892,562,330
S01011232,660,423,237
S01011233,585,277,308
S01011234,885,515,370
S01011235,392,194,198
S01011236,531,291,240
S01011237,737,429,308
S01011238,583,356,227
S01011239,852,581,271
S01011240,949,637,312
S01011241,809,448,361
S01011242,866,434,432
S01011243,695,522,173
S01011244,582,408,174
S01011245,735,409,326
S01011246,584,311,273
S01011247,763,319,444
S01011248,800,311,489
S01011249,682,258,424
S01011250,811,522,289
S01011251,697,376,321
S01011252,620,363,257
S01011253,746,458,288
S01011254,1000,372,628
S01011255,123,33,90
S01011256,120,42,78
S01011257,467,140,327
S01011258,596,241,355
S01011259,731,365,366
S01011260,645,260,385
S01011261,685,379,306
S01011262,547,288,259
S01011263,607,386,221
S01011264,507,282,225
S01011265,796,434,362
S01011266,771,332,439
S01011267,586,250,336
S01011268,493,203,290
S01011269,498,274,224
S01011270,672,393,279
S01011271,797,360,437
S01011272,617,378,239
S01011273,947,514,433
S01011274,809,428,381
S01011275,664,328,336
S01011276,793,399,394
S01011277,609,255,354
S01011278,574,204,370
S01011279,629,265,364
S01011280,617,192,425
S01011281,597,202,395
S01011282,588,216,372
S01011283,402,115,287
S01011284,322,112,210
S01011285,901,512,389
S01011286,549,299,250
S01011287,761,377,384
S01011288,837,409,428
S01011289,709,355,354
S01011290,1109,615,494
S01011291,884,454,430
S01011292,543,341,202
S01011293,771,406,365
S01011294,870,524,346
S01011295,857,331,526
S01011296,627,323,304
S01011297,746,379,367
S01011298,948,429,519
S01011299,408,137,271
S01011300,833,430,403
S01011301,524,178,346
S01011302,891,516,375
S01011303,975,361,614
S01011304,801,337,464
S01011305,438,199,239
S01011306,496,216,280
S01011307,777,324,453
S01011308,492,185,307
S01011309,752,252,500
S01011310,613,275,338
S01011311,932,277,655
S01011312,981,307,674
S01011313,861,406,455
S01011314,706,283,423
S01011315,322,166,156
S01011316,650,304,346
S01011317,863,340,523
S01011318,770,356,414
S01011319,999,361,638
S01011320,637,301,336
S01011321,520,217,303
S01011322,522,214,308
S01011323,835,422,413
S01011324,467,240,227
S01011325,830,570,260
S01011326,971,703,268
S01011327,755,451,304
S01011328,723,355,368
S01011329,844,414,430
S01011330,665,233,432
S01011331,625,199,426
S01011332,877,267,610
S01011333,592,187,405
S01011334,899,392,507
S01011335,780,248,532
S01011336,563,261,302
S01011337,621,238,383
S01011338,546,247,299
S01011339,557,277,280
S01011340,890,470,420
S01011341,603,340,263
S01011342,666,368,298
S01011343,720,414,306
S01011344,688,362,326
S01011345,817,440,377
S01011346,731,347,384
S01011347,921,455,466
S01011348,1011,437,574
S01011349,807,297,510
S01011350,714,257,457
S01011351,660,372,288
S01011352,564,303,261
S01011353,559,269,290
S01011354,727,240,487
S01011355,948,412,536
S01011356,738,300,438
S01011357,1049,348,701
S01011358,389,89,300
S01011359,676,302,374
S01011360,473,349,124
S01011361,391,318,73
S01011362,263,119,144
S01011363,1063,489,574
S01011364,422,177,245
S01011365,490,185,305
S01011366,466,245,221
S01011367,649,320,329
S01011368,71,30,41
S01011369,578,268,310
S01011370,269,144,125
S01011371,1252,740,512
S01011372,877,579,298
S01011373,698,416,282
S01011374,375,147,228
S01011375,507,231,276
S01011376,523,308,215
S01011377,478,196,282
S01011378,879,351,528
S01011379,738,250,488
S01011380,670,367,303
S01011381,616,282,334
S01011382,227,154,73
S01011383,809,562,247
S01011384,573,388,185
S01011385,819,518,301
S01011386,761,470,291
S01011387,670,415,255
S01011388,490,242,248
S01011389,625,362,263
S01011390,905,492,413
S01011391,515,239,276
S01011392,795,417,378
S01011393,721,350,371
S01011394,528,273,255
S01011395,715,428,287
S01011396,855,485,370
S01011397,693,425,268
S01011398,623,350,273
S01011399,409,211,198
S01011400,638,375,263
S01011401,866,431,435
S01011402,910,434,476
S01011403,818,406,412
S01011404,1018,496,522
S01011405,629,274,355
S01011406,624,263,361
S01011407,1104,465,639
S01011408,816,415,401
S01011409,536,332,204
S01011410,708,317,391
S01011411,810,366,444
S01011412,872,300,572
S01011413,457,137,320
S01011414,888,454,434
S01011415,764,385,379
S01011416,761,255,506
S01011417,630,300,330
S01011418,691,368,323
S01011419,597,288,309
S01011420,437,259,178
S01011421,312,147,165
S01011422,384,191,193
S01011423,465,281,184
S01011424,469,230,239
S01011425,631,274,357
S01011426,769,368,401
S01011427,873,442,431
S01011428,749,390,359
S01011429,1034,634,400
S01011430,831,341,490
S01011431,1083,588,495
S01011432,1698,988,710
S01011433,757,439,318
S01011434,859,411,448
S01011435,1058,442,616
S01011436,1010,555,455
S01011437,705,390,315
S01011438,685,379,306
S01011439,954,455,499
S01011440,809,398,411
S01011441,621,328,293
S01011442,590,305,285
S01011443,682,351,331
S01011444,852,414,438
S01011445,576,310,266
S01011446,759,334,425
S01011447,842,463,379
S01011448,1019,477,542
S01011449,547,311,236
S01011450,355,142,213
S01011451,619,241,378
S01011452,771,377,394
S01011453,689,347,342
S01011454,930,481,449
S01011455,924,480,444
S01011456,942,471,471
S01011457,729,377,352
S01011458,554,229,325
S01011459,461,237,224
S01011460,762,383,379
S01011461,700,448,252
S01011462,811,334,477
S01011463,505,225,280
S01011464,217,135,82
S01011465,556,305,251
S01011466,971,462,509
S01011467,302,170,132
S01011468,91,33,58
S01011469,596,323,273
S01011470,839,397,442
S01011471,842,431,411
S01011472,1251,774,477
S01011473,905,550,355
S01011474,969,590,379
S01011475,605,377,228
S01011476,628,191,437
S01011477,767,211,556
S01011478,903,351,552
S01011479,743,302,441
S01011480,849,331,518
S01011481,568,282,286
S01011482,938,491,447
S01011483,717,334,383
S01011484,942,536,406
S01011485,790,416,374
S01011486,457,252,205
S01011487,790,427,363
S01011488,570,296,274
S01011489,476,254,222
S01011490,887,459,428
S01011491,400,288,112
S01011492,748,488,260
S01011493,759,279,480
S01011494,592,314,278
S01011495,943,436,507
S01011496,456,318,138
S01011497,651,254,397
S01011498,458,137,321
S01011499,756,317,439
S01011500,854,427,427
S01011501,591,333,258
S01011502,630,266,364
S01011503,894,424,470
S01011504,533,244,289
S01011505,536,305,231
S01011506,504,247,257
S01011507,691,353,338
S01011508,736,406,330
S01011509,518,250,268
S01011510,757,427,330
S01011511,606,353,253
S01011512,921,551,370
S01011513,756,488,268
S01011514,840,431,409
S01011515,659,332,327
S01011516,745,274,471
S01011517,526,245,281
S01011518,586,287,299
S01011519,644,339,305
S01011520,846,521,325
S01011521,1070,632,438
S01011522,731,466,265
S01011523,1054,555,499
S01011524,705,308,397
S01011525,783,445,338
S01011526,783,365,418
S01011527,807,311,496
S01011528,847,472,375
S01011529,899,529,370
S01011530,1041,509,532
S01011531,966,398,568
S01011532,350,102,248
S01011533,588,360,228
S01011534,644,338,306
S01011535,682,452,230
S01011536,563,217,346
S01011537,718,340,378
S01011538,654,247,407
S01011539,780,437,343
S01011540,871,419,452
S01011541,703,416,287
S01011542,893,452,441
S01011543,667,375,292
S01011544,654,352,302
S01011545,782,407,375
S01011546,510,122,388
S01011547,326,107,219
