dz_2011,total,employed,unemployed,student,retired,homemaker,sick,inactive_other
S01007157,663,437,30,30,107,23,33,3
S01007158,776,534,32,43,110,26,15,16
S01007159,694,421,34,50,127,26,29,7
S01007160,719,418,37,53,145,19,36,11
S01007161,849,512,39,45,176,26,36,15
S01007162,425,261,22,27,79,12,18,6
S01007163,749,442,32,43,191,13,17,11
S01007164,560,341,20,44,128,15,10,2
S01007165,668,428,18,46,133,16,17,10
S01007166,781,474,12,43,207,20,18,7
S01007167,615,374,7,48,154,14,15,3
S01007168,746,472,13,54,180,15,9,3
S01007169,626,402,24,54,116,13,11,6
S01007170,597,394,28,33,96,22,12,12
S01007171,823,581,16,44,119,20,18,25
S01007172,992,634,30,52,191,43,26,16
S01007173,410,294,11,37,51,7,7,3
S01007174,668,431,28,68,76,31,23,11
S01007175,568,326,18,36,116,29,29,14
S01007176,756,441,28,45,173,37,26,6
S01007177,585,313,51,38,117,22,27,17
S01007178,744,410,71,44,101,38,49,31
S01007179,1018,654,21,66,222,18,28,9
S01007180,699,395,24,41,186,14,19,20
S01007181,834,452,31,83,182,30,47,9
S01007182,944,583,37,55,191,29,31,18
S01007183,966,587,41,60,177,32,48,21
S01007184,810,465,59,56,138,16,58,18
S01007185,690,379,50,49,99,37,60,16
S01007186,596,329,55,48,64,31,56,13
S01007187,614,354,44,40,102,19,42,13
S01007188,634,416,25,38,82,17,46,10
S01007189,624,341,46,40,122,16,44,15
S01007190,646,350,11,40,183,15,40,7
S01007191,545,348,34,31,85,16,20,11
S01007192,596,342,35,43,107,24,30,15
S01007193,643,367,43,59,83,35,45,11
S01007194,432,211,51,35,65,26,27,17
S01007195,766,441,47,58,133,39,29,19
S01007196,671,366,54,59,76,59,48,9
S01007197,506,279,63,33,51,27,36,17
S01007198,369,204,44,24,48,24,16,9
S01007199,794,397,74,83,105,44,71,20
S01007200,667,434,29,39,95,24,38,8
S01007201,776,443,41,42,155,34,47,14
S01007202,571,326,48,27,93,32,33,12
S01007203,638,405,23,53,104,16,31,6
S01007204,854,538,19,49,145,39,38,26
S01007205,670,412,19,55,116,28,25,15
S01007206,282,174,10,13,56,11,13,5
S01007207,806,493,25,52,165,27,28,16
S01007208,729,423,69,45,89,32,42,29
S01007209,609,375,31,34,89,19,43,18
S01007210,778,475,50,36,115,35,45,22
S01007211,724,395,43,51,134,29,52,20
S01007212,642,419,26,39,110,25,12,11
S01007213,643,379,26,42,138,26,18,14
S01007214,765,440,43,41,132,31,62,16
S01007215,729,462,33,50,117,21,35,11
S01007216,576,358,23,37,118,21,12,7
S01007217,880,527,44,75,123,45,47,19
S01007218,744,485,19,42,150,27,11,10
S01007219,834,511,27,47,157,31,42,19
S01007220,578,365,27,31,79,17,47,12
S01007221,759,494,17,41,149,37,13,8
S01007222,819,525,30,48,124,40,34,18
S01007223,486,336,14,25,78,20,10,3
S01007224,510,330,9,17,114,28,8,4
S01007225,915,635,19,50,139,39,25,8
S01007226,772,536,24,51,96,39,16,10
S01007227,1138,733,42,70,214,35,32,12
S01007228,608,413,21,37,78,25,24,10
S01007229,949,664,24,51,129,40,24,17
S01007230,933,575,59,60,127,42,43,27
S01007231,574,304,45,41,108,28,36,12
S01007232,530,284,49,39,79,23,37,19
S01007233,596,384,35,24,96,23,20,14
S01007234,431,258,22,39,73,18,12,9
S01007235,802,493,41,44,155,20,22,27
S01007236,778,500,29,51,137,16,26,19
S01007237,566,368,13,33,120,18,9,5
S01007238,754,480,28,50,152,22,15,7
S01007239,1017,642,21,66,216,32,23,17
S01007240,440,286,10,22,90,9,18,5
S01007241,898,580,22,60,176,24,27,9
S01007242,842,526,27,62,180,21,19,7
S01007243,1074,696,34,79,199,27,21,18
S01007244,569,341,14,31,147,18,12,6
S01007245,580,394,14,28,105,11,18,10
S01007246,679,468,17,35,111,16,26,6
S01007247,829,569,23,38,126,29,31,13
S01007248,803,496,18,50,189,11,33,6
S01007249,429,256,9,35,102,12,12,3
S01007250,627,440,25,38,81,10,27,6
S01007251,613,393,22,51,93,17,26,11
S01007252,668,437,20,55,109,22,15,10
S01007253,598,371,17,34,140,12,16,8
S01007254,681,394,36,32,126,23,53,17
S01007255,726,436,85,26,89,34,38,18
S01007256,668,439,42,39,88,28,20,12
S01007257,663,423,39,55,78,29,28,11
S01007258,618,359,30,52,107,28,30,12
S01007259,742,455,41,49,100,38,49,10
S01007260,869,513,79,75,85,36,55,26
S01007261,810,472,25,44,200,27,27,15
S01007262,533,331,34,33,92,13,24,6
S01007263,828,520,25,49,191,16,22,5
S01007264,608,384,16,34,129,15,23,7
S01007265,834,535,36,59,112,26,56,10
S01007266,622,436,18,30,95,12,27,4
S01007267,477,330,20,29,72,11,9,6
S01007268,461,303,18,34,73,12,14,7
S01007269,492,312,9,41,87,22,21,0
S01007270,345,258,7,18,49,6,4,3
S01007271,840,539,38,44,151,32,20,16
S01007272,815,506,44,58,113,37,31,26
S01007273,567,354,18,41,100,19,25,10
S01007274,659,405,40,51,109,12,27,15
S01007275,503,322,15,34,100,13,11,8
S01007276,829,518,35,63,151,32,20,10
S01007277,678,423,15,53,153,18,10,6
S01007278,707,473,12,52,142,13,10,5
S01007279,506,356,16,23,77,18,9,7
S01007280,508,326,25,29,77,33,10,8
S01007281,917,585,26,52,113,29,23,89
S01007282,406,292,11,21,50,19,8,5
S01007283,687,373,13,28,207,37,24,5
S01007284,601,405,9,27,100,20,19,21
S01007285,848,565,17,31,166,34,17,18
S01007286,1082,736,28,38,190,48,28,14
S01007287,477,340,15,11,78,16,11,6
S01007288,521,354,14,21,101,11,10,10
S01007289,770,517,13,49,133,27,21,10
S01007290,749,498,39,54,57,51,36,14
S01007291,449,282,15,30,71,19,23,9
S01007292,593,410,12,39,102,16,11,3
S01007293,770,548,44,45,77,28,15,13
S01007294,795,538,25,58,111,21,28,14
S01007295,489,305,28,18,63,17,45,13
S01007296,464,311,25,27,61,13,17,10
S01007297,927,668,24,41,138,18,23,15
S01007298,395,269,14,28,59,12,8,5
S01007299,774,547,35,58,95,15,15,9
S01007300,491,348,36,27,36,11,22,11
S01007301,647,451,8,27,121,17,14,9
S01007302,596,381,22,37,110,17,22,7
S01007303,798,529,21,32,163,26,21,6
S01007304,501,322,9,18,121,17,7,7
S01007305,743,540,8,30,114,21,14,16
S01007306,932,631,27,43,154,39,24,14
S01007307,821,549,17,39,145,30,23,18
S01007308,687,449,22,24,146,19,18,9
S01007309,639,430,19,21,114,30,15,10
S01007310,646,371,27,30,176,22,11,9
S01007311,718,509,29,26,115,10,19,10
S01007312,613,381,24,20,152,15,17,4
S01007313,753,499,16,30,165,21,13,9
S01007314,679,493,14,37,105,10,10,10
S01007315,700,489,25,34,113,18,14,7
S01007316,864,535,47,39,165,22,44,12
S01007317,824,549,37,42,134,23,33,6
S01007318,439,287,20,18,84,10,16,4
S01007319,634,421,24,20,143,6,15,5
S01007320,671,441,26,37,135,17,9,6
S01007321,482,306,14,16,118,7,16,5
S01007322,633,416,29,25,119,13,23,8
S01007323,342,246,8,15,49,3,14,7
S01007324,258,168,11,10,47,6,12,4
S01007325,599,383,14,18,133,20,19,12
S01007326,749,495,23,24,169,12,19,7
S01007327,639,411,25,30,128,12,27,6
S01007328,805,507,30,39,164,19,30,16
S01007329,507,329,17,28,89,20,16,8
S01007330,571,337,24,17,152,18,18,5
S01007331,800,555,29,30,136,16,20,14
S01007332,461,291,10,37,90,13,15,5
S01007333,825,514,34,33,168,33,29,14
S01007334,692,390,55,35,114,37,47,14
S01007335,641,370,39,24,129,24,36,19
S01007336,569,332,47,23,96,21,35,15
S01007337,454,258,23,14,113,10,26,10
S01007338,794,523,29,45,143,13,31,10
S01007339,609,385,11,28,137,17,17,14
S01007340,496,274,21,19,130,13,30,9
S01007341,609,313,22,29,190,17,24,14
S01007342,622,364,12,36,173,22,8,7
S01007343,483,313,6,22,108,15,12,7
S01007344,422,259,6,25,103,12,13,4
S01007345,474,262,42,24,82,32,26,6
S01007346,644,303,70,26,144,15,73,13
S01007347,824,418,56,56,195,17,66,16
S01007348,541,285,46,37,85,39,34,15
S01007349,472,260,28,21,102,30,16,15
S01007350,499,294,26,20,125,11,16,7
S01007351,467,261,13,8,141,15,23,6
S01007352,411,241,18,10,113,14,9,6
S01007353,565,310,21,26,178,12,9,9
S01007354,583,307,19,28,179,24,17,9
S01007355,996,589,32,36,259,31,33,16
S01007356,552,287,25,24,162,20,30,4
S01007357,573,365,15,17,139,11,20,6
S01007358,1123,802,36,18,188,30,32,17
S01007359,701,381,33,46,161,21,51,8
S01007360,695,344,32,44,209,18,44,4
S01007361,733,408,34,48,205,7,22,9
S01007362,795,489,36,45,171,17,25,12
S01007363,723,361,44,37,190,13,52,26
S01007364,765,399,67,76,105,34,68,16
S01007365,327,192,26,17,54,15,18,5
S01007366,395,182,24,25,85,23,41,15
S01007367,470,270,23,18,103,15,33,8
S01007368,465,215,40,45,94,22,38,11
S01007369,836,506,46,38,146,27,57,16
S01007370,730,434,62,51,103,17,53,10
S01007371,691,430,44,47,90,23,42,15
S01007372,867,491,37,48,238,19,27,7
S01007373,545,307,18,33,143,26,12,6
S01007374,625,390,27,41,115,27,20,5
S01007375,354,197,15,24,89,14,11,4
S01007376,747,433,55,53,123,33,42,8
S01007377,507,333,13,25,106,15,8,7
S01007378,1533,1302,15,41,113,25,21,16
S01007379,675,402,34,38,137,22,24,18
S01007380,625,403,32,40,85,30,27,8
S01007381,343,192,9,23,82,21,11,5
S01007382,732,455,22,42,140,35,27,11
S01007383,571,342,18,25,142,14,20,10
S01007384,769,476,31,50,164,31,11,6
S01007385,887,523,26,71,193,32,31,11
S01007386,599,342,12,52,160,17,9,7
S01007387,650,394,11,53,157,24,6,5
S01007388,580,365,23,51,117,8,7,9
S01007389,509,339,38,43,21,45,14,9
S01007390,469,334,21,35,17,40,14,8
S01007391,510,312,17,32,119,14,9,7
S01007392,345,199,10,20,93,15,3,5
S01007393,653,334,11,80,185,31,4,8
S01007394,472,260,21,25,132,13,15,6
S01007395,791,480,39,34,162,23,36,17
S01007396,820,510,37,44,155,23,47,4
S01007397,698,418,15,55,154,27,24,5
S01007398,581,323,45,37,80,34,45,17
S01007399,646,319,75,38,72,41,72,29
S01007400,626,388,28,45,120,11,26,8
S01007401,572,373,20,48,89,14,19,9
S01007402,531,343,8,43,103,16,12,6
S01007403,629,455,23,48,38,49,6,10
S01007404,434,292,12,24,77,14,11,4
S01007405,607,409,19,36,96,22,14,11
S01007406,740,491,22,44,142,21,13,7
S01007407,798,528,23,58,143,24,14,8
S01007408,637,400,31,37,106,25,24,14
S01007409,501,348,12,30,80,9,20,2
S01007410,690,349,62,37,110,43,75,14
S01007411,745,381,69,52,111,41,75,16
S01007412,423,236,33,27,68,20,26,13
S01007413,766,556,26,53,78,22,23,8
S01007414,630,457,16,45,71,13,21,7
S01007415,634,361,44,37,105,24,58,5
S01007416,411,193,44,35,27,37,58,17
S01007417,164,100,9,10,23,6,14,2
S01007418,689,399,37,47,112,32,49,13
S01007419,731,408,72,56,70,32,67,26
S01007420,3576,2189,131,172,336,101,115,532
S01007421,1035,746,40,45,147,31,19,7
S01007422,592,363,33,30,113,19,28,6
S01007423,279,175,9,10,55,9,16,5
S01007424,602,390,7,30,146,18,6,5
S01007425,720,432,39,50,149,17,26,7
S01007426,608,358,37,53,106,18,29,7
S01007427,562,287,46,30,134,23,33,9
S01007428,764,470,45,46,134,16,42,11
S01007429,710,460,45,58,99,13,28,7
S01007430,441,260,19,42,98,11,10,1
S01007431,576,345,20,50,103,10,41,7
S01007432,661,378,19,36,144,10,62,12
S01007433,870,497,32,52,165,30,77,17
S01007434,453,245,40,22,69,25,45,7
S01007435,615,388,32,34,113,11,27,10
S01007436,759,435,51,40,124,31,51,27
S01007437,440,255,36,21,73,23,19,13
S01007438,520,299,36,16,106,18,28,17
S01007439,683,412,30,32,146,28,27,8
S01007440,579,347,23,39,124,12,26,8
S01007441,526,330,15,36,120,12,10,3
S01007442,691,442,5,46,157,20,12,9
S01007443,732,370,23,102,176,32,20,9
S01007444,1085,621,37,128,205,45,29,20
S01007445,516,301,9,34,132,26,6,8
S01007446,514,327,23,36,95,18,7,8
S01007447,528,323,12,30,132,19,9,3
S01007448,887,514,31,41,231,30,26,14
S01007449,886,503,77,51,163,34,47,11
S01007450,996,566,87,62,134,48,83,16
S01007451,477,294,21,29,98,8,21,6
S01007452,1026,645,60,69,120,59,61,12
S01007453,85,39,6,8,11,8,9,4
S01007454,399,246,24,20,51,17,35,6
S01007455,639,351,54,45,84,37,51,17
S01007456,774,431,76,54,91,46,53,23
S01007457,796,467,68,43,101,26,72,19
S01007458,589,391,17,37,98,13,26,7
S01007459,657,396,22,32,159,16,27,5
S01007460,707,414,44,23,130,24,58,14
S01007461,740,362,84,44,107,32,94,17
S01007462,792,506,43,40,94,26,60,23
S01007463,822,369,102,66,106,55,84,40
S01007464,768,357,62,39,142,41,90,37
S01007465,567,232,87,21,79,34,73,41
S01007466,926,445,94,53,130,30,137,37
S01007467,753,400,41,45,161,29,64,13
S01007468,884,608,25,60,146,12,27,6
S01007469,434,270,29,26,68,14,18,9
S01007470,492,268,42,34,62,27,50,9
S01007471,353,238,12,29,37,13,19,5
S01007472,800,452,46,46,144,35,61,16
S01007473,674,459,26,39,88,13,36,13
S01007474,584,426,15,35,79,13,9,7
S01007475,411,223,20,20,98,14,29,7
S01007476,537,329,16,27,133,10,14,8
S01007477,562,349,21,32,104,26,28,2
S01007478,828,511,49,51,118,17,63,19
S01007479,319,205,19,16,43,9,20,7
S01007480,996,713,40,51,113,30,37,12
S01007481,728,416,12,31,230,21,12,6
S01007482,454,248,13,16,125,14,32,6
S01007483,710,448,29,34,132,17,37,13
S01007484,634,349,60,37,110,17,49,12
S01007485,597,321,55,25,78,43,60,15
S01007486,587,257,76,29,86,43,75,21
S01007487,900,496,77,41,144,24,85,33
S01007488,868,556,46,54,126,17,49,20
S01007489,618,381,26,42,107,21,35,6
S01007490,871,481,41,51,157,45,73,23
S01007491,765,488,41,34,115,31,44,12
S01007492,536,321,23,26,103,12,45,6
S01007493,821,504,49,45,109,28,68,18
S01007494,568,329,17,35,132,26,25,4
S01007495,626,421,8,27,126,15,21,8
S01007496,889,499,41,43,216,30,51,9
S01007497,439,256,13,21,91,26,26,6
S01007498,768,434,28,47,175,29,48,7
S01007499,635,405,32,32,87,28,38,13
S01007500,566,319,24,21,124,26,36,16
S01007501,528,262,27,16,163,18,40,2
S01007502,496,295,11,24,113,18,27,8
S01007503,830,481,36,35,193,29,43,13
S01007504,889,534,41,41,196,16,48,13
S01007505,391,244,18,15,58,21,26,9
S01007506,369,222,9,9,104,10,12,3
S01007507,1099,660,37,40,262,36,56,8
S01007508,545,328,16,17,133,25,21,5
S01007509,558,339,18,26,138,15,16,6
S01007510,723,382,22,37,193,37,42,10
S01007511,853,451,45,37,199,39,68,14
S01007512,394,225,14,17,109,5,22,2
S01007513,953,575,53,35,170,42,60,18
S01007514,471,286,19,21,92,18,24,11
S01007515,495,285,22,18,124,19,14,13
S01007516,580,357,33,16,102,31,29,12
S01007517,377,212,8,10,110,8,23,6
S01007518,755,434,31,31,168,24,55,12
S01007519,385,217,9,12,117,10,13,7
S01007520,706,390,29,39,179,31,28,10
S01007521,503,289,11,23,125,25,20,10
S01007522,788,456,30,27,210,19,33,13
S01007523,404,251,18,20,79,24,7,5
S01007524,721,459,18,26,156,24,24,14
S01007525,375,231,15,6,90,10,18,5
S01007526,652,365,26,29,145,30,43,14
S01007527,1053,650,41,34,253,31,30,14
S01007528,713,467,34,36,114,17,31,14
S01007529,632,374,15,34,173,16,17,3
S01007530,392,254,8,21,77,15,11,6
S01007531,572,358,12,38,109,22,21,12
S01007532,438,278,15,24,76,20,18,7
S01007533,645,411,27,39,99,26,27,16
S01007534,1062,642,48,58,195,30,64,25
S01007535,671,419,13,38,150,12,29,10
S01007536,735,482,29,34,121,21,37,11
S01007537,1158,690,52,63,235,39,62,17
S01007538,767,500,36,39,137,28,18,9
S01007539,564,338,15,24,161,10,13,3
S01007540,604,348,26,23,147,9,43,8
S01007541,864,551,41,32,175,30,22,13
S01007542,718,450,58,38,110,22,31,9
S01007543,967,605,44,46,165,42,44,21
S01007544,873,487,22,40,269,26,19,10
S01007545,1112,695,31,58,238,44,30,16
S01007546,490,338,11,30,79,15,11,6
S01007547,425,297,12,21,64,17,7,7
S01007548,717,448,32,36,143,25,21,12
S01007549,559,322,27,30,135,19,16,10
S01007550,897,511,24,39,235,37,39,12
S01007551,986,589,26,43,227,43,38,20
S01007552,788,447,56,54,118,32,67,14
S01007553,784,397,50,39,154,49,75,20
S01007554,643,295,39,36,129,44,75,25
S01007555,585,357,26,24,126,23,15,14
S01007556,532,312,35,27,104,17,28,9
S01007557,810,445,49,58,151,41,53,13
S01007558,377,216,12,18,91,20,16,4
S01007559,615,420,29,35,78,24,20,9
S01007560,845,530,24,40,175,28,37,11
S01007561,802,472,32,45,183,21,37,12
S01007562,631,387,23,39,119,22,31,10
S01007563,804,485,27,48,175,23,37,9
S01007564,964,597,30,61,194,31,45,6
S01007565,881,525,35,52,178,41,35,15
S01007566,637,389,21,46,123,28,19,11
S01007567,457,308,12,33,78,10,15,1
S01007568,571,375,13,26,113,17,22,5
S01007569,943,631,18,58,165,34,25,12
S01007570,817,534,25,37,160,29,20,12
S01007571,413,279,9,28,59,15,18,5
S01007572,1219,898,33,54,152,46,25,11
S01007573,62,39,0,4,17,1,1,0
S01007574,1688,1181,57,92,221,48,61,28
S01007575,616,330,54,24,116,29,46,17
S01007576,732,356,108,35,86,38,85,24
S01007577,646,338,57,50,87,38,63,13
S01007578,596,315,55,39,90,33,53,11
S01007579,456,269,41,38,43,21,37,7
S01007580,699,385,54,69,88,40,53,10
S01007581,467,262,21,23,74,18,55,14
S01007582,643,385,40,39,104,26,44,5
S01007583,938,498,89,54,123,44,89,41
S01007584,704,433,53,37,110,21,35,15
S01007585,770,469,36,49,163,21,24,8
S01007586,804,473,65,48,124,38,42,14
S01007587,618,321,26,19,81,9,29,133
S01007588,661,412,10,60,143,17,14,5
S01007589,887,564,48,76,119,17,47,16
S01007590,449,276,9,30,118,5,7,4
S01007591,890,596,33,48,133,17,52,11
S01007592,866,542,41,45,137,20,63,18
S01007593,835,521,19,42,201,16,32,4
S01007594,615,421,12,40,106,10,20,6
S01007595,811,549,18,36,135,19,48,6
S01007596,538,320,14,23,133,17,26,5
S01007597,487,314,14,37,88,16,13,5
S01007598,864,557,23,62,181,16,20,5
S01007599,641,406,21,65,78,25,37,9
S01007600,790,500,16,55,155,14,38,12
S01007601,503,393,15,23,43,8,13,8
S01007602,742,544,16,41,110,13,8,10
S01007603,723,547,20,42,90,10,6,8
S01007604,777,533,11,46,149,14,18,6
S01007605,908,606,13,62,186,21,13,7
S01007606,471,301,18,32,95,10,11,4
S01007607,705,495,12,39,137,7,11,4
S01007608,720,499,12,43,132,11,20,3
S01007609,733,436,43,46,125,25,49,9
S01007610,521,309,42,18,78,18,50,6
S01007611,856,466,45,45,164,34,87,15
S01007612,861,497,83,72,91,24,65,29
S01007613,789,495,51,56,123,13,35,16
S01007614,805,556,15,43,144,25,15,7
S01007615,976,624,42,41,197,23,42,7
S01007616,674,434,33,33,110,15,43,6
S01007617,510,316,24,23,99,18,27,3
S01007618,530,330,21,40,107,8,15,9
S01007619,541,351,28,21,92,15,28,6
S01007620,649,427,13,30,149,9,11,10
S01007621,640,414,18,20,136,14,28,10
S01007622,994,676,24,54,172,23,35,10
S01007623,463,309,11,31,95,7,7,3
S01007624,560,418,6,33,70,11,15,7
S01007625,517,376,10,33,72,4,18,4
S01007626,476,386,8,28,40,3,6,5
S01007627,393,289,5,23,52,15,7,2
S01007628,610,399,16,27,144,13,8,3
S01007629,662,437,19,43,125,15,15,8
S01007630,652,449,15,42,108,19,16,3
S01007631,449,305,9,13,91,11,11,9
S01007632,1242,819,49,53,218,39,49,15
S01007633,1142,734,48,48,234,27,37,14
S01007634,602,398,27,23,114,18,15,7
S01007635,693,377,13,36,207,18,23,19
S01007636,990,593,39,49,216,21,43,29
S01007637,1001,632,52,43,184,30,39,21
S01007638,738,441,38,33,165,15,36,10
S01007639,782,503,47,38,109,31,42,12
S01007640,555,359,23,27,94,24,22,6
S01007641,607,391,25,27,114,31,16,3
S01007642,806,508,20,42,170,32,25,9
S01007643,778,477,36,45,173,17,24,6
S01007644,818,460,30,42,215,29,29,13
S01007645,732,450,33,34,175,17,16,7
S01007646,481,288,21,25,89,18,22,18
S01007647,767,488,25,41,163,19,25,6
S01007648,802,530,23,38,170,9,18,14
S01007649,558,373,16,23,104,14,21,7
S01007650,795,533,27,44,138,19,25,9
S01007651,529,364,17,21,87,25,10,5
S01007652,651,399,17,41,133,24,27,10
S01007653,882,573,31,53,164,32,18,11
S01007654,969,608,32,53,182,32,44,18
S01007655,613,392,17,23,121,23,27,10
S01007656,730,451,22,40,147,26,36,8
S01007657,463,315,11,25,81,17,10,4
S01007658,524,322,18,29,114,20,17,4
S01007659,764,456,27,25,162,36,43,15
S01007660,954,564,48,38,161,41,74,28
S01007661,662,430,23,34,107,23,32,13
S01007662,760,459,41,29,152,20,45,14
S01007663,832,505,28,54,174,28,33,10
S01007664,430,265,21,18,84,12,28,2
S01007665,508,332,24,18,93,20,16,5
S01007666,374,237,3,17,82,5,26,4
S01007667,516,366,12,21,93,11,9,4
S01007668,901,562,47,43,147,26,60,16
S01007669,456,253,45,25,60,21,39,13
S01007670,803,463,58,46,132,36,56,12
S01007671,643,436,6,34,121,17,20,9
S01007672,748,423,11,27,237,20,18,12
S01007673,540,383,7,26,88,20,16,0
S01007674,858,534,50,35,152,29,43,15
S01007675,602,369,27,24,128,27,20,7
S01007676,421,309,9,22,56,10,10,5
S01007677,176,113,4,12,38,6,2,1
S01007678,595,373,21,33,119,20,28,1
S01007679,754,386,43,33,186,45,49,12
S01007680,710,479,14,45,146,12,8,6
S01007681,408,275,14,14,79,5,19,2
S01007682,778,476,27,109,131,15,10,10
S01007683,781,463,22,127,130,23,9,7
S01007684,871,532,20,109,177,12,8,13
S01007685,944,439,16,334,120,18,7,10
S01007686,858,502,23,161,124,23,9,16
S01007687,765,386,22,235,93,13,11,5
S01007688,1069,476,40,440,61,14,25,13
S01007689,498,228,15,206,23,7,15,4
S01007690,1046,317,32,557,51,16,65,8
S01007691,4325,463,94,3599,40,18,76,35
S01007692,901,286,20,506,49,5,21,14
S01007693,1171,238,45,795,22,15,42,14
S01007694,841,268,32,420,34,17,61,9
S01007695,822,382,40,213,120,14,38,15
S01007696,885,292,45,410,58,22,36,22
S01007697,1101,525,47,285,136,22,61,25
S01007698,1144,503,62,430,31,20,75,23
S01007699,672,286,39,236,27,28,47,9
S01007700,777,478,26,100,102,20,37,14
S01007701,376,128,49,98,33,8,55,5
S01007702,2119,288,48,1690,31,20,23,19
S01007703,976,504,51,171,133,23,78,16
S01007704,1187,405,128,362,116,41,92,43
S01007705,1013,208,51,694,14,5,24,17
S01007706,1009,213,53,673,21,7,27,15
S01007707,1119,561,44,416,22,40,24,12
S01007708,810,481,55,112,77,22,44,19
S01007709,693,310,54,126,74,15,87,27
S01007710,1977,889,96,733,71,53,103,32
S01007711,1171,443,46,484,92,21,75,10
S01007712,878,401,48,280,59,17,52,21
S01007713,468,216,29,97,58,8,48,12
S01007714,523,318,28,66,66,8,29,8
S01007715,572,268,49,93,73,24,41,24
S01007716,942,389,71,180,152,28,85,37
S01007717,789,344,71,136,98,33,77,30
S01007718,778,337,66,97,158,17,75,28
S01007719,1231,699,63,111,209,17,111,21
S01007720,789,419,42,56,192,14,56,10
S01007721,825,452,50,67,157,12,67,20
S01007722,761,377,53,57,121,33,86,34
S01007723,781,359,41,67,163,20,86,45
S01007724,643,310,57,137,25,25,59,30
S01007725,1049,509,77,107,170,36,117,33
S01007726,705,335,55,109,72,26,76,32
S01007727,845,366,75,180,78,32,84,30
S01007728,1096,516,101,268,64,41,59,47
S01007729,860,471,84,157,45,24,53,26
S01007730,841,515,56,137,53,19,43,18
S01007731,589,386,35,81,31,15,30,11
S01007732,862,382,69,240,68,25,43,35
S01007733,642,425,22,55,83,25,20,12
S01007734,616,396,26,42,118,11,11,12
S01007735,637,396,25,60,112,14,15,15
S01007736,645,440,16,64,81,16,22,6
S01007737,801,482,39,66,143,27,31,13
S01007738,782,474,43,49,154,24,28,10
S01007739,546,298,33,36,137,8,29,5
S01007740,510,300,15,36,112,13,27,7
S01007741,613,322,29,53,156,6,41,6
S01007742,522,301,17,37,107,14,37,9
S01007743,666,386,49,54,78,22,51,26
S01007744,534,254,45,35,101,27,62,10
S01007745,718,402,62,40,100,28,77,9
S01007746,672,382,71,37,79,21,58,24
S01007747,597,292,76,36,82,38,53,20
S01007748,496,245,55,28,53,41,49,25
S01007749,642,379,19,46,152,21,21,4
S01007750,674,373,13,43,208,18,16,3
S01007751,491,262,10,33,135,19,24,8
S01007752,728,408,16,49,215,13,20,7
S01007753,662,363,51,43,96,42,49,18
S01007754,925,480,78,58,151,47,81,30
S01007755,570,283,55,32,88,46,48,18
S01007756,622,334,40,25,134,26,46,17
