"dz_2011","total","llti","no_llti"
"S01008836",526,126,400
"S01008837",1343,137,1206
"S01008838",830,106,724
"S01008839",1027,112,915
"S01008840",1074,113,961
"S01008841",1289,88,1201
"S01008842",161,23,138
"S01008843",991,81,910
"S01008844",695,68,627
"S01008845",853,57,796
"S01008846",821,75,746
"S01008847",585,32,553
"S01008848",772,69,703
"S01008849",727,48,679
"S01008850",731,63,668
"S01008851",918,162,756
"S01008852",1002,108,894
"S01008853",680,42,638
"S01008854",910,67,843
"S01008855",1226,118,1108
"S01008856",483,47,436
"S01008857",764,80,684
"S01008858",552,57,495
"S01008859",1217,207,1010
"S01008860",882,122,760
"S01008861",765,84,681
"S01008862",877,96,781
"S01008863",733,84,649
"S01008864",1088,75,1013
"S01008865",928,148,780
"S01008866",798,75,723
"S01008867",800,78,722
"S01008868",771,37,734
"S01008869",998,122,876
"S01008870",780,109,671
"S01008871",1232,98,1134
"S01008872",700,56,644
"S01008873",692,59,633
"S01008874",848,118,730
"S01008875",820,121,699
"S01008876",587,120,467
"S01008877",548,58,490
"S01008878",756,185,571
"S01008879",968,181,787
"S01008880",626,126,500
"S01008881",475,96,379
"S01008882",1075,120,955
"S01008883",965,204,761
"S01008884",706,114,592
"S01008885",888,95,793
"S01008886",843,108,735
"S01008887",770,135,635
"S01008888",500,59,441
"S01008889",634,67,567
"S01008890",717,124,593
"S01008891",763,124,639
"S01008892",971,187,784
"S01008893",910,123,787
"S01008894",887,118,769
"S01008895",592,76,516
"S01008896",504,42,462
"S01008897",689,110,579
"S01008898",870,104,766
"S01008899",843,219,624
"S01008900",948,200,748
"S01008901",846,193,653
"S01008902",1019,212,807
"S01008903",962,229,733
"S01008904",1073,200,873
"S01008905",1116,234,882
"S01008906",885,203,682
"S01008907",811,141,670
"S01008908",929,179,750
"S01008909",797,114,683
"S01008910",1489,116,1373
"S01008911",168,71,97
"S01008912",792,117,675
"S01008913",421,55,366
"S01008914",868,209,659
"S01008915",569,88,481
"S01008916",1094,345,749
"S01008917",690,173,517
"S01008918",584,107,477
"S01008919",544,119,425
"S01008920",971,111,860
"S01008921",755,198,557
"S01008922",785,208,577
"S01008923",749,168,581
"S01008924",791,174,617
"S01008925",691,94,597
"S01008926",232,22,210
"S01008927",1174,154,1020
"S01008928",813,202,611
"S01008929",762,213,549
"S01008930",913,234,679
"S01008931",776,185,591
"S01008932",885,102,783
"S01008933",488,85,403
"S01008934",990,171,819
"S01008935",893,145,748
"S01008936",397,55,342
"S01008937",831,155,676
"S01008938",641,105,536
"S01008939",890,152,738
"S01008940",636,95,541
"S01008941",881,101,780
"S01008942",904,127,777
"S01008943",707,80,627
"S01008944",1013,145,868
"S01008945",782,111,671
"S01008946",912,131,781
"S01008947",1063,181,882
"S01008948",704,88,616
"S01008949",924,214,710
"S01008950",935,219,716
"S01008951",822,200,622
"S01008952",803,164,639
"S01008953",903,222,681
"S01008954",880,266,614
"S01008955",637,82,555
"S01008956",878,119,759
"S01008957",1010,194,816
"S01008958",722,179,543
"S01008959",859,157,702
"S01008960",916,68,848
"S01008961",715,97,618
"S01008962",616,99,517
"S01008963",783,131,652
"S01008964",525,83,442
"S01008965",742,127,615
"S01008966",590,82,508
"S01008967",1045,173,872
"S01008968",997,141,856
"S01008969",1088,193,895
"S01008970",1014,126,888
"S01008971",526,54,472
"S01008972",793,129,664
"S01008973",1340,326,1014
"S01008974",803,146,657
"S01008975",849,265,584
"S01008976",404,59,345
"S01008977",605,85,520
"S01008978",580,64,516
"S01008979",743,67,676
"S01008980",834,99,735
"S01008981",708,127,581
"S01008982",789,97,692
"S01008983",650,64,586
"S01008984",518,74,444
"S01008985",593,85,508
"S01008986",888,151,737
"S01008987",822,130,692
"S01008988",1058,257,801
"S01008989",653,59,594
"S01008990",737,63,674
"S01008991",935,85,850
"S01008992",562,108,454
"S01008993",1125,158,967
"S01008994",773,139,634
"S01008995",662,61,601
"S01008996",704,143,561
"S01008997",984,156,828
"S01008998",628,111,517
"S01008999",854,197,657
"S01009000",911,147,764
"S01009001",888,104,784
"S01009002",827,122,705
"S01009003",961,118,843
"S01009004",680,90,590
"S01009005",730,104,626
"S01009006",766,136,630
"S01009007",701,131,570
"S01009008",916,176,740
"S01009009",476,125,351
"S01009010",1021,106,915
"S01009011",870,69,801
"S01009012",752,82,670
"S01009013",893,100,793
"S01009014",531,92,439
"S01009015",477,69,408
"S01009016",530,114,416
"S01009017",393,88,305
"S01009018",871,140,731
"S01009019",519,107,412
"S01009020",811,134,677
"S01009021",731,149,582
"S01009022",832,160,672
"S01009023",838,173,665
"S01009024",980,231,749
"S01009025",918,197,721
"S01009026",892,207,685
"S01009027",884,197,687
"S01009028",385,92,293
"S01009029",621,163,458
"S01009030",733,148,585
"S01009031",761,172,589
"S01009032",660,150,510
"S01009033",795,187,608
"S01009034",709,152,557
"S01009035",930,179,751
"S01009036",1074,181,893
"S01009037",893,134,759
"S01009038",1090,176,914
"S01009039",661,108,553
"S01009040",653,143,510
"S01009041",792,210,582
"S01009042",816,166,650
"S01009043",589,132,457
"S01009044",869,259,610
"S01009045",803,181,622
"S01009046",872,176,696
"S01009047",805,136,669
"S01009048",837,151,686
"S01009049",616,121,495
"S01009050",1186,221,965
"S01009051",619,105,514
"S01009052",540,126,414
"S01009053",532,136,396
"S01009054",583,123,460
"S01009055",807,147,660
"S01009056",554,153,401
"S01009057",555,121,434
"S01009058",885,221,664
"S01009059",802,117,685
"S01009060",838,123,715
"S01009061",810,143,667
"S01009062",647,153,494
"S01009063",733,109,624
"S01009064",583,106,477
"S01009065",686,147,539
"S01009066",693,154,539
"S01009067",1035,123,912
"S01009068",895,179,716
"S01009069",631,75,556
"S01009070",522,80,442
"S01009071",1632,223,1409
"S01009072",289,55,234
"S01009073",651,188,463
"S01009074",721,149,572
"S01009075",536,137,399
"S01009076",918,139,779
"S01009077",454,79,375
"S01009079",1145,297,848
"S01009080",934,232,702
"S01009081",654,159,495
"S01009082",833,190,643
"S01009083",675,154,521
"S01009084",2202,278,1924
"S01009086",402,116,286
"S01009087",571,138,433
"S01009088",830,147,683
"S01009089",93,6,87
"S01009090",583,53,530
"S01009091",1954,164,1790
"S01009092",995,235,760
"S01009093",775,141,634
"S01009094",682,111,571
"S01009095",787,186,601
"S01009096",1129,211,918
"S01009097",788,77,711
"S01009098",527,91,436
"S01009099",807,191,616
"S01009100",781,237,544
"S01009101",935,219,716
"S01009102",819,159,660
"S01009103",678,133,545
"S01009104",775,176,599
"S01009105",796,144,652
"S01009106",551,129,422
"S01009107",506,101,405
"S01009108",608,72,536
"S01009109",670,89,581
"S01009110",607,139,468
"S01009111",848,126,722
"S01009112",439,71,368
"S01009113",927,196,731
"S01009114",786,106,680
"S01009115",580,80,500
"S01009116",464,63,401
"S01009117",857,164,693
"S01009118",632,61,571
"S01009119",752,174,578
"S01009120",530,132,398
"S01009121",811,203,608
"S01009122",1421,243,1178
"S01009123",437,64,373
"S01009124",226,55,171
"S01009125",713,205,508
"S01009126",592,146,446
"S01009127",626,135,491
"S01009128",806,259,547
"S01009129",486,125,361
"S01009130",661,102,559
"S01009131",482,117,365
"S01009132",822,100,722
"S01009133",627,171,456
"S01009134",860,158,702
"S01009135",565,65,500
"S01009136",223,20,203
"S01009137",947,163,784
"S01009138",861,114,747
"S01009139",406,72,334
"S01009140",751,167,584
"S01009141",824,250,574
"S01009142",549,159,390
"S01009143",600,187,413
"S01009144",896,79,817
"S01009145",917,242,675
"S01009146",911,186,725
"S01009147",832,210,622
"S01009148",694,139,555
"S01009149",713,149,564
"S01009150",747,425,322
"S01009151",890,260,630
"S01009152",667,199,468
"S01009153",472,89,383
"S01009154",972,228,744
"S01009155",567,103,464
"S01009156",548,95,453
"S01009157",838,159,679
"S01009158",558,114,444
"S01009159",511,148,363
"S01009160",674,208,466
"S01009161",455,127,328
"S01009162",709,200,509
"S01009163",495,146,349
"S01009164",750,175,575
"S01009165",720,162,558
"S01009166",839,241,598
"S01009167",548,129,419
"S01009168",634,106,528
"S01009169",761,297,464
"S01009170",677,130,547
"S01009171",664,114,550
"S01009172",656,96,560
"S01009173",498,72,426
"S01009174",356,20,336
"S01009175",785,59,726
"S01009176",1456,182,1274
"S01009177",817,169,648
"S01009178",743,146,597
"S01009179",683,148,535
"S01009180",984,230,754
"S01009181",1721,288,1433
"S01009182",1002,160,842
"S01009183",334,27,307
"S01009184",1030,253,777
"S01009185",733,175,558
"S01009186",725,122,603
"S01009187",1373,207,1166
"S01009188",892,183,709
"S01009189",776,185,591
"S01009190",311,64,247
"S01009191",746,37,709
"S01009192",1221,138,1083
"S01009193",113,67,46
"S01009194",788,112,676
"S01009195",398,30,368
"S01009196",693,139,554
"S01009197",1027,140,887
"S01009198",730,99,631
"S01009199",449,69,380
"S01009200",1258,196,1062
"S01009201",520,76,444
"S01009202",525,60,465
"S01009203",633,189,444
"S01009204",793,151,642
"S01009205",702,84,618
"S01009206",934,124,810
"S01009207",1126,191,935
"S01009208",631,141,490
"S01009209",529,157,372
"S01009210",955,196,759
"S01009211",543,67,476
"S01009212",829,231,598
"S01009213",781,172,609
"S01009214",1010,186,824
"S01009215",858,188,670
"S01009216",886,206,680
"S01009217",623,160,463
"S01009218",810,158,652
"S01009219",630,161,469
"S01009220",348,96,252
"S01009221",574,127,447
"S01009222",538,112,426
"S01009223",556,135,421
"S01009224",627,149,478
"S01009225",536,140,396
"S01009226",909,262,647
"S01009227",589,172,417
"S01009228",602,161,441
"S01009229",583,118,465
"S01009230",566,108,458
"S01009231",886,171,715
"S01009232",581,136,445
"S01009233",490,127,363
"S01009234",1021,206,815
"S01009235",819,165,654
"S01009236",483,125,358
"S01009237",947,201,746
"S01009238",742,153,589
"S01009239",867,176,691
"S01009240",672,161,511
"S01009241",895,215,680
"S01009242",725,119,606
"S01009243",1003,192,811
"S01009244",814,120,694
"S01009245",830,150,680
"S01009246",813,194,619
"S01009247",919,163,756
"S01009248",688,131,557
"S01009249",901,217,684
"S01009250",638,135,503
"S01009251",553,96,457
"S01009252",478,29,449
"S01009253",476,151,325
"S01009254",822,220,602
"S01009255",564,110,454
"S01009256",478,115,363
"S01009257",753,163,590
"S01009258",1380,195,1185
"S01009259",942,149,793
"S01009260",798,160,638
"S01009261",738,187,551
"S01009262",604,146,458
"S01009263",351,30,321
"S01009264",666,160,506
"S01009265",791,161,630
"S01009266",942,220,722
"S01009267",602,102,500
"S01009268",1002,202,800
"S01009269",892,196,696
"S01009270",595,171,424
"S01009271",885,137,748
"S01009272",704,137,567
"S01009273",466,88,378
"S01009274",631,139,492
"S01009275",665,185,480
"S01009276",766,126,640
"S01009277",951,195,756
"S01009278",215,49,166
"S01009279",1089,209,880
"S01009280",898,260,638
"S01009281",665,215,450
"S01009282",471,114,357
"S01009283",710,109,601
"S01009284",822,106,716
"S01009285",906,108,798
"S01009286",737,127,610
"S01009287",754,145,609
"S01009288",1060,202,858
"S01009289",871,169,702
"S01009290",646,116,530
"S01009291",979,148,831
"S01009292",210,51,159
"S01009293",531,117,414
"S01009294",698,67,631
"S01009295",611,90,521
"S01009296",506,66,440
"S01009297",826,95,731
"S01009298",971,288,683
"S01009299",986,168,818
"S01009300",510,94,416
"S01009301",967,243,724
"S01009302",845,193,652
"S01009303",787,184,603
"S01009304",910,154,756
"S01009305",736,182,554
"S01009306",1094,193,901
"S01009307",1018,187,831
"S01009308",513,82,431
"S01009309",734,113,621
"S01009310",932,176,756
"S01009311",753,178,575
"S01009312",650,103,547
"S01009313",445,133,312
"S01009314",816,126,690
"S01009315",646,182,464
"S01009316",756,89,667
"S01009317",847,120,727
"S01009318",619,63,556
"S01009319",903,190,713
"S01009320",713,198,515
"S01009321",476,65,411
"S01009322",691,141,550
"S01009323",1099,215,884
"S01009324",528,118,410
"S01009325",700,174,526
"S01009326",640,99,541
"S01009327",579,116,463
"S01009331",1256,71,1185
"S01009332",922,169,753
"S01009333",669,148,521
"S01009334",636,149,487
"S01009335",772,187,585
"S01009336",658,161,497
"S01009337",743,175,568
"S01009338",725,223,502
"S01009339",853,183,670
"S01009340",596,144,452
"S01009341",583,131,452
"S01009342",742,146,596
"S01009343",574,90,484
"S01009344",732,201,531
"S01009345",840,105,735
"S01009346",6248,405,5843
"S01009353",447,33,414
"S01009355",866,122,744
"S01009356",963,170,793
"S01009357",678,68,610
"S01009358",337,29,308
"S01009359",1243,78,1165
"S01009360",835,143,692
"S01009361",768,141,627
"S01009362",1015,144,871
"S01009363",833,160,673
"S01009364",860,138,722
"S01009365",425,102,323
"S01009366",760,189,571
"S01009367",489,97,392
"S01009368",581,94,487
"S01009369",598,131,467
"S01009370",838,202,636
"S01009371",665,123,542
"S01009372",521,81,440
"S01009373",708,177,531
"S01009374",853,230,623
"S01009375",797,177,620
"S01009376",577,161,416
"S01009377",1284,145,1139
"S01009378",994,151,843
"S01009379",981,92,889
"S01009380",585,96,489
"S01009381",507,75,432
"S01009382",691,182,509
"S01009383",1018,191,827
"S01009384",392,63,329
"S01009385",393,74,319
"S01009386",670,132,538
"S01009387",542,109,433
"S01009388",1075,182,893
"S01009389",824,182,642
"S01009390",777,61,716
"S01009391",695,45,650
"S01009392",581,42,539
"S01009393",686,93,593
"S01009394",943,185,758
"S01009395",677,122,555
"S01009396",736,110,626
"S01009397",703,104,599
"S01009398",688,107,581
"S01009399",705,113,592
"S01009400",519,94,425
"S01009401",681,122,559
"S01009402",944,165,779
"S01009403",539,89,450
"S01009404",546,128,418
"S01009405",618,119,499
"S01009406",702,147,555
"S01009407",417,95,322
"S01009408",833,122,711
"S01009409",665,172,493
"S01009410",877,174,703
"S01009411",812,188,624
"S01009412",848,214,634
"S01009413",988,199,789
"S01009414",682,153,529
"S01009415",677,197,480
"S01009416",370,67,303
"S01009417",1991,304,1687
"S01009418",908,261,647
"S01009419",574,137,437
"S01009420",632,146,486
"S01009421",634,133,501
"S01009422",717,187,530
"S01009424",591,179,412
"S01009425",545,150,395
"S01009426",776,239,537
"S01009427",608,187,421
"S01009428",582,201,381
"S01009429",649,220,429
"S01009430",737,191,546
"S01009431",520,162,358
"S01009432",817,219,598
"S01009433",826,202,624
"S01009434",543,160,383
"S01009435",774,191,583
"S01009436",701,163,538
"S01009437",591,162,429
"S01009438",619,144,475
"S01009439",923,242,681
"S01009440",672,220,452
"S01009441",836,178,658
"S01009442",1361,252,1109
"S01009443",2996,463,2533
"S01009444",846,162,684
"S01009445",778,198,580
"S01009446",753,256,497
"S01009447",486,128,358
"S01009448",569,157,412
"S01009449",528,131,397
"S01009450",601,157,444
"S01009451",770,193,577
"S01009452",503,142,361
"S01009453",1023,340,683
"S01009454",642,91,551
"S01009455",848,156,692
"S01009456",1172,345,827
"S01009457",897,194,703
"S01009458",687,167,520
"S01009459",750,163,587
"S01009460",971,208,763
"S01009462",1285,183,1102
"S01009463",667,137,530
"S01009464",842,138,704
"S01009465",609,104,505
"S01009466",572,107,465
"S01009467",793,143,650
"S01009468",748,205,543
"S01009469",812,164,648
"S01009470",473,96,377
"S01009471",585,245,340
"S01009472",939,180,759
"S01009473",1058,223,835
"S01009474",818,131,687
"S01009476",1070,94,976
"S01009477",744,163,581
"S01009478",832,137,695
"S01009479",938,248,690
"S01009480",730,178,552
"S01009481",922,189,733
"S01009482",642,143,499
"S01009483",724,84,640
"S01009484",776,199,577
"S01009485",786,204,582
"S01009486",650,143,507
"S01009487",789,212,577
"S01009488",705,114,591
"S01009489",816,240,576
"S01009490",767,190,577
"S01009491",698,223,475
"S01009492",826,176,650
"S01009493",847,168,679
"S01009494",947,129,818
"S01009495",871,97,774
"S01009496",785,179,606
"S01009497",881,169,712
"S01009498",643,117,526
"S01009499",796,169,627
"S01009500",778,203,575
"S01009501",677,184,493
"S01009502",823,181,642
"S01009503",729,133,596
"S01009504",695,151,544
"S01009505",817,181,636
"S01009506",735,189,546
"S01009507",800,122,678
"S01009508",876,187,689
"S01009509",1015,205,810
"S01009510",700,124,576
"S01009511",597,117,480
"S01009512",771,105,666
"S01009513",575,93,482
"S01009514",706,86,620
"S01009515",738,195,543
"S01009516",977,296,681
"S01009519",576,99,477
"S01009520",837,136,701
"S01009521",756,186,570
"S01009522",1042,202,840
"S01009523",584,151,433
"S01009524",592,147,445
"S01009525",615,147,468
"S01009526",650,90,560
"S01009527",639,140,499
"S01009528",520,188,332
"S01009529",578,139,439
"S01009530",576,107,469
"S01009531",806,224,582
"S01009532",779,273,506
"S01009533",783,208,575
"S01009534",856,212,644
"S01009535",630,134,496
"S01009536",559,115,444
"S01009537",539,127,412
"S01009538",785,253,532
"S01009539",866,230,636
"S01009540",815,198,617
"S01009541",1718,329,1389
"S01009542",625,133,492
"S01009543",523,176,347
"S01009544",761,205,556
"S01009545",1212,222,990
"S01009546",562,139,423
"S01009547",876,210,666
"S01009548",616,117,499
"S01009549",726,148,578
"S01009550",515,93,422
"S01009551",533,91,442
"S01009552",897,206,691
"S01009553",852,203,649
"S01009554",768,179,589
"S01009555",619,119,500
"S01009556",767,155,612
"S01009557",675,142,533
"S01009558",673,147,526
"S01009559",857,193,664
"S01009560",748,177,571
"S01009561",536,125,411
"S01009562",743,145,598
"S01009563",793,195,598
"S01009564",681,159,522
"S01009565",588,121,467
"S01009566",1070,168,902
"S01009567",882,173,709
"S01009568",736,170,566
"S01009569",812,188,624
"S01009570",563,134,429
"S01009571",686,158,528
"S01009572",1030,261,769
"S01009573",743,198,545
"S01009574",1409,342,1067
"S01009575",523,120,403
"S01009576",955,119,836
"S01009577",697,146,551
"S01009578",771,155,616
"S01009579",577,148,429
"S01009580",531,68,463
"S01009581",553,126,427
"S01009582",533,98,435
"S01009583",812,146,666
"S01009584",537,89,448
"S01009585",969,174,795
"S01009586",681,225,456
"S01009587",715,236,479
"S01009588",1062,328,734
"S01009589",954,194,760
"S01009590",360,82,278
"S01009591",643,102,541
"S01009592",922,146,776
"S01009593",592,82,510
"S01009594",675,79,596
"S01009595",206,25,181
"S01009596",783,148,635
"S01009597",875,174,701
"S01009598",664,168,496
"S01009599",892,210,682
"S01009600",634,196,438
"S01009601",601,122,479
"S01009602",770,93,677
"S01009603",560,116,444
"S01009604",622,161,461
"S01009605",765,220,545
"S01009606",823,125,698
"S01009607",528,69,459
"S01009608",606,120,486
"S01009609",707,124,583
"S01009610",982,232,750
"S01009611",535,82,453
"S01009612",467,101,366
"S01009613",462,84,378
"S01009614",779,158,621
"S01009615",398,107,291
"S01009616",626,137,489
"S01009617",585,109,476
"S01009618",682,164,518
"S01009619",623,202,421
"S01009620",797,241,556
"S01009621",777,220,557
"S01009622",663,172,491
"S01009623",495,122,373
"S01009624",792,229,563
"S01009625",868,187,681
"S01009626",601,165,436
"S01009627",825,209,616
"S01009628",518,240,278
"S01009629",1082,220,862
"S01009630",811,207,604
"S01009631",677,217,460
"S01009632",558,166,392
"S01009633",756,174,582
"S01009634",532,208,324
"S01009635",842,199,643
"S01009636",904,221,683
"S01009637",736,194,542
"S01009638",914,230,684
"S01009639",666,160,506
"S01009640",586,205,381
"S01009641",770,240,530
"S01009642",912,196,716
"S01009643",102,17,85
"S01009644",1266,233,1033
"S01009645",649,154,495
"S01009646",596,134,462
"S01009647",595,185,410
"S01009648",788,224,564
"S01009649",1037,231,806
"S01009650",546,114,432
"S01009651",1471,377,1094
"S01009652",610,148,462
"S01009653",530,90,440
"S01009654",583,122,461
"S01009655",846,203,643
"S01009656",728,242,486
"S01009657",763,161,602
"S01009658",738,156,582
"S01009659",480,116,364
"S01009660",912,207,705
"S01009661",1089,204,885
"S01009662",868,150,718
"S01009663",481,89,392
"S01009664",895,123,772
"S01009665",662,130,532
"S01009666",758,181,577
"S01009667",523,79,444
"S01009668",589,70,519
"S01009669",590,129,461
"S01009670",892,161,731
"S01009671",511,84,427
"S01009672",725,148,577
"S01009673",611,128,483
"S01009674",1066,185,881
"S01009675",972,188,784
"S01009676",833,151,682
"S01009677",592,109,483
"S01009678",591,118,473
"S01009679",1031,234,797
"S01009680",685,118,567
"S01009681",681,226,455
"S01009682",624,87,537
"S01009683",797,201,596
"S01009684",1153,130,1023
"S01009685",644,148,496
"S01009686",1123,219,904
"S01009687",723,122,601
"S01009688",904,203,701
"S01009689",605,131,474
"S01009690",708,144,564
"S01009691",685,118,567
"S01009692",1062,246,816
"S01009693",438,78,360
"S01009694",1122,266,856
"S01009695",623,103,520
"S01009696",953,176,777
"S01009697",702,148,554
"S01009698",572,91,481
"S01009699",425,97,328
"S01009700",649,137,512
"S01009701",398,108,290
"S01009702",631,107,524
"S01009703",454,116,338
"S01009704",917,160,757
"S01009705",732,184,548
"S01009706",625,117,508
"S01009707",477,84,393
"S01009708",609,161,448
"S01009709",911,210,701
"S01009710",567,86,481
"S01009711",789,209,580
"S01009712",593,150,443
"S01009713",890,201,689
"S01009714",922,201,721
"S01009715",741,155,586
"S01009716",726,132,594
"S01009717",906,118,788
"S01009718",731,125,606
"S01009719",745,149,596
"S01009720",694,154,540
"S01009721",580,43,537
"S01009722",1134,116,1018
"S01009723",772,88,684
"S01009724",980,189,791
"S01009725",783,89,694
"S01009726",1042,83,959
"S01009727",1247,197,1050
"S01009728",624,89,535
"S01009729",706,126,580
"S01009730",294,48,246
"S01009731",499,108,391
"S01009732",640,94,546
"S01009733",387,72,315
"S01009734",1510,166,1344
"S01009735",869,157,712
"S01009736",2672,223,2449
"S01009737",569,93,476
"S01009738",330,52,278
"S01009739",764,65,699
"S01009740",541,106,435
"S01009741",1159,88,1071
"S01009742",570,76,494
"S01009743",1007,147,860
"S01009744",698,114,584
"S01009745",1168,172,996
"S01009746",739,120,619
"S01009747",656,140,516
"S01009748",628,114,514
"S01009749",954,175,779
"S01009750",679,142,537
"S01009751",823,163,660
"S01009752",350,51,299
"S01009753",715,170,545
"S01009754",852,187,665
"S01009755",673,116,557
"S01009756",740,98,642
"S01009757",561,79,482
"S01009758",598,139,459
"S01009759",934,161,773
"S01009760",893,222,671
"S01009761",910,148,762
"S01009762",926,217,709
"S01009763",432,41,391
"S01009764",674,125,549
"S01009765",1019,225,794
"S01009766",403,52,351
"S01009767",2089,301,1788
"S01009768",310,76,234
"S01009769",1247,249,998
"S01009770",711,104,607
"S01009771",888,114,774
"S01009772",635,84,551
"S01009775",802,282,520
"S01009776",614,201,413
"S01009777",482,119,363
"S01009778",822,304,518
"S01009779",581,144,437
"S01009780",399,91,308
"S01009781",548,168,380
"S01009782",605,105,500
"S01009783",901,192,709
"S01009784",756,219,537
"S01009785",801,235,566
"S01009786",963,245,718
"S01009787",867,289,578
"S01009788",833,285,548
"S01009789",896,258,638
"S01009790",629,167,462
"S01009791",664,186,478
"S01009792",334,43,291
"S01009793",2352,414,1938
"S01009794",483,49,434
"S01009795",875,79,796
"S01009796",436,119,317
"S01009797",776,105,671
"S01009798",722,73,649
"S01009799",843,240,603
"S01009800",1107,258,849
"S01009801",1005,249,756
"S01009802",1022,213,809
"S01009803",532,156,376
"S01009805",1231,284,947
"S01009806",1023,338,685
"S01009807",1102,238,864
"S01009808",918,171,747
"S01009809",591,125,466
"S01009810",855,233,622
"S01009811",1063,371,692
"S01009812",744,218,526
"S01009813",769,225,544
"S01009814",840,197,643
"S01009815",710,143,567
"S01009816",705,111,594
"S01009817",690,196,494
"S01009818",926,207,719
"S01009819",664,202,462
"S01009820",958,245,713
"S01009821",662,108,554
"S01009822",479,96,383
"S01009823",620,220,400
"S01009824",1001,210,791
"S01009825",1006,253,753
"S01009826",582,159,423
"S01009827",854,238,616
"S01009828",767,284,483
"S01009829",1029,228,801
"S01009830",770,153,617
"S01009831",717,99,618
"S01009832",1003,224,779
"S01009833",335,65,270
"S01009834",841,165,676
"S01009835",526,156,370
"S01009836",961,246,715
"S01009837",689,256,433
"S01009838",757,209,548
"S01009839",974,213,761
"S01009840",965,342,623
"S01009841",814,221,593
"S01009842",671,147,524
"S01009843",640,199,441
"S01009844",573,164,409
"S01009845",671,143,528
"S01009846",862,218,644
"S01009847",668,148,520
"S01009848",866,255,611
"S01009849",734,261,473
"S01009850",784,250,534
"S01009851",919,307,612
"S01009852",427,129,298
"S01009853",876,216,660
"S01009854",790,164,626
"S01009855",572,141,431
"S01009856",635,191,444
"S01009857",966,259,707
"S01009858",746,199,547
"S01009859",1038,325,713
"S01009860",920,317,603
"S01009861",1103,305,798
"S01009862",1459,393,1066
"S01009863",796,183,613
"S01009864",594,138,456
"S01009865",449,106,343
"S01009866",882,202,680
"S01009867",785,173,612
"S01009868",711,136,575
"S01009869",530,51,479
"S01009870",484,61,423
"S01009871",932,295,637
"S01009872",724,97,627
"S01009873",913,234,679
"S01009874",1048,237,811
"S01009875",608,92,516
"S01009876",781,175,606
"S01009877",896,188,708
"S01009878",705,128,577
"S01009879",910,121,789
"S01009880",797,135,662
"S01009881",868,133,735
"S01009882",848,75,773
"S01009883",824,110,714
"S01009884",815,124,691
"S01009885",899,172,727
"S01009886",813,157,656
"S01009887",976,175,801
"S01009888",719,116,603
"S01009889",814,176,638
"S01009890",553,140,413
"S01009891",734,176,558
"S01009892",796,240,556
"S01009893",837,128,709
"S01009894",700,223,477
"S01009895",847,248,599
"S01009896",968,283,685
"S01009897",940,234,706
"S01009898",626,185,441
"S01009899",776,159,617
"S01009900",829,97,732
"S01009901",864,92,772
"S01009902",914,297,617
"S01009903",823,116,707
"S01009904",784,137,647
"S01009905",585,51,534
"S01009906",667,74,593
"S01009907",779,160,619
"S01009908",1027,116,911
"S01009909",899,121,778
"S01009910",696,81,615
"S01009911",1014,200,814
"S01009912",962,200,762
"S01009913",719,83,636
"S01009914",984,130,854
"S01009915",861,133,728
"S01009916",985,167,818
"S01009917",709,101,608
"S01009918",709,104,605
"S01009919",1099,206,893
"S01009920",831,109,722
"S01009921",627,79,548
"S01009922",1016,126,890
"S01009923",855,139,716
"S01009924",957,172,785
"S01009925",658,81,577
"S01009926",773,118,655
"S01009927",400,86,314
"S01009928",967,163,804
"S01009929",499,82,417
"S01009930",850,112,738
"S01009931",751,64,687
"S01009932",619,88,531
"S01009933",768,186,582
"S01009934",896,128,768
"S01009935",544,232,312
"S01009936",641,196,445
"S01009937",531,153,378
"S01009938",938,334,604
"S01009939",901,207,694
"S01009940",735,250,485
"S01009941",1033,127,906
"S01009942",1022,298,724
"S01009943",835,255,580
"S01009944",799,203,596
"S01009945",963,250,713
"S01009946",815,200,615
"S01009947",567,136,431
"S01009948",680,206,474
"S01009949",990,195,795
"S01009950",891,99,792
"S01009951",605,54,551
"S01009952",733,121,612
"S01009953",1021,168,853
"S01009954",636,94,542
"S01009955",1010,245,765
"S01009956",750,178,572
"S01009957",760,87,673
"S01009958",915,119,796
"S01009959",771,117,654
"S01009960",902,177,725
"S01009961",560,136,424
"S01009962",991,179,812
"S01009963",932,147,785
"S01009964",795,118,677
"S01009965",718,135,583
"S01009966",776,143,633
"S01009967",801,131,670
"S01009968",608,122,486
"S01009969",857,144,713
"S01009970",946,276,670
"S01009971",1093,300,793
"S01009972",966,251,715
"S01009973",725,121,604
"S01009974",615,196,419
"S01009975",800,313,487
"S01009976",490,140,350
"S01009977",926,402,524
"S01009978",1019,271,748
"S01009979",584,279,305
"S01009980",645,256,389
"S01009981",694,204,490
"S01009982",1030,201,829
"S01009983",579,145,434
"S01009984",756,152,604
"S01009985",615,137,478
"S01009986",552,196,356
"S01009987",762,260,502
"S01009988",497,199,298
"S01009989",808,162,646
"S01009990",673,115,558
"S01009991",800,113,687
"S01009992",695,257,438
"S01009993",826,127,699
"S01009994",725,108,617
"S01009995",653,97,556
"S01009996",744,144,600
"S01009997",575,84,491
"S01009998",702,123,579
"S01009999",854,152,702
"S01010000",616,92,524
"S01010001",677,115,562
"S01010002",779,133,646
"S01010003",712,99,613
"S01010004",730,123,607
"S01010005",748,172,576
"S01010006",874,173,701
