dz_2011,total,single,married
S01011496,494,358,136
S01011497,715,360,355
S01011498,539,248,291
S01011499,747,415,332
S01011500,831,472,359
S01011501,537,359,178
S01011502,610,321,289
S01011503,835,458,377
S01011504,556,312,244
S01011505,552,371,181
S01011506,508,278,230
S01011507,658,401,257
S01011508,788,467,321
S01011509,521,294,227
S01011510,840,512,328
S01011511,572,374,198
S01011512,907,635,272
S01011513,717,484,233
S01011514,824,498,326
S01011515,631,363,268
S01011516,718,310,408
S01011517,530,270,260
S01011518,552,336,216
S01011519,642,359,283
S01011520,885,618,267
S01011521,1120,746,374
S01011522,796,529,267
S01011523,1075,641,434
S01011524,762,376,386
S01011525,860,402,458
S01011526,814,405,409
S01011527,816,351,465
S01011528,830,492,338
S01011529,879,604,275
S01011530,1092,650,442
S01011531,1478,744,734
S01011532,941,443,498
S01011533,570,410,160
S01011534,596,323,273
S01011535,765,576,189
S01011536,573,250,323
S01011537,715,387,328
S01011538,631,278,353
S01011539,910,601,309
S01011540,1566,807,759
S01011541,786,523,263
S01011542,853,456,397
S01011543,699,445,254
S01011544,640,364,276
S01011545,718,395,323
S01011546,549,187,362
S01011547,347,177,170
S01011548,670,337,333
S01011549,770,307,463
S01011550,826,267,559
S01011551,722,358,364
S01011552,831,401,430
S01011553,920,371,549
S01011554,1577,730,847
S01011555,625,389,236
S01011556,537,375,162
S01011557,807,444,363
S01011558,699,379,320
S01011559,579,341,238
S01011560,851,512,339
S01011561,646,408,238
S01011562,797,554,243
S01011563,883,610,273
S01011564,771,403,368
S01011565,853,483,370
S01011566,695,424,271
S01011567,734,384,350
S01011568,652,318,334
S01011569,710,356,354
S01011570,790,456,334
S01011571,771,586,185
S01011572,771,525,246
S01011573,842,438,404
S01011574,817,399,418
S01011575,648,340,308
S01011576,803,617,186
S01011577,510,289,221
S01011578,1697,904,793
S01011579,783,297,486
S01011580,1067,699,368
S01011581,796,521,275
S01011582,1902,872,1030
S01011583,838,596,242
S01011584,711,401,310
S01011585,993,666,327
S01011586,597,382,215
S01011587,587,368,219
S01011588,747,448,299
S01011589,836,447,389
S01011590,1648,811,837
S01011591,760,468,292
S01011592,1407,713,694
S01011593,601,326,275
S01011594,538,317,221
S01011595,736,414,322
S01011596,1090,653,437
S01011597,703,432,271
S01011598,835,712,123
S01011599,783,440,343
S01011600,644,402,242
S01011601,656,285,371
S01011602,573,349,224
S01011603,845,544,301
S01011604,528,305,223
S01011605,715,366,349
S01011606,730,302,428
S01011607,990,415,575
S01011608,980,448,532
S01011609,762,563,199
S01011610,748,483,265
S01011611,945,449,496
S01011612,224,102,122
S01011613,798,272,526
S01011614,476,221,255
S01011615,1012,518,494
S01011616,416,245,171
S01011617,815,495,320
S01011618,615,347,268
S01011619,699,309,390
S01011620,710,304,406
S01011621,690,335,355
S01011622,138,73,65
S01011623,1443,656,787
S01011624,722,395,327
S01011625,443,225,218
S01011626,845,368,477
S01011627,532,201,331
S01011628,1063,411,652
S01011629,629,375,254
S01011630,591,313,278
S01011631,619,393,226
S01011632,761,478,283
S01011633,877,491,386
S01011634,597,353,244
S01011635,661,377,284
S01011636,658,413,245
S01011637,613,362,251
S01011638,645,387,258
S01011639,544,354,190
S01011640,816,475,341
S01011641,808,277,531
S01011642,717,346,371
S01011643,728,363,365
S01011644,739,333,406
S01011645,528,271,257
S01011646,737,245,492
S01011647,853,367,486
S01011648,324,221,103
S01011649,665,358,307
S01011650,1269,605,664
S01011651,772,450,322
S01011652,642,323,319
S01011653,888,515,373
S01011654,899,564,335
S01011655,718,490,228
S01011656,580,396,184
S01011657,498,370,128
S01011658,762,385,377
S01011659,810,452,358
S01011660,959,457,502
S01011661,947,543,404
S01011662,964,391,573
S01011663,866,588,278
S01011664,834,499,335
S01011665,949,624,325
S01011666,834,555,279
S01011667,881,554,327
S01011668,1293,833,460
S01011669,724,368,356
S01011670,646,392,254
S01011671,656,309,347
S01011672,663,359,304
S01011673,742,433,309
S01011674,1314,733,581
S01011675,1168,618,550
S01011676,634,381,253
S01011677,118,66,52
S01011678,380,241,139
S01011679,1087,619,468
S01011680,1010,568,442
S01011681,667,338,329
S01011682,1298,660,638
S01011683,1019,502,517
S01011684,664,306,358
S01011685,648,304,344
S01011686,784,337,447
S01011687,757,439,318
S01011688,908,387,521
S01011689,729,306,423
S01011690,1258,539,719
S01011691,353,160,193
S01011692,1000,591,409
S01011693,1316,592,724
S01011694,492,212,280
S01011695,2536,962,1574
S01011696,565,215,350
S01011697,803,370,433
S01011698,537,304,233
S01011699,764,332,432
S01011700,760,400,360
S01011701,987,455,532
S01011702,818,366,452
S01011703,761,290,471
S01011704,1158,420,738
S01011705,1318,591,727
S01011706,883,494,389
S01011707,584,209,375
S01011708,944,539,405
S01011709,916,450,466
S01011710,566,340,226
S01011711,932,621,311
S01011712,461,317,144
S01011713,978,464,514
S01011714,940,374,566
S01011715,871,493,378
S01011716,770,346,424
S01011717,660,258,402
S01011718,715,295,420
S01011719,1481,587,894
S01011720,550,217,333
S01011721,647,283,364
S01011722,1095,575,520
S01011723,1621,654,967
S01011724,525,295,230
S01011725,498,209,289
S01011726,424,156,268
S01011727,1072,403,669
S01011728,767,445,322
S01011729,956,606,350
S01011730,782,343,439
S01011731,925,443,482
S01011732,784,288,496
S01011733,705,332,373
S01011734,765,372,393
S01011735,621,219,402
S01011736,897,496,401
S01011737,748,416,332
S01011738,891,549,342
S01011739,588,310,278
S01011740,562,374,188
S01011741,781,522,259
S01011742,703,373,330
S01011743,657,391,266
S01011744,715,478,237
S01011745,900,557,343
S01011746,678,419,259
S01011747,829,530,299
S01011748,774,531,243
S01011749,666,500,166
S01011750,709,407,302
S01011751,908,701,207
S01011752,880,604,276
S01011753,660,346,314
S01011754,776,396,380
S01011755,761,468,293
S01011756,889,556,333
S01011757,746,476,270
S01011758,498,263,235
S01011759,720,354,366
S01011760,729,439,290
S01011761,596,363,233
S01011762,714,515,199
S01011763,653,311,342
S01011764,332,142,190
S01011765,964,392,572
S01011766,583,191,392
S01011767,1022,529,493
S01011768,791,483,308
S01011769,688,450,238
S01011770,753,470,283
S01011771,531,191,340
S01011772,886,282,604
S01011773,447,170,277
S01011774,692,315,377
S01011775,648,230,418
S01011776,887,291,596
S01011777,477,208,269
S01011778,493,243,250
S01011779,640,225,415
S01011780,728,249,479
S01011781,724,308,416
S01011782,734,269,465
S01011783,486,188,298
S01011784,660,378,282
S01011785,858,452,406
S01011786,156,54,102
S01011787,904,557,347
S01011788,933,302,631
S01011789,2353,901,1452
S01011790,1011,501,510
S01011791,696,379,317
S01011792,784,469,315
S01011793,680,377,303
S01011794,792,428,364
S01011795,848,412,436
S01011796,715,486,229
S01011797,940,344,596
S01011798,453,288,165
S01011799,802,338,464
S01011800,557,240,317
S01011801,514,294,220
S01011802,582,334,248
S01011803,723,308,415
S01011804,841,502,339
S01011805,792,455,337
S01011806,1065,464,601
S01011807,914,405,509
S01011808,812,400,412
S01011809,595,241,354
S01011810,1088,463,625
S01011811,931,367,564
S01011812,920,371,549
S01011813,770,321,449
S01011814,575,206,369
S01011815,614,288,326
S01011816,591,195,396
S01011817,592,243,349
S01011818,1319,635,684
S01011819,1064,594,470
S01011820,840,449,391
S01011821,550,338,212
S01011822,790,543,247
S01011823,506,270,236
S01011824,802,412,390
S01011825,462,254,208
S01011826,625,338,287
S01011827,538,261,277
S01011828,764,342,422
S01011829,466,208,258
S01011830,693,329,364
S01011831,895,409,486
S01011832,719,302,417
S01011833,805,286,519
S01011834,629,166,463
S01011835,549,211,338
S01011836,957,337,620
S01011837,779,250,529
S01011838,1018,319,699
S01011839,914,377,537
S01011840,1010,422,588
S01011841,1273,626,647
S01011842,1083,589,494
S01011843,1021,377,644
S01011844,845,332,513
S01011845,674,315,359
S01011846,724,296,428
S01011847,343,98,245
S01011848,681,264,417
S01011849,650,285,365
S01011850,945,423,522
S01011851,735,374,361
S01011852,847,457,390
S01011853,766,355,411
S01011854,936,428,508
S01011855,1062,555,507
S01011856,577,211,366
S01011857,1222,578,644
S01011858,942,369,573
S01011859,943,464,479
S01011860,766,339,427
S01011861,717,317,400
S01011862,878,299,579
S01011863,907,422,485
S01011864,668,235,433
S01011865,560,290,270
S01011866,1004,411,593
S01011867,1051,554,497
S01011868,829,471,358
S01011869,874,545,329
S01011870,695,358,337
S01011871,931,407,524
S01011872,848,325,523
S01011873,646,270,376
S01011874,690,301,389
S01011875,924,439,485
S01011876,859,361,498
S01011877,651,282,369
S01011878,1249,617,632
S01011879,641,234,407
S01011880,983,393,590
S01011881,720,364,356
S01011882,810,382,428
S01011883,1484,745,739
S01011884,615,251,364
S01011885,589,217,372
S01011886,1063,402,661
S01011887,584,307,277
S01011888,1032,630,402
S01011889,862,432,430
S01011890,748,380,368
S01011891,1121,859,262
S01011892,989,612,377
S01011893,939,574,365
S01011894,839,418,421
S01011895,1015,419,596
S01011896,812,409,403
S01011897,908,374,534
S01011898,826,309,517
S01011899,832,293,539
S01011900,602,222,380
S01011901,907,413,494
S01011902,978,372,606
S01011903,782,258,524
S01011904,795,289,506
S01011905,743,245,498
S01011906,299,95,204
S01011907,703,351,352
S01011908,464,200,264
S01011909,653,307,346
S01011910,959,593,366
S01011911,600,319,281
S01011912,655,430,225
S01011913,676,439,237
S01011914,711,498,213
S01011915,719,405,314
S01011916,731,421,310
S01011917,498,288,210
S01011918,675,461,214
S01011919,932,647,285
S01011920,576,364,212
S01011921,465,300,165
S01011922,712,427,285
S01011923,865,552,313
S01011924,747,424,323
S01011925,672,298,374
S01011926,658,376,282
S01011927,502,304,198
S01011928,675,387,288
S01011929,588,359,229
S01011930,569,343,226
S01011931,519,345,174
S01011932,279,172,107
S01011933,1346,930,416
S01011934,811,452,359
S01011935,934,634,300
S01011936,684,498,186
S01011937,615,471,144
S01011938,433,301,132
S01011939,904,692,212
S01011940,827,655,172
S01011941,1011,841,170
S01011942,859,698,161
S01011943,1348,1062,286
S01011944,444,169,275
S01011945,1238,417,821
S01011946,787,448,339
S01011947,503,172,331
S01011948,996,535,461
S01011949,820,292,528
S01011950,820,356,464
S01011951,687,314,373
S01011952,747,252,495
S01011953,755,311,444
S01011954,487,237,250
S01011955,965,483,482
S01011956,844,279,565
S01011957,906,419,487
S01011958,1683,650,1033
S01011959,750,324,426
S01011960,927,344,583
S01011961,934,399,535
S01011962,840,293,547
S01011963,636,269,367
S01011964,911,373,538
S01011965,833,365,468
S01011966,675,246,429
S01011967,963,466,497
S01011968,1161,630,531
S01011969,1354,672,682
S01011970,1474,770,704
S01011971,520,215,305
S01011972,1487,615,872
S01011973,547,231,316
S01011974,724,282,442
S01011975,393,171,222
S01011976,833,383,450
S01011977,1085,535,550
S01011978,1040,525,515
S01011979,1076,427,649
S01011980,429,184,245
S01011981,962,418,544
S01011982,1292,542,750
S01011983,1031,458,573
S01011984,539,303,236
S01011985,623,304,319
S01011986,839,473,366
S01011987,943,427,516
S01011988,660,271,389
S01011989,719,324,395
S01011990,654,239,415
S01011991,806,393,413
S01011992,959,486,473
S01011993,859,574,285
S01011994,762,231,531
S01011995,810,288,522
S01011996,615,309,306
S01011997,989,534,455
S01011998,762,231,531
S01011999,527,248,279
S01012000,469,191,278
S01012001,731,326,405
S01012002,651,273,378
S01012003,729,339,390
S01012004,1397,587,810
S01012005,1184,438,746
S01012006,849,461,388
S01012007,839,414,425
S01012008,1164,613,551
S01012009,618,342,276
S01012010,1335,643,692
S01012011,1254,649,605
S01012012,588,243,345
S01012013,649,268,381
S01012014,1519,767,752
S01012015,1109,549,560
S01012016,740,326,414
S01012017,487,187,300
S01012018,725,287,438
S01012019,712,308,404
S01012020,824,445,379
S01012021,697,306,391
S01012022,872,439,433
S01012023,559,241,318
S01012024,921,357,564
S01012025,563,236,327
S01012026,716,297,419
S01012027,1747,766,981
S01012028,922,328,594
S01012029,1285,704,581
S01012030,1073,458,615
S01012031,461,147,314
S01012032,301,131,170
S01012033,801,412,389
S01012034,790,414,376
S01012035,965,468,497
S01012036,989,455,534
S01012037,964,541,423
S01012038,886,670,216
S01012039,996,594,402
S01012040,558,255,303
S01012041,1006,511,495
S01012042,1059,603,456
S01012043,687,415,272
S01012044,838,558,280
S01012045,1034,688,346
S01012046,698,479,219
S01012047,933,605,328
S01012048,668,466,202
S01012049,641,386,255
S01012050,931,441,490
S01012051,427,232,195
S01012052,831,476,355
S01012053,794,496,298
S01012054,1016,783,233
S01012055,793,505,288
S01012056,866,465,401
S01012057,669,271,398
S01012058,774,372,402
S01012059,800,473,327
S01012060,792,475,317
S01012061,1265,562,703
S01012062,838,400,438
S01012063,521,283,238
S01012064,629,467,162
S01012065,458,358,100
S01012066,635,439,196
S01012067,523,412,111
S01012068,638,483,155
S01012069,520,418,102
S01012070,973,828,145
S01012071,1023,850,173
S01012072,1026,788,238
S01012073,609,350,259
S01012074,524,283,241
S01012075,838,411,427
S01012076,800,469,331
S01012077,951,671,280
S01012078,783,458,325
S01012079,1014,674,340
S01012080,790,516,274
S01012081,581,438,143
S01012082,815,521,294
S01012083,925,656,269
S01012084,570,262,308
S01012085,676,314,362
S01012086,750,487,263
S01012087,674,395,279
S01012088,489,227,262
S01012089,692,266,426
S01012090,933,312,621
S01012091,672,334,338
S01012092,544,211,333
S01012093,478,256,222
S01012094,765,317,448
S01012095,1196,682,514
S01012096,725,467,258
S01012097,537,296,241
S01012098,811,518,293
S01012099,886,587,299
S01012100,1347,696,651
S01012101,784,343,441
S01012102,682,452,230
S01012103,858,501,357
S01012104,700,261,439
S01012105,1296,614,682
S01012106,1004,553,451
S01012107,587,273,314
S01012108,968,688,280
S01012109,1001,803,198
S01012110,761,530,231
S01012111,1095,772,323
S01012112,928,503,425
S01012113,1147,697,450
S01012114,1242,631,611
S01012115,627,347,280
S01012116,568,298,270
S01012117,509,182,327
S01012118,815,294,521
S01012119,741,268,473
S01012120,468,287,181
S01012121,787,458,329
S01012122,751,453,298
S01012123,605,348,257
S01012124,561,346,215
S01012125,867,711,156
S01012126,801,539,262
S01012127,1078,829,249
S01012128,602,491,111
S01012129,828,622,206
S01012130,1114,782,332
S01012131,1368,1092,276
S01012132,744,582,162
S01012133,991,764,227
S01012134,1232,805,427
S01012135,984,808,176
S01012136,778,680,98
S01012137,773,585,188
S01012138,908,564,344
S01012139,961,564,397
S01012140,755,327,428
S01012141,1037,419,618
S01012142,800,292,508
S01012143,1133,489,644
S01012144,874,375,499
S01012145,928,365,563
S01012146,941,689,252
S01012147,839,582,257
S01012148,574,409,165
S01012149,766,440,326
S01012150,623,366,257
S01012151,829,508,321
S01012152,835,570,265
S01012153,644,529,115
S01012154,668,544,124
S01012155,776,584,192
S01012156,1023,737,286
S01012157,890,594,296
S01012158,1347,813,534
S01012159,454,174,280
S01012160,804,383,421
S01012161,400,272,128
S01012162,792,549,243
S01012163,681,404,277
S01012164,917,418,499
S01012165,712,523,189
S01012166,655,434,221
S01012167,595,384,211
S01012168,877,435,442
S01012169,725,391,334
S01012170,1109,635,474
S01012171,990,579,411
S01012172,783,458,325
S01012173,721,320,401
S01012174,860,374,486
S01012175,843,414,429
S01012176,1172,564,608
S01012177,715,245,470
S01012178,815,312,503
S01012179,655,373,282
S01012180,604,306,298
S01012181,1065,658,407
S01012182,1164,647,517
S01012183,1792,1185,607
S01012184,707,503,204
S01012185,696,595,101
S01012186,739,441,298
S01012187,753,492,261
S01012188,603,267,336
S01012189,673,344,329
S01012190,597,234,363
S01012191,894,343,551
S01012192,395,144,251
S01012193,589,216,373
S01012194,659,239,420
S01012195,741,322,419
S01012196,438,191,247
S01012197,856,445,411
S01012198,949,520,429
S01012199,722,365,357
S01012200,516,257,259
S01012201,884,428,456
S01012202,468,216,252
S01012203,833,307,526
S01012204,662,251,411
S01012205,746,305,441
S01012206,783,354,429
S01012207,969,501,468
S01012208,1109,604,505
S01012209,834,462,372
S01012210,647,390,257
S01012211,958,438,520
S01012212,980,357,623
S01012213,1079,482,597
S01012214,672,252,420
S01012215,846,308,538
S01012216,1081,400,681
S01012217,440,319,121
S01012218,458,303,155
S01012219,791,484,307
S01012220,814,578,236
S01012221,622,370,252
S01012222,1044,629,415
S01012223,644,436,208
S01012224,803,488,315
S01012225,1005,635,370
S01012226,652,316,336
S01012227,726,369,357
S01012228,638,308,330
S01012229,711,311,400
S01012230,866,359,507
S01012231,645,215,430
S01012232,922,331,591
S01012233,753,238,515
S01012234,1198,488,710
S01012235,762,279,483
S01012236,714,331,383
S01012237,700,250,450
S01012238,509,323,186
S01012239,485,321,164
S01012240,701,372,329
S01012241,570,195,375
S01012242,704,242,462
S01012243,723,264,459
S01012244,851,318,533
S01012245,1081,441,640
S01012246,792,261,531
S01012247,613,254,359
S01012248,757,282,475
S01012249,810,308,502
S01012250,700,282,418
S01012251,903,511,392
S01012252,938,502,436
S01012253,867,547,320
S01012254,760,378,382
S01012255,815,426,389
S01012256,1097,406,691
S01012257,972,398,574
S01012258,1376,448,928
S01012259,718,226,492
S01012260,1189,516,673
S01012261,984,334,650
S01012262,1479,596,883
S01012263,665,391,274
S01012264,385,170,215
S01012265,958,469,489
S01012266,1066,486,580
S01012267,905,405,500
S01012268,1275,567,708
S01012269,830,371,459
S01012270,727,370,357
S01012271,1215,501,714
S01012272,715,321,394
S01012273,841,325,516
S01012274,977,512,465
S01012275,724,536,188
S01012276,1292,766,526
S01012277,1099,606,493
S01012278,1106,781,325
S01012279,1033,664,369
S01012280,917,491,426
S01012281,814,527,287
S01012282,1084,582,502
S01012283,841,410,431
S01012284,669,447,222
S01012285,550,219,331
S01012286,1054,576,478
S01012287,1135,778,357
S01012288,911,550,361
S01012289,1025,432,593
S01012290,545,298,247
S01012291,668,300,368
S01012292,1129,499,630
S01012293,835,363,472
S01012294,834,399,435
S01012295,569,270,299
S01012296,881,334,547
S01012297,863,306,557
S01012298,1109,451,658
S01012299,506,197,309
S01012300,1035,432,603
S01012301,849,339,510
S01012302,631,270,361
S01012303,788,283,505
S01012304,971,392,579
S01012305,780,385,395
S01012306,735,368,367
S01012307,760,384,376
S01012308,812,341,471
S01012309,817,383,434
S01012310,1333,558,775
S01012311,783,342,441
S01012312,870,353,517
S01012313,719,307,412
S01012314,754,399,355
S01012315,755,426,329
S01012316,580,316,264
S01012317,403,185,218
S01012318,646,333,313
S01012319,913,400,513
S01012320,691,321,370
S01012321,1017,432,585
S01012322,995,389,606
S01012323,1205,449,756
S01012324,900,398,502
S01012325,801,324,477
S01012326,812,464,348
S01012327,800,396,404
S01012328,707,306,401
S01012329,813,317,496
S01012330,583,225,358
S01012331,975,356,619
S01012332,1016,417,599
S01012333,1134,431,703
S01012334,795,357,438
S01012335,1510,668,842
S01012336,736,364,372
S01012337,870,502,368
S01012338,763,467,296
S01012339,884,535,349
S01012340,918,425,493
S01012341,796,271,525
S01012342,846,394,452
S01012343,909,370,539
S01012344,939,455,484
S01012345,656,285,371
S01012346,1109,478,631
S01012347,573,255,318
S01012348,975,399,576
S01012349,953,418,535
S01012350,966,485,481
S01012351,813,431,382
S01012352,1033,455,578
S01012353,738,471,267
S01012354,914,420,494
S01012355,971,369,602
S01012356,971,398,573
S01012357,876,342,534
S01012358,742,271,471
S01012359,723,415,308
S01012360,590,351,239
S01012361,676,394,282
S01012362,902,535,367
S01012363,1059,665,394
S01012364,745,466,279
S01012365,1012,435,577
S01012366,938,571,367
S01012367,924,393,531
S01012368,760,298,462
S01012369,950,437,513
S01012370,1193,587,606
S01012371,1000,621,379
S01012372,997,663,334
S01012373,1085,533,552
S01012374,742,370,372
S01012375,1074,558,516
S01012376,790,286,504
S01012377,608,246,362
S01012378,585,219,366
S01012379,494,235,259
S01012380,1177,624,553
S01012381,913,475,438
S01012382,916,349,567
S01012383,939,410,529
S01012384,488,264,224
S01012385,654,317,337
S01012386,952,509,443
S01012387,755,331,424
S01012388,579,232,347
S01012389,747,335,412
S01012390,620,290,330
S01012391,1097,509,588
S01012392,668,331,337
S01012393,1040,544,496
S01012394,788,486,302
S01012395,698,406,292
S01012396,736,470,266
S01012397,730,408,322
S01012398,926,595,331
S01012399,696,437,259
S01012400,784,491,293
S01012401,777,485,292
S01012402,352,167,185
S01012403,860,388,472
S01012404,1084,609,475
S01012405,554,230,324
S01012406,585,263,322
S01012407,843,373,470
S01012408,659,300,359
S01012409,917,435,482
S01012410,1074,548,526
S01012411,1113,549,564
S01012412,540,259,281
S01012413,847,348,499
S01012414,589,272,317
S01012415,627,252,375
S01012416,456,180,276
S01012417,544,236,308
S01012418,680,282,398
S01012419,936,366,570
S01012420,902,463,439
S01012421,884,425,459
S01012422,1061,504,557
S01012423,863,406,457
S01012424,752,389,363
S01012425,497,305,192
S01012426,487,295,192
S01012427,644,390,254
S01012428,701,325,376
S01012429,466,256,210
S01012430,883,437,446
S01012431,939,445,494
S01012432,700,320,380
S01012433,703,385,318
S01012434,685,412,273
S01012435,745,436,309
S01012436,715,399,316
S01012437,681,335,346
S01012438,822,364,458
S01012439,780,385,395
S01012440,762,266,496
S01012441,835,328,507
S01012442,808,378,430
S01012443,616,270,346
S01012444,1228,485,743
S01012445,95,25,70
S01012446,582,334,248
S01012447,824,322,502
S01012448,712,265,447
S01012449,581,291,290
S01012450,803,317,486
S01012451,787,286,501
S01012452,628,247,381
S01012453,859,222,637
S01012454,931,322,609
S01012455,498,124,374
S01012456,824,261,563
S01012457,1140,384,756
S01012458,736,227,509
S01012459,705,279,426
S01012460,689,263,426
S01012461,500,260,240
S01012462,742,470,272
S01012463,729,470,259
S01012464,491,278,213
S01012465,725,406,319
S01012466,896,431,465
S01012467,1038,541,497
S01012468,706,346,360
S01012469,942,399,543
S01012470,827,469,358
S01012471,732,230,502
S01012472,698,236,462
S01012473,596,207,389
S01012474,719,405,314
S01012475,633,269,364
S01012476,917,464,453
S01012477,676,257,419
S01012478,690,356,334
S01012479,831,354,477
S01012480,681,502,179
S01012481,714,508,206
S01012482,801,490,311
S01012483,811,580,231
S01012484,975,406,569
S01012485,1254,658,596
S01012486,779,367,412
S01012487,529,314,215
S01012488,807,443,364
S01012489,994,766,228
S01012490,1057,831,226
S01012491,582,459,123
S01012492,860,695,165
S01012493,710,445,265
S01012494,1250,718,532
S01012495,945,566,379
S01012496,639,382,257
S01012497,533,338,195
S01012498,712,460,252
S01012499,1020,636,384
S01012500,459,271,188
S01012501,775,564,211
S01012502,789,575,214
S01012503,523,341,182
S01012504,554,351,203
S01012505,932,582,350
S01012506,434,215,219
S01012507,815,472,343
S01012508,713,416,297
S01012509,459,239,220
S01012510,859,375,484
S01012511,696,349,347
S01012512,701,358,343
S01012513,446,179,267
S01012514,614,284,330
S01012515,685,417,268
S01012516,536,238,298
S01012517,831,462,369
S01012518,762,365,397
S01012519,660,371,289
S01012520,715,345,370
S01012521,655,349,306
S01012522,815,300,515
S01012523,941,415,526
S01012524,882,383,499
S01012525,846,344,502
S01012526,827,296,531
S01012527,539,202,337
S01012528,660,370,290
S01012529,738,360,378
S01012530,948,410,538
S01012531,919,417,502
S01012532,943,399,544
S01012533,757,423,334
S01012534,824,466,358
S01012535,760,427,333
S01012536,678,343,335
S01012537,921,567,354
S01012538,1014,582,432
S01012539,659,334,325
S01012540,819,425,394
S01012541,954,453,501
S01012542,1075,459,616
S01012543,549,213,336
S01012544,779,336,443
S01012545,488,272,216
S01012546,763,380,383
S01012547,627,230,397
S01012548,867,351,516
S01012549,656,378,278
S01012550,823,410,413
S01012551,952,362,590
S01012552,816,270,546
S01012553,669,302,367
S01012554,712,270,442
S01012555,437,160,277
S01012556,486,170,316
S01012557,692,225,467
S01012558,617,363,254
S01012559,898,549,349
S01012560,899,459,440
S01012561,983,499,484
S01012562,999,687,312
S01012563,673,210,463
S01012564,756,280,476
S01012565,854,380,474
S01012566,694,449,245
S01012567,984,635,349
S01012568,884,303,581
S01012569,772,321,451
S01012570,631,273,358
S01012571,672,316,356
S01012572,480,222,258
S01012573,677,236,441
S01012574,1057,408,649
S01012575,656,265,391
S01012576,1007,441,566
S01012577,803,327,476
S01012578,1267,585,682
S01012579,632,267,365
S01012580,620,262,358
S01012581,1012,616,396
S01012582,820,345,475
S01012583,584,299,285
S01012584,621,283,338
S01012585,1275,655,620
S01012586,790,390,400
S01012587,843,322,521
S01012588,608,253,355
S01012589,660,323,337
S01012590,915,477,438
S01012591,995,486,509
S01012592,563,203,360
S01012593,957,355,602
S01012594,565,256,309
S01012595,690,352,338
S01012596,614,327,287
S01012597,291,145,146
S01012598,650,294,356
S01012599,621,288,333
S01012600,595,268,327
S01012601,724,267,457
S01012602,630,400,230
S01012603,588,334,254
S01012604,721,363,358
S01012605,752,312,440
S01012606,252,80,172
S01012607,624,274,350
S01012608,860,452,408
S01012609,785,428,357
S01012610,1011,637,374
S01012611,761,330,431
S01012612,976,428,548
S01012613,1018,523,495
S01012614,957,497,460
S01012615,890,378,512
S01012616,855,368,487
S01012617,652,235,417
S01012618,588,265,323
S01012619,643,400,243
S01012620,825,283,542
S01012621,785,334,451
S01012622,698,333,365
S01012623,736,420,316
S01012624,637,358,279
S01012625,594,340,254
S01012626,724,278,446
S01012627,525,264,261
S01012628,1263,528,735
S01012629,283,120,163
S01012630,769,492,277
S01012631,865,518,347
S01012632,590,214,376
S01012633,841,373,468
S01012634,1089,488,601
S01012635,1664,679,985
S01012636,1195,489,706
S01012637,857,501,356
S01012638,848,450,398
S01012639,1329,682,647
S01012640,1135,618,517
S01012641,944,526,418
S01012642,1335,763,572
S01012643,449,223,226
S01012644,594,332,262
S01012645,1092,491,601
S01012646,996,377,619
S01012647,866,364,502
S01012648,543,313,230
S01012649,722,371,351
S01012650,666,264,402
S01012651,673,395,278
S01012652,883,326,557
S01012653,791,443,348
S01012654,744,344,400
S01012655,1163,605,558
S01012656,791,455,336
S01012657,781,340,441
S01012658,818,340,478
S01012659,584,239,345
S01012660,608,333,275
S01012661,798,400,398
S01012662,795,413,382
S01012663,807,363,444
S01012664,904,513,391
S01012665,652,384,268
S01012666,640,342,298
S01012667,566,337,229
S01012668,891,507,384
S01012669,855,342,513
S01012670,613,227,386
S01012671,1216,602,614
S01012672,690,418,272
S01012673,759,453,306
S01012674,572,369,203
S01012675,860,509,351
S01012676,802,397,405
S01012677,476,271,205
S01012678,575,254,321
S01012679,668,322,346
S01012680,437,158,279
S01012681,677,341,336
S01012682,757,362,395
S01012683,735,419,316
S01012684,360,169,191
S01012685,949,494,455
S01012686,1025,489,536
S01012687,1132,353,779
S01012688,761,455,306
S01012689,478,168,310
S01012690,424,144,280
S01012691,824,299,525
S01012692,856,374,482
S01012693,701,226,475
S01012694,506,229,277
S01012695,651,247,404
S01012696,734,351,383
S01012697,405,134,271
S01012698,835,303,532
S01012699,847,369,478
S01012700,722,281,441
S01012701,963,387,576
S01012702,568,279,289
S01012703,559,242,317
S01012704,597,335,262
S01012705,584,198,386
S01012706,802,426,376
S01012707,728,238,490
S01012708,753,459,294
S01012709,522,282,240
S01012710,797,486,311
S01012711,993,662,331
S01012712,739,252,487
S01012713,916,442,474
S01012714,562,186,376
S01012715,848,566,282
S01012716,954,412,542
S01012717,1046,670,376
S01012718,868,497,371
S01012719,1026,702,324
S01012720,795,584,211
S01012721,568,291,277
S01012722,920,625,295
S01012723,689,457,232
S01012724,631,401,230
S01012725,945,600,345
S01012726,778,403,375
S01012727,749,452,297
S01012728,765,544,221
S01012729,768,350,418
S01012730,451,280,171
S01012731,626,321,305
S01012732,626,301,325
S01012733,2513,926,1587
S01012734,74,40,34
S01012735,466,245,221
S01012736,991,484,507
S01012737,1011,481,530
S01012738,506,290,216
S01012739,93,39,54
S01012740,81,52,29
S01012741,489,224,265
S01012742,764,254,510
S01012743,833,319,514
S01012744,575,220,355
S01012745,774,337,437
S01012746,919,402,517
S01012747,948,478,470
S01012748,648,456,192
S01012749,685,449,236
