dz_2011,total,scotland,ruk,elsewhere
S01008573,922,714,102,106
S01008574,1035,885,79,71
S01008575,842,655,107,80
S01008576,1020,860,108,52
S01008577,1235,1038,127,70
S01008578,1010,806,148,56
S01008579,890,684,131,75
S01008580,884,691,87,106
S01008581,1113,979,71,63
S01008582,1434,1242,111,81
S01008583,902,793,66,43
S01008584,1216,1034,112,70
S01008585,954,820,71,63
S01008586,936,822,67,47
S01008587,884,558,151,175
S01008588,1046,798,165,83
S01008589,380,314,40,26
S01008590,565,397,98,70
S01008591,1007,689,190,128
S01008592,953,702,112,139
S01008593,893,603,179,111
S01008594,860,551,188,121
S01008595,1132,945,95,92
S01008596,970,774,107,89
S01008597,1093,895,116,82
S01008598,1138,756,246,136
S01008599,970,581,231,158
S01008600,2999,1144,1263,592
S01008601,2692,877,1239,576
S01008602,564,279,149,136
S01008603,1011,526,301,184
S01008604,995,637,243,115
S01008605,847,517,222,108
S01008606,1009,663,232,114
S01008607,614,409,143,62
S01008608,793,574,143,76
S01008609,1064,733,243,88
S01008610,1185,690,344,151
S01008611,1230,627,382,221
S01008612,717,390,208,119
S01008613,1044,568,298,178
S01008614,914,435,305,174
S01008615,880,464,284,132
S01008616,900,457,303,140
S01008617,975,474,347,154
S01008618,748,331,299,118
S01008619,514,263,152,99
S01008620,788,342,271,175
S01008621,870,325,337,208
S01008622,962,394,351,217
S01008623,1101,558,339,204
S01008624,750,536,144,70
S01008625,603,415,134,54
S01008626,1086,746,225,115
S01008627,844,571,198,75
S01008628,716,440,185,91
S01008629,1025,684,209,132
S01008630,652,445,129,78
S01008631,879,553,213,113
S01008632,1461,1007,286,168
S01008633,1128,807,197,124
S01008634,761,496,161,104
S01008635,797,488,200,109
S01008636,873,576,191,106
S01008637,705,445,176,84
S01008638,1296,725,342,229
S01008639,1292,788,320,184
S01008640,1240,703,332,205
S01008641,1090,602,314,174
S01008642,985,559,263,163
S01008643,1036,602,300,134
S01008644,623,376,139,108
S01008645,1014,662,186,166
S01008646,1239,830,234,175
S01008647,668,444,139,85
S01008648,907,668,123,116
S01008649,1221,843,213,165
S01008650,947,646,182,119
S01008651,837,567,152,118
S01008652,765,552,111,102
S01008653,711,491,119,101
S01008654,1137,756,173,208
S01008655,687,421,139,127
S01008656,1034,702,158,174
S01008657,818,522,160,136
S01008658,1067,698,197,172
S01008659,1169,759,214,196
S01008660,1098,572,272,254
S01008661,1023,632,192,199
S01008662,964,530,235,199
S01008663,1011,619,235,157
S01008664,959,549,238,172
S01008665,1093,647,259,187
S01008666,819,369,252,198
S01008667,947,528,273,146
S01008668,1001,497,307,197
S01008669,635,273,241,121
S01008670,1155,536,369,250
S01008671,1183,556,389,238
S01008672,605,324,174,107
S01008673,801,405,177,219
S01008674,1048,402,289,357
S01008675,826,466,180,180
S01008676,908,495,262,151
S01008677,742,399,166,177
S01008678,1071,493,304,274
S01008679,1071,612,255,204
S01008680,828,454,174,200
S01008681,964,647,187,130
S01008682,884,509,200,175
S01008683,1630,1022,263,345
S01008684,2943,1250,1129,564
S01008685,773,568,118,87
S01008686,1068,775,174,119
S01008687,832,573,167,92
S01008688,889,620,139,130
S01008689,1248,909,215,124
S01008690,1017,802,131,84
S01008691,1237,893,189,155
S01008692,1003,744,152,107
S01008693,606,564,28,14
S01008694,1299,958,184,157
S01008695,984,783,112,89
S01008696,703,610,55,38
S01008697,871,765,72,34
S01008698,757,661,62,34
S01008699,1140,989,101,50
S01008700,678,520,103,55
S01008701,417,365,35,17
S01008702,296,256,25,15
S01008703,757,669,47,41
S01008704,934,840,54,40
S01008705,391,335,36,20
S01008706,770,682,57,31
S01008707,1123,1041,57,25
S01008708,816,751,46,19
S01008709,1137,1031,63,43
S01008710,371,301,39,31
S01008711,763,704,27,32
S01008712,1174,1086,60,28
S01008713,703,641,36,26
S01008714,717,642,50,25
S01008715,818,776,31,11
S01008716,689,627,43,19
S01008717,560,478,46,36
S01008718,608,542,33,33
S01008719,1110,962,81,67
S01008720,566,523,25,18
S01008721,854,749,68,37
S01008722,1076,941,101,34
S01008723,767,688,57,22
S01008724,1002,854,103,45
S01008725,785,631,116,38
S01008726,1156,946,160,50
S01008727,1249,1020,173,56
S01008728,532,467,43,22
S01008729,828,654,124,50
S01008730,1051,803,164,84
S01008731,558,503,36,19
S01008732,816,706,67,43
S01008733,851,730,83,38
S01008734,850,722,91,37
S01008735,1178,1011,98,69
S01008736,710,599,61,50
S01008737,775,690,54,31
S01008738,916,822,53,41
S01008739,634,590,32,12
S01008740,833,756,27,50
S01008741,1192,1096,52,44
S01008742,763,698,37,28
S01008743,1121,1019,54,48
S01008744,1060,994,49,17
S01008745,539,461,48,30
S01008746,1135,986,81,68
S01008747,593,530,42,21
S01008748,1076,963,49,64
S01008749,1185,1059,60,66
S01008750,797,729,38,30
S01008751,1135,1025,73,37
S01008752,1020,927,62,31
S01008753,711,656,34,21
S01008754,732,651,48,33
S01008755,852,763,64,25
S01008756,827,744,49,34
S01008757,714,645,35,34
S01008758,1013,920,53,40
S01008759,716,650,29,37
S01008760,1360,1234,67,59
S01008761,589,530,36,23
S01008762,584,537,33,14
S01008763,901,788,76,37
S01008764,713,624,61,28
S01008765,1301,1075,149,77
S01008766,1435,1254,142,39
S01008767,891,806,58,27
S01008768,656,559,79,18
S01008769,217,166,33,18
S01008770,76,54,19,3
S01008771,76,54,19,3
S01008772,1095,890,141,64
S01008773,927,756,104,67
S01008774,845,729,85,31
S01008775,586,486,60,40
S01008776,1272,1012,145,115
S01008777,914,741,104,69
S01008778,597,410,114,73
S01008779,411,288,85,38
S01008780,352,238,76,38
S01008781,320,211,68,41
S01008782,510,350,109,51
S01008783,325,233,73,19
S01008784,554,393,120,41
S01008785,846,715,76,55
S01008786,873,680,116,77
S01008787,562,474,57,31
S01008788,405,299,75,31
S01008789,641,544,53,44
S01008790,679,504,107,68
S01008791,392,306,31,55
S01008792,994,800,132,62
S01008793,859,678,111,70
S01008794,832,732,60,40
S01008795,1016,817,116,83
S01008796,1014,750,159,105
S01008797,941,706,147,88
S01008798,950,752,132,66
S01008799,237,214,17,6
S01008800,818,640,114,64
S01008801,848,640,121,87
S01008802,1072,817,158,97
S01008803,1101,865,137,99
S01008804,732,569,92,71
S01008805,619,426,93,100
S01008806,738,543,103,92
S01008807,1013,734,153,126
S01008808,732,504,142,86
S01008809,849,549,175,125
S01008810,1034,658,226,150
S01008811,780,462,170,148
S01008812,896,564,193,139
S01008813,808,637,82,89
S01008814,1197,882,172,143
S01008815,1102,838,148,116
S01008816,243,201,23,19
S01008817,664,515,89,60
S01008818,991,823,106,62
S01008819,1027,836,148,43
S01008820,1204,933,169,102
S01008821,826,662,102,62
S01008822,851,678,111,62
S01008823,949,765,128,56
S01008824,1239,972,189,78
S01008825,638,520,85,33
S01008826,689,547,92,50
S01008827,1050,793,195,62
S01008828,973,787,117,69
S01008829,1093,863,139,91
S01008830,1299,997,218,84
S01008831,1056,857,150,49
S01008832,607,418,118,71
S01008833,1063,782,187,94
S01008834,1269,912,210,147
S01008835,1075,942,88,45
S01008836,536,469,39,28
S01008837,953,678,164,111
S01008838,968,680,160,128
S01008839,1137,819,189,129
S01008840,1037,753,172,112
S01008841,441,304,81,56
S01008842,201,136,38,27
S01008843,721,447,151,123
S01008844,439,262,100,77
S01008845,688,348,216,124
S01008846,842,459,264,119
S01008847,701,357,223,121
S01008848,871,453,275,143
S01008849,990,468,324,198
S01008850,1327,705,418,204
S01008851,1201,761,288,152
S01008852,1194,616,358,220
S01008853,557,307,139,111
S01008854,1030,526,340,164
S01008855,984,565,259,160
S01008856,658,393,174,91
S01008857,1029,616,254,159
S01008858,1058,649,279,130
S01008859,909,595,214,100
S01008860,1317,881,272,164
S01008861,1026,598,286,142
S01008862,1095,724,241,130
S01008863,823,546,174,103
S01008864,1496,852,330,314
S01008865,1079,751,198,130
S01008866,1009,654,229,126
S01008867,925,578,210,137
S01008868,1065,564,277,224
S01008869,1166,728,268,170
S01008870,1119,700,252,167
S01008871,1298,778,335,185
S01008872,1057,610,277,170
S01008873,802,573,152,77
S01008874,848,605,152,91
S01008875,1095,791,186,118
S01008876,766,636,90,40
S01008877,766,647,77,42
S01008878,1249,1090,110,49
S01008879,872,780,54,38
S01008880,722,569,124,29
S01008881,642,494,92,56
S01008882,1316,921,262,133
S01008883,1199,891,201,107
S01008884,842,631,142,69
S01008885,968,772,125,71
S01008886,1146,835,180,131
S01008887,783,653,68,62
S01008888,1033,571,212,250
S01008889,549,478,36,35
S01008890,835,704,73,58
S01008891,792,656,84,52
S01008892,1161,935,145,81
S01008893,1107,927,117,63
S01008894,1011,812,156,43
S01008895,776,646,92,38
S01008896,708,559,101,48
S01008897,902,708,130,64
S01008898,1018,841,120,57
S01008899,866,790,41,35
S01008900,907,830,54,23
S01008901,1038,971,46,21
S01008902,991,920,42,29
S01008903,1141,1058,57,26
S01008904,1079,875,79,125
S01008905,1231,1122,66,43
S01008906,678,574,50,54
S01008907,779,726,40,13
S01008908,938,814,67,57
S01008909,1179,1083,59,37
S01008910,763,703,33,27
S01008911,344,292,33,19
S01008912,902,764,97,41
S01008913,532,491,25,16
S01008914,1185,1093,58,34
S01008915,630,552,52,26
S01008916,1339,1226,71,42
S01008917,653,596,35,22
S01008918,632,573,40,19
S01008919,564,508,37,19
S01008920,225,174,32,19
S01008921,1007,911,67,29
S01008922,1304,1200,71,33
S01008923,943,870,52,21
S01008924,994,872,73,49
S01008925,836,724,59,53
S01008926,368,330,25,13
S01008927,71,63,6,2
S01008928,448,412,23,13
S01008929,1535,1353,104,78
S01008930,1244,1110,86,48
S01008931,864,787,37,40
S01008932,436,386,34,16
S01008933,660,564,38,58
S01008934,526,482,27,17
S01008935,1062,918,81,63
S01008936,661,531,105,25
S01008937,721,591,83,47
S01008938,1007,877,93,37
S01008939,841,735,80,26
S01008940,758,604,105,49
S01008941,824,633,126,65
S01008942,1248,986,199,63
S01008943,813,589,158,66
S01008944,991,765,162,64
S01008945,1147,847,213,87
S01008946,746,579,130,37
S01008947,1166,876,184,106
S01008948,1070,891,121,58
S01008949,1337,1173,95,69
S01008950,1000,894,67,39
S01008951,1117,1013,59,45
S01008952,1606,1448,96,62
S01008953,1180,1074,65,41
S01008954,972,870,63,39
S01008955,888,732,92,64
S01008956,1374,1194,97,83
S01008957,1177,993,110,74
S01008958,744,636,65,43
S01008959,1051,921,91,39
S01008960,424,344,63,17
S01008961,1030,862,110,58
S01008962,744,650,64,30
S01008963,932,780,111,41
S01008964,773,660,78,35
S01008965,762,679,58,25
S01008966,934,815,77,42
S01008967,1134,980,109,45
S01008968,1412,1077,226,109
S01008969,1050,903,117,30
S01008970,1125,961,121,43
S01008971,715,583,88,44
S01008972,1533,1205,224,104
S01008973,746,624,80,42
S01008974,865,733,87,45
S01008975,864,704,117,43
S01008976,715,600,79,36
S01008977,839,747,67,25
S01008978,724,644,52,28
S01008979,831,725,68,38
S01008980,792,710,52,30
S01008981,829,749,64,16
S01008982,928,851,45,32
S01008983,886,793,57,36
S01008984,519,469,27,23
S01008985,826,762,42,22
S01008986,956,882,52,22
S01008987,1062,981,71,10
S01008988,871,732,95,44
S01008989,1059,945,71,43
S01008990,1218,1072,105,41
S01008991,1251,1041,119,91
S01008992,447,384,44,19
S01008993,1081,856,159,66
S01008994,1002,893,81,28
S01008995,1074,889,133,52
S01008996,783,698,62,23
S01008997,902,781,88,33
S01008998,959,836,89,34
S01008999,1015,917,64,34
S01009000,1163,1013,116,34
S01009001,744,630,84,30
S01009002,789,569,170,50
S01009003,920,672,193,55
S01009004,894,764,96,34
S01009005,972,804,124,44
S01009006,1413,1195,173,45
S01009007,927,757,115,55
S01009008,983,763,153,67
S01009009,579,503,53,23
S01009010,1421,1209,172,40
S01009011,1338,1125,171,42
S01009012,993,852,106,35
S01009013,1155,972,130,53
S01009014,804,749,42,13
S01009015,540,489,44,7
S01009016,560,529,28,3
S01009017,725,673,45,7
S01009018,777,688,71,18
S01009019,935,853,57,25
S01009020,951,780,139,32
S01009021,736,651,73,12
S01009022,921,796,108,17
S01009023,958,822,116,20
S01009024,1238,1126,86,26
S01009025,965,831,109,25
S01009026,1100,946,119,35
S01009027,834,713,103,18
S01009028,596,529,58,9
S01009029,768,687,70,11
S01009030,994,915,67,12
S01009031,798,736,49,13
S01009032,631,566,54,11
S01009033,816,708,87,21
S01009034,644,593,44,7
S01009035,867,794,62,11
S01009036,871,783,75,13
S01009037,683,625,49,9
S01009038,928,829,78,21
S01009039,1103,1011,77,15
S01009040,919,849,48,22
S01009041,1031,899,85,47
S01009042,881,836,35,10
S01009043,1270,1161,76,33
S01009044,1127,1034,62,31
S01009045,1105,1006,61,38
S01009046,782,684,76,22
S01009047,691,610,69,12
S01009048,745,671,61,13
S01009049,706,611,76,19
S01009050,860,792,57,11
S01009051,878,813,53,12
S01009052,907,863,32,12
S01009053,602,563,32,7
S01009054,713,674,27,12
S01009055,735,675,45,15
S01009056,604,560,27,17
S01009057,733,680,30,23
S01009058,895,842,35,18
S01009059,500,449,29,22
S01009060,456,418,31,7
S01009061,1021,959,40,22
S01009062,990,927,44,19
S01009063,704,650,43,11
S01009064,728,688,31,9
S01009065,1225,1158,42,25
S01009066,774,743,20,11
S01009067,480,445,24,11
S01009068,935,885,39,11
S01009069,920,853,54,13
S01009070,1014,942,50,22
S01009071,558,523,22,13
S01009072,344,323,16,5
S01009073,887,837,25,25
S01009074,1097,1040,41,16
S01009075,709,669,31,9
S01009076,1217,1132,65,20
S01009077,796,734,43,19
S01009078,386,359,20,7
S01009079,1207,1121,51,35
S01009080,1560,1485,49,26
S01009081,1060,1006,44,10
S01009082,1149,1072,58,19
S01009083,722,667,37,18
S01009084,1030,955,50,25
S01009085,277,264,9,4
S01009086,709,676,19,14
S01009087,704,645,42,17
S01009088,1374,1285,70,19
S01009089,463,413,35,15
S01009090,154,142,10,2
S01009091,211,183,21,7
S01009092,991,932,46,13
S01009093,944,883,45,16
S01009094,923,842,64,17
S01009095,1548,1441,73,34
S01009096,467,434,19,14
S01009097,909,848,50,11
S01009098,578,537,32,9
S01009099,905,846,45,14
S01009100,1253,1161,60,32
S01009101,1088,1012,50,26
S01009102,1158,1072,60,26
S01009103,694,660,22,12
S01009104,839,798,31,10
S01009105,683,631,36,16
S01009106,851,811,25,15
S01009107,965,901,46,18
S01009108,951,885,48,18
S01009109,1109,1039,50,20
S01009110,881,827,33,21
S01009111,1140,1032,80,28
S01009112,620,564,39,17
S01009113,665,608,41,16
S01009114,791,732,40,19
S01009115,877,813,40,24
S01009116,900,833,45,22
S01009117,705,666,25,14
S01009118,661,599,40,22
S01009119,972,913,38,21
S01009120,746,701,35,10
S01009121,1056,989,55,12
S01009122,977,866,87,24
S01009123,340,297,30,13
S01009124,561,505,34,22
S01009125,822,749,53,20
S01009126,742,701,29,12
S01009127,595,557,25,13
S01009128,1011,961,40,10
S01009129,683,641,29,13
S01009130,430,399,23,8
S01009131,878,829,38,11
S01009132,939,864,51,24
S01009133,762,721,29,12
S01009134,1024,966,40,18
S01009135,619,566,41,12
S01009136,328,308,14,6
S01009137,302,276,18,8
S01009138,995,901,57,37
S01009139,675,593,52,30
S01009140,673,613,39,21
S01009141,586,531,38,17
S01009142,674,606,48,20
S01009143,553,523,19,11
S01009144,691,642,31,18
S01009145,1193,1118,51,24
S01009146,1059,1001,40,18
S01009147,995,941,40,14
S01009148,799,756,36,7
S01009149,563,517,24,22
S01009150,724,672,35,17
S01009151,679,621,39,19
S01009152,805,730,45,30
S01009153,735,627,53,55
S01009154,818,714,80,24
S01009155,623,542,53,28
S01009156,924,837,63,24
S01009157,981,910,46,25
S01009158,890,831,44,15
S01009159,687,643,35,9
S01009160,610,560,30,20
S01009161,887,826,42,19
S01009162,712,646,46,20
S01009163,521,469,33,19
S01009164,1057,1008,44,5
S01009165,739,662,49,28
S01009166,962,909,35,18
S01009167,857,796,48,13
S01009168,1007,912,64,31
S01009169,920,873,37,10
S01009170,710,652,43,15
S01009171,845,782,54,9
S01009172,721,648,53,20
S01009173,883,766,90,27
S01009174,88,57,29,2
S01009175,987,851,118,18
S01009176,883,788,76,19
S01009177,895,798,66,31
S01009178,883,793,68,22
S01009179,986,896,66,24
S01009180,1017,964,38,15
S01009181,1216,1104,87,25
S01009182,1186,1088,80,18
S01009183,1124,1008,104,12
S01009184,1230,1119,81,30
S01009185,1118,1032,67,19
S01009186,893,843,37,13
S01009187,840,753,68,19
S01009188,1105,993,88,24
S01009189,1127,1061,52,14
S01009190,826,764,47,15
S01009191,189,171,15,3
S01009192,948,880,51,17
S01009193,380,356,15,9
S01009194,960,867,61,32
S01009195,923,847,61,15
S01009196,754,695,50,9
S01009197,963,877,67,19
S01009198,876,778,80,18
S01009199,736,673,50,13
S01009200,951,866,63,22
S01009201,779,714,45,20
S01009202,606,531,49,26
S01009203,666,628,26,12
S01009204,1065,994,47,24
S01009205,1291,1165,98,28
S01009206,1138,1041,83,14
S01009207,968,889,67,12
S01009208,722,652,53,17
S01009209,1143,1021,103,19
S01009210,907,815,69,23
S01009211,785,714,58,13
S01009212,947,882,43,22
S01009213,790,734,43,13
S01009214,1253,1158,66,29
S01009215,1155,1062,67,26
S01009216,1138,1060,54,24
S01009217,796,761,29,6
S01009218,1216,1103,79,34
S01009219,679,637,32,10
S01009220,629,578,37,14
S01009221,599,558,24,17
S01009222,710,670,32,8
S01009223,510,488,14,8
S01009224,975,908,39,28
S01009225,812,766,32,14
S01009226,1198,1118,47,33
S01009227,686,654,18,14
S01009228,797,744,37,16
S01009229,918,854,45,19
S01009230,898,826,52,20
S01009231,1022,966,45,11
S01009232,700,640,31,29
S01009233,819,780,30,9
S01009234,1049,956,69,24
S01009235,847,780,51,16
S01009236,712,648,44,20
S01009237,722,663,45,14
S01009238,1092,1035,38,19
S01009239,913,856,38,19
S01009240,701,644,43,14
S01009241,1013,938,54,21
S01009242,986,934,39,13
S01009243,1298,1142,115,41
S01009244,876,787,74,15
S01009245,892,793,80,19
S01009246,1058,981,55,22
S01009247,1246,1174,54,18
S01009248,799,749,37,13
S01009249,1133,1056,45,32
S01009250,793,756,24,13
S01009251,627,586,33,8
S01009252,477,434,34,9
S01009253,741,696,36,9
S01009254,1026,950,56,20
S01009255,649,593,39,17
S01009256,627,554,60,13
S01009257,575,517,49,9
S01009258,792,690,84,18
S01009259,787,703,67,17
S01009260,1175,1107,54,14
S01009261,840,785,42,13
S01009262,814,760,41,13
S01009263,431,387,36,8
S01009264,818,745,56,17
S01009265,755,675,57,23
S01009266,1051,970,65,16
S01009267,822,753,55,14
S01009268,724,659,57,8
S01009269,1180,1089,73,18
S01009270,764,694,55,15
S01009271,916,748,126,42
S01009272,949,904,36,9
S01009273,939,734,176,29
S01009274,987,821,141,25
S01009275,694,580,95,19
S01009276,1062,870,164,28
S01009277,746,647,88,11
S01009278,389,326,46,17
S01009279,591,508,63,20
S01009280,939,892,35,12
S01009281,899,834,51,14
S01009282,948,759,144,45
S01009283,602,506,77,19
S01009284,805,683,109,13
S01009285,961,824,111,26
S01009286,972,832,114,26
S01009287,888,671,184,33
S01009288,869,672,162,35
S01009289,929,800,105,24
S01009290,673,565,87,21
S01009291,1204,1013,168,23
S01009292,531,484,37,10
S01009293,661,585,56,20
S01009294,654,573,66,15
S01009295,830,745,68,17
S01009296,953,847,83,23
S01009297,1004,875,105,24
S01009298,1208,1071,101,36
S01009299,1008,877,99,32
S01009300,615,534,65,16
S01009301,1093,955,94,44
S01009302,970,867,75,28
S01009303,835,725,75,35
S01009304,1306,1178,90,38
S01009305,974,863,78,33
S01009306,1121,981,104,36
S01009307,1216,1029,137,50
S01009308,809,669,92,48
S01009309,604,499,73,32
S01009310,956,777,137,42
S01009311,1033,936,77,20
S01009312,1002,847,113,42
S01009313,683,614,51,18
S01009314,988,845,120,23
S01009315,697,607,75,15
S01009316,917,789,98,30
S01009317,1030,877,128,25
S01009318,1052,895,108,49
S01009319,1006,870,109,27
S01009320,881,773,83,25
S01009321,558,507,36,15
S01009322,710,621,69,20
S01009323,968,845,99,24
S01009324,652,593,51,8
S01009325,546,476,52,18
S01009326,371,314,42,15
S01009327,675,598,64,13
S01009328,102,73,23,6
S01009330,157,133,23,1
S01009331,250,180,55,15
S01009332,862,717,107,38
S01009333,998,882,97,19
S01009334,647,588,44,15
S01009335,865,786,64,15
S01009336,616,552,49,15
S01009337,986,876,85,25
S01009338,778,658,92,28
S01009339,1011,895,83,33
S01009340,1066,976,59,31
S01009341,1072,970,81,21
S01009342,954,853,80,21
S01009343,596,514,66,16
S01009344,785,694,73,18
S01009345,1287,1090,153,44
S01009346,164,131,25,8
S01009347,293,237,46,10
S01009348,239,202,29,8
S01009349,126,102,19,5
S01009350,186,161,22,3
S01009351,75,71,4,0
S01009352,76,74,2,0
S01009353,397,332,53,12
S01009354,290,233,44,13
S01009355,1010,855,130,25
S01009356,1059,892,139,28
S01009357,482,366,89,27
S01009358,334,252,58,24
S01009359,255,200,47,8
S01009360,821,685,102,34
S01009361,891,727,134,30
S01009362,1239,1035,168,36
S01009363,1044,894,126,24
S01009364,854,727,99,28
S01009365,733,614,103,16
S01009366,925,774,132,19
S01009367,801,714,74,13
S01009368,834,722,95,17
S01009369,1057,921,107,29
S01009370,928,801,108,19
S01009371,551,456,73,22
S01009372,653,574,67,12
S01009373,976,856,101,19
S01009374,922,794,113,15
S01009375,777,678,86,13
S01009376,920,816,85,19
S01009377,846,594,206,46
S01009378,1092,907,147,38
S01009379,221,180,37,4
S01009380,709,435,227,47
S01009381,692,569,99,24
S01009382,1322,1168,113,41
S01009383,987,829,115,43
S01009384,579,424,106,49
S01009385,758,591,122,45
S01009386,1126,988,114,24
S01009387,986,815,134,37
S01009388,1220,1084,111,25
S01009389,960,807,118,35
S01009390,783,567,172,44
S01009391,828,624,167,37
S01009392,521,406,92,23
S01009393,831,671,130,30
S01009394,809,621,145,43
S01009395,1133,788,284,61
S01009396,779,516,215,48
S01009397,741,561,150,30
S01009398,1223,987,189,47
S01009399,1128,896,204,28
S01009400,1002,833,144,25
S01009401,1060,775,241,44
S01009402,846,617,188,41
S01009403,844,669,135,40
S01009404,718,643,55,20
S01009405,752,660,81,11
S01009406,1015,931,64,20
S01009407,492,440,38,14
S01009408,494,435,45,14
S01009409,911,843,48,20
S01009410,909,852,41,16
S01009411,1440,1346,67,27
S01009412,922,863,43,16
S01009413,1302,1206,71,25
S01009414,835,778,44,13
S01009415,1130,1040,75,15
S01009416,665,612,35,18
S01009417,400,352,38,10
S01009418,1196,1117,61,18
S01009419,1026,953,58,15
S01009420,829,779,34,16
S01009421,709,671,33,5
S01009422,1156,1066,74,16
S01009423,264,226,33,5
S01009424,745,681,53,11
S01009425,853,787,49,17
S01009426,1053,995,44,14
S01009427,622,584,18,20
S01009428,624,578,33,13
S01009429,924,878,29,17
S01009430,728,688,30,10
S01009431,998,917,69,12
S01009432,1159,1090,51,18
S01009433,924,878,37,9
S01009434,575,536,29,10
S01009435,1072,1021,39,12
S01009436,615,576,34,5
S01009437,915,863,38,14
S01009438,1120,1039,52,29
S01009439,1192,1111,57,24
S01009440,944,873,45,26
S01009441,940,862,55,23
S01009442,704,643,42,19
S01009443,913,845,47,21
S01009444,801,724,47,30
S01009445,1036,979,36,21
S01009446,1011,941,49,21
S01009447,786,741,29,16
S01009448,655,623,21,11
S01009449,707,672,27,8
S01009450,697,662,30,5
S01009451,1274,1223,40,11
S01009452,861,813,36,12
S01009453,1010,941,44,25
S01009454,1157,887,215,55
S01009455,1419,1056,286,77
S01009456,881,820,49,12
S01009457,798,652,114,32
S01009458,638,533,83,22
S01009459,1002,883,96,23
S01009460,793,691,86,16
S01009461,181,149,26,6
S01009462,682,602,69,11
S01009463,1118,970,111,37
S01009464,897,800,72,25
S01009465,648,581,54,13
S01009466,840,721,97,22
S01009467,849,713,107,29
S01009468,725,644,67,14
S01009469,815,688,100,27
S01009470,854,711,116,27
S01009471,797,717,61,19
S01009472,1175,1033,98,44
S01009473,776,685,53,38
S01009474,810,727,61,22
S01009475,203,170,27,6
S01009476,435,351,66,18
S01009477,1095,950,100,45
S01009478,920,816,61,43
S01009479,887,775,67,45
S01009480,1061,962,67,32
S01009481,865,762,56,47
S01009482,684,572,61,51
S01009483,743,648,58,37
S01009484,1269,1127,99,43
S01009485,790,713,57,20
S01009486,771,710,48,13
S01009487,1226,1132,68,26
S01009488,978,878,65,35
S01009489,867,815,40,12
S01009490,895,841,32,22
S01009491,637,596,30,11
S01009492,943,897,33,13
S01009493,1250,1045,152,53
S01009494,1255,1080,127,48
S01009495,941,823,83,35
S01009496,849,800,35,14
S01009497,1101,1019,48,34
S01009498,662,591,48,23
S01009499,834,759,58,17
S01009500,869,811,48,10
S01009501,836,778,43,15
S01009502,1078,1016,44,18
S01009503,1068,1012,45,11
S01009504,888,830,42,16
S01009505,920,852,43,25
S01009506,1215,1140,51,24
S01009507,789,717,55,17
S01009508,1181,1103,59,19
S01009509,1056,987,50,19
S01009510,888,796,71,21
S01009511,1020,904,95,21
S01009512,1089,992,65,32
S01009513,863,783,64,16
S01009514,960,882,47,31
S01009515,869,809,40,20
S01009516,1194,1112,58,24
S01009517,81,77,2,2
S01009518,285,261,16,8
S01009519,777,707,47,23
S01009520,990,875,88,27
S01009521,907,834,54,19
S01009522,1028,949,51,28
S01009523,893,824,43,26
S01009524,782,688,53,41
S01009525,595,534,42,19
S01009526,407,333,39,35
S01009527,774,689,56,29
S01009528,739,651,56,32
S01009529,1164,1070,72,22
S01009530,897,813,69,15
S01009531,1094,1038,41,15
S01009532,1059,976,63,20
S01009533,876,792,61,23
S01009534,751,671,57,23
S01009535,899,841,35,23
S01009536,567,504,38,25
S01009537,604,545,37,22
S01009538,1064,944,89,31
S01009539,1091,1016,50,25
S01009540,1080,985,76,19
S01009541,1143,1063,61,19
S01009542,879,827,38,14
S01009543,849,785,51,13
S01009544,932,863,47,22
S01009545,800,722,64,14
S01009546,750,686,53,11
S01009547,828,765,51,12
S01009548,1015,936,65,14
S01009549,1066,1000,53,13
S01009550,669,579,63,27
S01009551,728,642,65,21
S01009552,1345,1214,100,31
S01009553,1126,1020,85,21
S01009554,863,764,74,25
S01009555,939,802,100,37
S01009556,1075,930,116,29
S01009557,1019,904,85,30
S01009558,752,643,85,24
S01009559,1303,1141,126,36
S01009560,861,751,87,23
S01009561,783,673,91,19
S01009562,1169,1052,88,29
S01009563,937,838,70,29
S01009564,719,646,59,14
S01009565,640,571,54,15
S01009566,1098,941,116,41
S01009567,1076,955,96,25
S01009568,939,854,60,25
S01009569,1080,986,74,20
S01009570,639,563,53,23
S01009571,794,710,63,21
S01009572,1083,972,71,40
S01009573,754,664,67,23
S01009574,1058,959,63,36
S01009575,878,770,83,25
S01009576,670,564,72,34
S01009577,921,815,61,45
S01009578,1130,1000,99,31
S01009579,321,288,21,12
S01009580,626,545,53,28
S01009581,810,730,65,15
S01009582,578,530,27,21
S01009583,853,756,81,16
S01009584,353,305,35,13
S01009585,1320,1181,113,26
S01009586,1145,1015,101,29
S01009587,979,883,66,30
S01009588,1133,1024,76,33
S01009589,1184,1077,70,37
S01009590,584,507,58,19
S01009591,886,755,104,27
S01009592,840,700,104,36
S01009593,634,554,64,16
S01009594,670,582,68,20
S01009595,405,362,34,9
S01009596,1125,984,109,32
S01009597,1193,1048,109,36
S01009598,778,682,68,28
S01009599,1306,1139,127,40
S01009600,1053,923,104,26
S01009601,938,833,81,24
S01009602,713,600,85,28
S01009603,833,695,103,35
S01009604,834,743,72,19
S01009605,1020,894,104,22
S01009606,280,230,43,7
S01009607,506,442,42,22
S01009608,610,562,37,11
S01009609,1009,915,76,18
S01009610,1056,999,46,11
S01009611,478,422,48,8
S01009612,569,538,25,6
