output_area,total,house,flat,caravan,shared
60QA000868,154,58,96,0,0
60QA000869,148,148,0,0,0
60QA000870,177,80,97,0,0
60QA000871,121,121,0,0,0
60QA000872,88,88,0,0,0
60QA000873,110,95,15,0,0
60QA000874,122,19,103,0,0
60QA000875,111,51,60,0,0
60QA000876,99,1,98,0,0
60QA000877,87,0,87,0,0
60QA000878,65,20,45,0,0
60QA000879,110,39,71,0,0
60QA000880,111,4,107,0,0
60QA000881,103,12,91,0,0
60QA000882,72,1,71,0,0
60QA000883,86,4,82,0,0
60QA000884,116,29,87,0,0
60QA000885,138,5,133,0,0
60QA000886,127,127,0,0,0
60QA000887,115,109,6,0,0
60QA000888,101,92,9,0,0
60QA000889,161,141,20,0,0
60QA000890,152,150,2,0,0
60QA000891,109,80,29,0,0
60QA000892,127,127,0,0,0
60QA000893,90,90,0,0,0
60QA000894,106,105,1,0,0
60QA000895,46,46,0,0,0
60QA000896,166,164,2,0,0
60QA000897,170,169,1,0,0
60QA000898,167,7,160,0,0
60QA000899,91,80,11,0,0
60QA000900,86,31,55,0,0
60QA000901,87,85,2,0,0
60QA000902,119,30,89,0,0
60QA000903,115,87,28,0,0
60QA000904,84,79,5,0,0
60QA000905,159,48,111,0,0
60QA000906,98,98,0,0,0
60QA000907,88,86,2,0,0
60QA000908,98,68,30,0,0
60QA000909,87,14,73,0,0
60QA000910,101,78,23,0,0
60QA000911,123,123,0,0,0
60QA000912,98,97,1,0,0
60QA000913,126,124,2,0,0
60QA000914,117,88,29,0,0
60QA000915,101,42,59,0,0
60QA000916,103,97,6,0,0
60QA000917,138,138,0,0,0
60QA000918,102,58,44,0,0
60QA000919,88,3,85,0,0
60QA000920,144,12,132,0,0
60QA000921,73,39,34,0,0
60QA000922,79,44,35,0,0
60QA000923,105,7,98,0,0
60QA000924,144,70,74,0,0
60QA000925,117,16,101,0,0
60QA000926,114,40,74,0,0
60QA000927,65,1,64,0,0
60QA000928,99,60,39,0,0
60QA000929,77,35,42,0,0
60QA000930,105,60,45,0,0
60QA000931,95,66,29,0,0
60QA000932,131,1,130,0,0
60QA000933,125,124,1,0,0
60QA000934,114,60,54,0,0
60QA000935,98,86,12,0,0
60QA000936,146,126,20,0,0
60QA000937,70,67,3,0,0
60QA000938,131,128,3,0,0
60QA000939,203,193,10,0,0
60QA000940,62,18,44,0,0
60QA000941,116,116,0,0,0
60QA000942,120,120,0,0,0
60QA000943,112,109,3,0,0
60QA000944,94,94,0,0,0
60QA000945,105,104,1,0,0
60QA000946,71,9,62,0,0
60QA000947,100,21,79,0,0
60QA000948,95,41,52,2,0
60QA000949,168,162,6,0,0
60QA000950,172,162,10,0,0
60QA000951,133,125,8,0,0
60QA000952,102,54,48,0,0
60QA000953,97,92,5,0,0
60QA000954,117,117,0,0,0
60QA000955,162,115,47,0,0
60QA000956,99,95,4,0,0
60QA000957,122,65,57,0,0
60QA000958,110,107,3,0,0
60QA000959,127,122,5,0,0
60QA000960,107,107,0,0,0
60QA000961,108,101,7,0,0
60QA000962,141,140,1,0,0
60QA000963,104,104,0,0,0
60QA000964,98,96,2,0,0
60QA000965,55,0,55,0,0
60QA000966,126,8,118,0,0
60QA000967,88,8,80,0,0
60QA000968,108,53,55,0,0
60QA000969,121,121,0,0,0
60QA000970,87,15,72,0,0
60QA000971,87,87,0,0,0
60QA000972,130,127,3,0,0
60QA000973,122,119,3,0,0
60QA000974,98,96,2,0,0
60QA000975,118,117,1,0,0
60QA000976,157,157,0,0,0
60QA000977,198,155,43,0,0
60QA000978,86,75,11,0,0
60QA000979,61,58,3,0,0
60QA000980,120,117,3,0,0
60QA000981,121,119,2,0,0
60QA000982,111,111,0,0,0
60QA000983,108,108,0,0,0
60QA000984,87,83,4,0,0
60QA000985,100,96,4,0,0
60QA000986,103,100,3,0,0
60QA000987,138,138,0,0,0
60QA000988,66,59,0,0,7
60QA000989,74,71,3,0,0
60QA000990,196,196,0,0,0
60QA000991,90,59,31,0,0
60QA000992,102,100,2,0,0
60QA000993,103,101,2,0,0
60QA000994,142,141,1,0,0
60QA000995,131,131,0,0,0
60QA000996,120,115,5,0,0
60QA000997,134,132,2,0,0
60QA000998,93,81,12,0,0
60QA000999,96,93,3,0,0
60QA001000,121,121,0,0,0
60QA001001,158,157,1,0,0
60QA001002,118,116,2,0,0
60QA001003,142,139,3,0,0
60QA001004,129,129,0,0,0
60QA001005,66,19,47,0,0
60QA001006,155,155,0,0,0
60QA001007,154,154,0,0,0
60QA001008,87,87,0,0,0
60QA001009,153,122,31,0,0
60QA001010,126,41,85,0,0
60QA001011,107,85,22,0,0
60QA001012,108,105,3,0,0
60QA001013,183,117,66,0,0
60QA001014,139,138,1,0,0
60QA001015,143,104,39,0,0
60QA001016,153,131,22,0,0
60QA001017,144,144,0,0,0
60QA001018,142,33,109,0,0
60QA001019,157,157,0,0,0
60QA001020,124,124,0,0,0
60QA001021,131,118,13,0,0
60QA001022,154,33,121,0,0
60QA001023,67,66,1,0,0
60QA001024,78,50,28,0,0
60QA001025,108,60,48,0,0
60QA001026,117,45,72,0,0
60QA001027,166,52,114,0,0
60QA001028,63,7,56,0,0
60QA001029,131,18,107,6,0
60QA001030,181,26,155,0,0
60QA001031,140,34,106,0,0
60QA001032,99,74,25,0,0
60QA001033,107,76,31,0,0
60QA001034,144,44,100,0,0
60QA001035,130,121,4,5,0
60QA001036,162,48,114,0,0
60QA001037,63,5,58,0,0
60QA001038,140,139,1,0,0
60QA001039,128,90,38,0,0
60QA001040,121,43,78,0,0
60QA001041,95,95,0,0,0
60QA001042,122,38,84,0,0
60QA001043,182,94,88,0,0
60QA001044,58,1,57,0,0
60QA001045,65,0,65,0,0
60QA001046,121,121,0,0,0
60QA001047,124,122,2,0,0
60QA001048,146,107,39,0,0
60QA001049,219,217,2,0,0
60QA001050,122,64,58,0,0
60QA001051,144,84,60,0,0
60QA001052,132,96,36,0,0
60QA001053,129,89,40,0,0
60QA001054,176,176,0,0,0
60QA001055,102,74,28,0,0
60QA001056,118,112,6,0,0
60QA001057,169,167,2,0,0
60QA001058,146,140,6,0,0
60QA001059,112,110,2,0,0
60QA001060,117,98,19,0,0
60QA001061,102,68,34,0,0
60QA001062,108,107,1,0,0
60QA001063,179,31,148,0,0
60QA001064,130,65,65,0,0
60QA001065,127,114,13,0,0
60QA001066,113,110,3,0,0
60QA001067,111,97,14,0,0
60QA001068,120,43,77,0,0
60QA001069,61,61,0,0,0
60QA001070,187,148,39,0,0
60QA001071,75,74,1,0,0
60QA001072,65,43,22,0,0
60QA001073,144,144,0,0,0
60QA001074,163,159,4,0,0
60QA001075,115,74,41,0,0
60QA001076,93,44,49,0,0
60QA001077,102,49,53,0,0
60QA001078,186,120,66,0,0
60QA001079,176,176,0,0,0
60QA001080,169,169,0,0,0
60QA001081,122,122,0,0,0
60QA001082,100,94,6,0,0
60QA001083,136,132,4,0,0
60QA001084,95,95,0,0,0
60QA001085,178,178,0,0,0
60QA001086,160,158,2,0,0
60QA001087,156,156,0,0,0
60QA001088,124,124,0,0,0
60QA001089,165,165,0,0,0
60QA001090,87,80,7,0,0
60QA001091,205,203,2,0,0
60QA001092,117,117,0,0,0
60QA001093,151,150,1,0,0
60QA001094,119,119,0,0,0
60QA001095,160,160,0,0,0
60QA001096,157,157,0,0,0
60QA001097,192,192,0,0,0
60QA001098,245,245,0,0,0
60QA001099,172,172,0,0,0
60QA001100,262,262,0,0,0
60QA001101,136,107,29,0,0
60QA001102,116,81,35,0,0
60QA001103,115,73,42,0,0
60QA001104,74,71,3,0,0
60QA001105,142,140,2,0,0
60QA001106,160,157,3,0,0
60QA001107,112,112,0,0,0
60QA001108,163,163,0,0,0
60QA001109,141,139,2,0,0
60QA001110,155,133,22,0,0
60QA001111,172,172,0,0,0
60QA001112,197,168,29,0,0
60QA001113,154,149,5,0,0
60QA001114,149,137,12,0,0
60QA001115,139,127,12,0,0
60QA001116,116,87,29,0,0
60QA001117,133,129,4,0,0
60QA001118,139,121,18,0,0
60QA001119,127,127,0,0,0
60QA001120,91,91,0,0,0
60QA001121,129,126,3,0,0
60QA001122,97,97,0,0,0
60QA001123,99,94,5,0,0
60QA001124,121,121,0,0,0
60QA001125,88,88,0,0,0
60QA001126,97,96,1,0,0
60QA001127,85,84,1,0,0
60QA001128,168,168,0,0,0
60QA001129,91,89,2,0,0
60QA001130,94,90,4,0,0
60QA001131,108,105,3,0,0
60QA001132,121,119,2,0,0
60QA001133,113,107,6,0,0
60QA001134,124,119,5,0,0
60QA001135,162,158,4,0,0
60QA001136,118,113,5,0,0
60QA001137,137,127,10,0,0
60QA001138,120,119,1,0,0
60QA001139,120,116,4,0,0
60QA001140,144,144,0,0,0
60QA001141,93,84,9,0,0
60QA001142,156,154,2,0,0
60QA001143,119,56,39,24,0
60QA001144,99,45,54,0,0
60QA001145,89,2,87,0,0
60QA001146,108,68,40,0,0
60QA001147,109,106,3,0,0
60QA001148,115,113,2,0,0
60QA001149,194,194,0,0,0
60QA001150,132,126,6,0,0
60QA001151,154,152,2,0,0
60QA001152,154,154,0,0,0
60QA001153,64,46,18,0,0
60QA001154,128,46,82,0,0
60QA001155,148,147,1,0,0
60QA001156,125,16,109,0,0
60QA001157,146,21,125,0,0
60QA001158,130,56,71,3,0
60QA001159,138,97,41,0,0
60QA001160,139,40,99,0,0
60QA001161,85,33,52,0,0
60QA001162,87,37,50,0,0
60QA001163,134,132,2,0,0
60QA001164,147,140,7,0,0
60QA001165,71,10,61,0,0
60QA001166,151,117,34,0,0
60QA001167,136,136,0,0,0
60QA001168,110,105,5,0,0
60QA001169,134,85,49,0,0
60QA001170,104,92,8,4,0
60QA001171,136,130,6,0,0
60QA001172,94,92,2,0,0
60QA001173,108,108,0,0,0
60QA001174,121,121,0,0,0
60QA001175,79,68,11,0,0
60QA001176,105,105,0,0,0
60QA001177,69,33,36,0,0
60QA001178,101,8,93,0,0
60QA001179,76,49,27,0,0
60QA001180,127,125,2,0,0
60QA001181,109,30,79,0,0
60QA001182,91,88,3,0,0
60QA001183,96,96,0,0,0
60QA001184,109,103,6,0,0
60QA001185,108,108,0,0,0
60QA001186,95,93,2,0,0
60QA001187,68,1,67,0,0
60QA001188,61,61,0,0,0
60QA001189,70,67,3,0,0
60QA001190,113,110,3,0,0
60QA001191,156,156,0,0,0
60QA001192,104,104,0,0,0
60QA001193,119,118,1,0,0
60QA001194,112,110,2,0,0
60QA001195,117,117,0,0,0
60QA001196,141,141,0,0,0
60QA001197,161,161,0,0,0
60QA001198,147,147,0,0,0
60QA001199,175,170,5,0,0
60QA001200,196,196,0,0,0
60QA001201,249,249,0,0,0
60QA001202,220,214,4,2,0
60QA001203,193,193,0,0,0
60QA001204,175,154,21,0,0
60QA001205,93,61,32,0,0
60QA001206,114,82,32,0,0
60QA001207,106,105,1,0,0
60QA001208,178,174,4,0,0
60QA001209,159,150,9,0,0
60QA001210,102,98,4,0,0
60QA001211,86,86,0,0,0
60QA001212,86,45,41,0,0
60QA001213,134,133,1,0,0
60QA001214,147,146,1,0,0
60QA001215,141,141,0,0,0
60QA001216,160,159,1,0,0
60QA001217,89,86,3,0,0
60QA001218,108,105,3,0,0
60QA001219,189,189,0,0,0
60QA001220,58,58,0,0,0
60QA001221,130,129,1,0,0
60QA001222,60,58,2,0,0
60QA001223,209,174,35,0,0
60QA001224,137,135,2,0,0
60QA001225,148,130,18,0,0
60QA001226,177,150,27,0,0
60QA001227,218,218,0,0,0
60QA001228,152,122,30,0,0
60QA001229,102,77,24,1,0
60QA001230,191,189,2,0,0
60QA001231,168,168,0,0,0
60QA001232,147,51,96,0,0
60QA001233,194,191,3,0,0
60QA001234,199,199,0,0,0
60QA001235,167,166,1,0,0
60QA001236,141,132,9,0,0
60QA001237,108,70,38,0,0
60QA001238,110,109,1,0,0
60QA001239,73,46,24,0,3
60QA001240,115,111,4,0,0
60QA001241,189,147,42,0,0
60QA001242,113,94,19,0,0
60QA001243,97,84,13,0,0
60QA001244,164,109,52,3,0
60QA001245,149,94,55,0,0
60QA001246,127,106,21,0,0
60QA001247,146,98,48,0,0
60QA001248,99,98,1,0,0
60QA001249,146,116,30,0,0
60QA001250,117,117,0,0,0
60QA001251,101,57,44,0,0
60QA001252,101,76,25,0,0
60QA001253,96,16,80,0,0
60QA001254,125,55,70,0,0
60QA001255,153,35,118,0,0
60QA001256,87,7,80,0,0
60QA001257,89,9,80,0,0
60QA001258,85,20,65,0,0
60QA001259,96,53,43,0,0
60QA001260,114,97,17,0,0
60QA001261,131,130,1,0,0
60QA001262,133,133,0,0,0
60QA001263,117,117,0,0,0
60QA001264,140,136,4,0,0
60QA001265,78,59,19,0,0
60QA001266,127,117,10,0,0
60QA001267,113,112,0,1,0
60QA001268,189,189,0,0,0
60QA001269,122,122,0,0,0
60QA001270,113,113,0,0,0
60QA001271,125,125,0,0,0
60QA001272,194,192,2,0,0
60QA001273,169,160,9,0,0
60QA001274,185,185,0,0,0
60QA001275,135,135,0,0,0
60QA001276,147,147,0,0,0
60QA001277,135,135,0,0,0
60QA001278,140,140,0,0,0
60QA001279,112,109,3,0,0
60QA001280,181,176,5,0,0
60QA001281,144,144,0,0,0
60QA001282,70,70,0,0,0
60QA001283,194,192,2,0,0
60QA001284,198,194,4,0,0
60QA001285,175,69,106,0,0
60QA001286,91,0,91,0,0
60QA001287,59,4,55,0,0
60QA001288,104,6,98,0,0
60QA001289,94,12,82,0,0
60QA001290,85,80,5,0,0
60QA001291,65,16,49,0,0
60QA001292,94,85,9,0,0
60QA001293,89,89,0,0,0
60QA001294,51,13,38,0,0
60QA001295,63,63,0,0,0
60QA001296,68,1,67,0,0
60QA001297,42,4,38,0,0
60QA001298,122,122,0,0,0
60QA001299,110,2,108,0,0
60QA001300,118,115,3,0,0
60QA001301,61,56,5,0,0
60QA001302,92,76,16,0,0
60QA001303,126,126,0,0,0
60QA001304,159,152,7,0,0
60QA001305,65,31,34,0,0
60QA001306,56,0,56,0,0
60QA001307,108,108,0,0,0
60QA001308,73,73,0,0,0
60QA001309,71,68,3,0,0
60QA001310,98,97,1,0,0
60QA001311,74,74,0,0,0
60QA001312,59,35,24,0,0
60QA001313,97,88,9,0,0
60QA001314,96,31,65,0,0
60QA001315,173,84,89,0,0
60QA001316,97,32,65,0,0
60QA001317,84,84,0,0,0
60QA001318,113,111,2,0,0
60QA001319,67,67,0,0,0
60QA001320,226,226,0,0,0
60QA001321,58,55,3,0,0
60QA001322,106,103,3,0,0
60QA001323,239,237,2,0,0
60QA001324,156,156,0,0,0
60QA001325,43,8,35,0,0
60QA001326,89,82,7,0,0
60QA001327,101,101,0,0,0
60QA001328,179,158,21,0,0
60QA001329,66,0,66,0,0
60QA001330,73,9,64,0,0
60QA001331,106,90,16,0,0
60QA001332,58,52,6,0,0
60QA001333,55,37,18,0,0
60QA001334,52,4,48,0,0
60QA001335,144,124,20,0,0
60QA001336,122,30,92,0,0
60QA001337,71,68,3,0,0
60QA001338,69,69,0,0,0
60QA001339,51,51,0,0,0
60QA001340,140,138,2,0,0
60QA001341,67,67,0,0,0
60QA001342,141,140,1,0,0
60QA001343,92,55,37,0,0
60QA001344,78,41,37,0,0
60QA001345,95,95,0,0,0
60QA001346,88,87,1,0,0
60QA001347,75,75,0,0,0
60QA001348,57,57,0,0,0
60QA001349,57,54,3,0,0
60QA001350,91,82,9,0,0
60QA001351,61,58,3,0,0
60QA001352,149,93,56,0,0
60QA001353,73,53,20,0,0
60QA001354,102,96,6,0,0
60QA001355,106,10,96,0,0
60QA001356,215,206,9,0,0
60QA001357,108,108,0,0,0
60QA001358,123,123,0,0,0
60QA001359,199,194,5,0,0
60QA001360,88,60,28,0,0
60QA001361,64,14,50,0,0
60QA001362,59,0,59,0,0
60QA001363,66,23,41,0,2
60QA001364,163,147,13,3,0
60QA001365,157,157,0,0,0
60QA001366,112,108,0,4,0
60QA001367,120,100,20,0,0
60QA001368,127,120,7,0,0
60QA001369,72,2,70,0,0
60QA001370,147,142,5,0,0
60QA001371,64,4,60,0,0
60QA001372,71,1,70,0,0
60QA001373,116,5,111,0,0
60QA001374,125,123,2,0,0
60QA001375,165,134,31,0,0
60QA001376,106,94,12,0,0
60QA001377,68,66,2,0,0
60QA001378,57,57,0,0,0
60QA001379,134,119,15,0,0
60QA001380,113,104,9,0,0
60QA001381,134,134,0,0,0
60QA001382,161,139,15,0,7
60QA001383,73,73,0,0,0
60QA001384,117,117,0,0,0
60QA001385,85,85,0,0,0
60QA001386,75,73,2,0,0
60QA001387,245,233,12,0,0
60QA001388,99,98,1,0,0
60QA001389,61,61,0,0,0
60QA001390,107,107,0,0,0
60QA001391,66,66,0,0,0
60QA001392,60,42,18,0,0
60QA001393,106,102,4,0,0
60QA001394,60,14,7,39,0
60QA001395,149,115,34,0,0
60QA001396,84,4,80,0,0
60QA001397,56,0,56,0,0
60QA001398,68,7,61,0,0
60QA001399,125,121,2,2,0
60QA001400,72,26,46,0,0
60QA001401,65,13,52,0,0
60QA001402,124,29,95,0,0
60QA001403,118,89,29,0,0
60QA001404,128,6,122,0,0
60QA001405,103,47,56,0,0
60QA001406,70,39,31,0,0
60QA001407,60,7,53,0,0
60QA001408,67,11,56,0,0
60QA001409,55,43,12,0,0
60QA001410,131,1,130,0,0
60QA001411,51,1,50,0,0
60QA001412,55,8,47,0,0
60QA001413,83,4,79,0,0
60QA001414,54,3,51,0,0
60QA001415,116,63,53,0,0
60QA001416,53,3,50,0,0
60QA001417,112,57,55,0,0
60QA001418,85,8,77,0,0
60QA001419,76,0,76,0,0
60QA001420,145,98,47,0,0
60QA001421,77,6,71,0,0
60QA001422,84,4,80,0,0
60QA001423,109,16,93,0,0
60QA001424,81,0,81,0,0
60QA001425,70,1,69,0,0
60QA001426,83,3,80,0,0
60QA001427,112,3,109,0,0
60QA001428,81,2,79,0,0
60QA001429,90,2,88,0,0
60QA001430,76,3,73,0,0
60QA001431,92,0,92,0,0
60QA001432,90,1,89,0,0
60QA001433,123,2,121,0,0
60QA001434,106,3,103,0,0
60QA001435,73,5,68,0,0
60QA001436,76,4,72,0,0
60QA001437,64,5,59,0,0
60QA001438,93,0,93,0,0
60QA001439,80,0,80,0,0
60QA001440,70,9,61,0,0
60QA001441,90,2,88,0,0
60QA001442,68,0,68,0,0
60QA001443,124,31,93,0,0
60QA001444,84,28,56,0,0
60QA001445,127,16,111,0,0
60QA001446,60,20,40,0,0
60QA001447,70,69,1,0,0
60QA001448,75,12,63,0,0
60QA001449,98,97,1,0,0
60QA001450,93,93,0,0,0
60QA001451,54,51,3,0,0
60QA001452,260,260,0,0,0
60QA001453,99,68,31,0,0
60QA001454,93,68,25,0,0
60QA001455,199,195,4,0,0
60QA001456,129,128,1,0,0
60QA001457,90,45,45,0,0
60QA001458,89,89,0,0,0
60QA001459,76,76,0,0,0
60QA001460,163,161,2,0,0
60QA001461,118,117,1,0,0
60QA001462,108,108,0,0,0
60QA001463,135,5,130,0,0
60QA001464,53,0,53,0,0
60QA001465,164,162,2,0,0
60QA001466,107,107,0,0,0
60QA001467,74,7,67,0,0
60QA001468,69,8,61,0,0
60QA001469,103,3,100,0,0
60QA001470,118,12,106,0,0
60QA001471,79,18,61,0,0
60QA001472,69,0,69,0,0
60QA001473,189,65,124,0,0
60QA001474,92,0,92,0,0
60QA001475,113,12,95,0,6
60QA001476,107,1,106,0,0
60QA001477,73,0,73,0,0
60QA001478,106,10,91,0,5
60QA001479,77,2,75,0,0
60QA001480,89,6,83,0,0
60QA001481,119,2,114,0,3
60QA001482,125,3,122,0,0
60QA001483,84,3,81,0,0
60QA001484,110,4,106,0,0
60QA001485,141,7,134,0,0
60QA001486,89,2,87,0,0
60QA001487,62,1,61,0,0
60QA001488,172,10,162,0,0
60QA001489,111,0,111,0,0
60QA001490,158,4,154,0,0
60QA001491,95,1,94,0,0
60QA001492,61,0,61,0,0
60QA001493,57,4,53,0,0
60QA001494,113,4,109,0,0
60QA001495,96,0,96,0,0
60QA001496,111,5,106,0,0
60QA001497,79,79,0,0,0
60QA001498,143,142,1,0,0
60QA001499,110,26,84,0,0
60QA001500,121,17,102,0,2
60QA001501,86,59,27,0,0
60QA001502,104,59,45,0,0
60QA001503,85,0,85,0,0
60QA001504,95,0,95,0,0
60QA001505,91,3,88,0,0
60QA001506,57,31,26,0,0
60QA001507,130,69,61,0,0
60QA001508,51,1,50,0,0
60QA001509,73,0,73,0,0
60QA001510,109,59,50,0,0
60QA001511,94,8,86,0,0
60QA001512,76,3,73,0,0
60QA001513,57,0,57,0,0
60QA001514,88,0,88,0,0
60QA001515,62,0,62,0,0
60QA001516,109,1,108,0,0
60QA001517,107,4,103,0,0
60QA001518,94,5,89,0,0
60QA001519,93,63,27,0,3
60QA001520,108,10,94,0,4
60QA001521,95,31,61,0,3
60QA001522,113,11,102,0,0
60QA001523,105,24,81,0,0
60QA001524,100,36,61,0,3
60QA001525,104,2,102,0,0
60QA001526,65,5,60,0,0
60QA001527,71,1,70,0,0
60QA001528,87,0,87,0,0
60QA001529,80,6,74,0,0
60QA001530,87,1,84,0,2
60QA001531,87,0,87,0,0
60QA001532,54,0,54,0,0
60QA001533,82,3,79,0,0
60QA001534,65,4,61,0,0
60QA001535,108,24,84,0,0
60QA001536,74,5,69,0,0
60QA001537,73,2,71,0,0
60QA001538,71,11,60,0,0
60QA001539,122,34,87,1,0
60QA001540,295,19,276,0,0
60QA001541,105,8,97,0,0
60QA001542,109,2,107,0,0
60QA001543,142,13,129,0,0
60QA001544,79,76,3,0,0
60QA001545,112,94,18,0,0
60QA001546,84,84,0,0,0
60QA001547,103,53,50,0,0
60QA001548,111,110,1,0,0
60QA001549,104,104,0,0,0
60QA001550,81,2,79,0,0
60QA001551,159,159,0,0,0
60QA001552,60,60,0,0,0
60QA001553,156,155,1,0,0
60QA001554,63,63,0,0,0
60QA001555,113,113,0,0,0
60QA001556,77,76,1,0,0
60QA001557,105,50,55,0,0
60QA001558,119,18,101,0,0
60QA001559,142,85,57,0,0
60QA001560,86,45,32,0,9
60QA001561,54,2,52,0,0
60QA001562,61,3,58,0,0
60QA001563,71,2,69,0,0
60QA001564,111,5,106,0,0
60QA001565,77,9,68,0,0
60QA001566,90,8,82,0,0
60QA001567,57,24,33,0,0
60QA001568,80,8,72,0,0
60QA001569,81,15,66,0,0
60QA001570,131,66,65,0,0
60QA001571,67,20,47,0,0
60QA001572,95,20,75,0,0
60QA001573,133,23,110,0,0
60QA001574,121,4,117,0,0
60QA001575,108,25,83,0,0
60QA001576,104,51,53,0,0
60QA001577,88,14,74,0,0
60QA001578,114,114,0,0,0
60QA001579,86,15,71,0,0
60QA001580,57,0,57,0,0
60QA001581,129,5,124,0,0
60QA001582,53,2,51,0,0
60QA001583,61,2,59,0,0
60QA001584,138,4,134,0,0
60QA001585,182,66,116,0,0
60QA001586,105,60,45,0,0
60QA001587,103,103,0,0,0
60QA001588,161,117,44,0,0
60QA001589,84,35,49,0,0
60QA001590,61,7,54,0,0
60QA001591,93,36,53,4,0
60QA001592,147,29,118,0,0
60QA001593,123,70,53,0,0
60QA001594,128,128,0,0,0
60QA001595,77,4,73,0,0
60QA001596,138,111,27,0,0
60QA001597,130,128,2,0,0
60QA001598,67,8,59,0,0
60QA001599,116,39,77,0,0
60QA001600,164,43,121,0,0
60QA001601,76,17,59,0,0
60QA001602,89,41,48,0,0
60QA001603,52,1,51,0,0
60QA001604,110,110,0,0,0
60QA001605,174,91,83,0,0
60QA001606,134,131,3,0,0
60QA001607,141,140,1,0,0
60QA001608,188,188,0,0,0
60QA001609,203,199,4,0,0
60QA001610,188,113,75,0,0
60QA001611,98,0,98,0,0
60QA001612,107,4,103,0,0
60QA001613,83,4,79,0,0
60QA001614,85,0,85,0,0
60QA001615,97,3,92,0,2
60QA001616,82,1,76,0,5
60QA001617,75,0,75,0,0
60QA001618,88,25,61,0,2
60QA001619,50,8,42,0,0
60QA001620,88,0,88,0,0
60QA001621,86,0,86,0,0
60QA001622,113,3,110,0,0
60QA001623,76,3,73,0,0
60QA001624,74,0,74,0,0
60QA001625,83,0,83,0,0
60QA001626,76,7,69,0,0
60QA001627,148,5,143,0,0
60QA001628,86,3,83,0,0
60QA001629,209,12,197,0,0
60QA001630,169,28,139,0,2
60QA001631,112,14,98,0,0
60QA001632,90,3,87,0,0
60QA001633,83,4,79,0,0
60QA001634,100,7,93,0,0
60QA001635,82,0,82,0,0
60QA001636,105,25,79,1,0
60QA001637,86,16,70,0,0
60QA001638,70,70,0,0,0
60QA001639,84,3,81,0,0
60QA001640,107,26,81,0,0
60QA001641,80,6,74,0,0
60QA001642,105,11,94,0,0
60QA001643,112,69,43,0,0
60QA001644,87,87,0,0,0
60QA001645,80,3,77,0,0
60QA001646,88,21,67,0,0
60QA001647,117,11,106,0,0
60QA001648,112,43,69,0,0
60QA001649,77,16,61,0,0
60QA001650,64,25,39,0,0
60QA001651,153,16,137,0,0
60QA001652,94,5,85,0,4
60QA001653,75,6,63,0,6
60QA001654,114,6,108,0,0
60QA001655,51,0,51,0,0
60QA001656,65,2,63,0,0
60QA001657,65,6,59,0,0
60QA001658,71,2,69,0,0
60QA001659,85,0,85,0,0
60QA001660,80,3,77,0,0
60QA001661,70,10,60,0,0
60QA001662,87,10,77,0,0
60QA001663,124,2,122,0,0
60QA001664,153,8,145,0,0
60QA001665,106,4,102,0,0
60QA001666,53,0,53,0,0
60QA001667,94,11,83,0,0
60QA001668,64,4,60,0,0
60QA001669,90,23,67,0,0
60QA001670,100,66,34,0,0
60QA001671,97,63,34,0,0
60QA001672,67,33,34,0,0
60QA001673,114,31,83,0,0
60QA001674,95,0,95,0,0
60QA001675,100,2,98,0,0
60QA001676,89,72,17,0,0
60QA001677,106,8,98,0,0
60QA001678,85,30,55,0,0
60QA001679,108,62,46,0,0
60QA001680,61,0,61,0,0
60QA001681,80,1,79,0,0
60QA001682,164,92,72,0,0
60QA001683,168,120,45,0,3
60QA001684,44,26,18,0,0
60QA001685,110,86,15,0,9
60QA001686,118,93,25,0,0
60QA001687,168,33,135,0,0
60QA001688,130,3,127,0,0
60QA001689,147,14,133,0,0
60QA001690,120,7,113,0,0
60QA001691,70,4,66,0,0
60QA001692,69,4,65,0,0
60QA001693,133,2,131,0,0
60QA001694,75,19,56,0,0
60QA001695,91,4,87,0,0
60QA001696,155,11,144,0,0
60QA001697,59,9,50,0,0
60QA001698,81,35,46,0,0
60QA001699,119,4,115,0,0
60QA001700,62,13,49,0,0
60QA001701,113,43,70,0,0
60QA001702,94,3,91,0,0
60QA001703,95,17,78,0,0
60QA001704,83,2,81,0,0
60QA001705,88,35,53,0,0
60QA001706,111,1,110,0,0
60QA001707,94,14,78,2,0
60QA001708,135,134,1,0,0
60QA001709,137,137,0,0,0
60QA001710,145,145,0,0,0
60QA001711,73,0,73,0,0
60QA001712,104,19,85,0,0
60QA001713,114,89,21,4,0
60QA001714,82,82,0,0,0
60QA001715,113,112,1,0,0
60QA001716,92,92,0,0,0
60QA001717,80,74,6,0,0
60QA001718,179,177,2,0,0
60QA001719,111,108,3,0,0
60QA001720,212,208,4,0,0
60QA001721,65,29,36,0,0
60QA001722,160,29,131,0,0
60QA001723,65,63,2,0,0
60QA001724,104,104,0,0,0
60QA001725,103,103,0,0,0
60QA001726,166,158,8,0,0
60QA001727,135,132,3,0,0
60QA001728,133,131,2,0,0
60QA001729,60,47,13,0,0
60QA001730,131,131,0,0,0
60QA001731,173,173,0,0,0
60QA001732,196,196,0,0,0
60QA001733,60,24,36,0,0
60QA001734,90,61,29,0,0
60QA001735,65,6,59,0,0
60QA001736,392,392,0,0,0
60QA001737,142,119,23,0,0
60QA001738,95,89,6,0,0
60QA001739,203,203,0,0,0
60QA001740,153,149,4,0,0
