dz_2001,total,owned,nonowned
S01002533,864,194,670
S01002534,978,406,572
S01002535,486,361,125
S01002536,510,170,340
S01002537,604,247,357
S01002538,912,868,44
S01002539,811,327,484
S01002540,557,146,411
S01002541,989,828,161
S01002542,586,458,128
S01002543,602,128,474
S01002544,790,510,280
S01002545,635,382,253
S01002546,683,473,210
S01002547,655,459,196
S01002548,991,667,324
S01002549,570,561,9
S01002550,544,523,21
S01002551,595,420,175
S01002552,593,247,346
S01002553,803,559,244
S01002554,661,630,31
S01002555,726,555,171
S01002556,778,265,513
S01002557,839,504,335
S01002558,530,272,258
S01002559,687,632,55
S01002560,570,339,231
S01002561,685,411,274
S01002562,654,482,172
S01002563,874,684,190
S01002564,620,594,26
S01002565,911,806,105
S01002566,779,763,16
S01002567,571,560,11
S01002568,716,575,141
S01002569,975,498,477
S01002570,619,354,265
S01002571,566,311,255
S01002572,579,504,75
S01002573,523,421,102
S01002574,781,476,305
S01002575,782,349,433
S01002576,741,711,30
S01002577,953,298,655
S01002578,779,742,37
S01002579,753,705,48
S01002580,799,377,422
S01002581,783,762,21
S01002582,720,388,332
S01002583,790,314,476
S01002584,780,476,304
S01002585,877,712,165
S01002586,556,461,95
S01002587,718,687,31
S01002588,787,735,52
S01002589,789,745,44
S01002590,757,728,29
S01002591,576,357,219
S01002592,808,550,258
S01002593,777,520,257
S01002594,680,666,14
S01002595,621,477,144
S01002596,752,693,59
S01002597,517,328,189
S01002598,916,717,199
S01002599,551,434,117
S01002600,882,855,27
S01002601,668,418,250
S01002602,528,442,86
S01002603,744,440,304
S01002604,993,973,20
S01002605,632,480,152
S01002606,601,283,318
S01002607,872,632,240
S01002608,600,542,58
S01002609,791,593,198
S01002610,915,664,251
S01002611,854,741,113
S01002612,762,607,155
S01002613,902,778,124
S01002614,913,793,120
S01002615,467,344,123
S01002616,633,627,6
S01002617,940,530,410
S01002618,793,249,544
S01002619,789,697,92
S01002620,785,506,279
S01002621,630,622,8
S01002622,903,788,115
S01002623,684,677,7
S01002624,723,707,16
S01002625,856,838,18
S01002626,759,351,408
S01002627,1064,1029,35
S01002628,805,739,66
S01002629,816,740,76
S01002630,623,461,162
S01002631,741,719,22
S01002632,596,523,73
S01002633,1000,860,140
S01002634,766,710,56
S01002635,592,563,29
S01002636,562,408,154
S01002637,800,552,248
S01002638,790,353,437
S01002639,927,878,49
S01002640,765,690,75
S01002641,961,896,65
S01002642,573,327,246
S01002643,521,286,235
S01002644,761,549,212
S01002645,652,347,305
S01002646,659,478,181
S01002647,939,318,621
S01002648,756,660,96
S01002649,755,389,366
S01002650,673,658,15
S01002651,665,362,303
S01002652,733,643,90
S01002653,759,538,221
S01002654,725,401,324
S01002655,702,261,441
S01002656,676,249,427
S01002657,779,669,110
S01002658,998,734,264
S01002659,929,827,102
S01002660,865,483,382
S01002661,743,641,102
S01002662,805,553,252
S01002663,702,649,53
S01002664,940,933,7
S01002665,787,573,214
S01002666,816,648,168
S01002667,647,311,336
S01002668,521,351,170
S01002669,886,661,225
S01002670,655,629,26
S01002671,932,704,228
S01002672,616,256,360
S01002673,528,331,197
S01002674,755,571,184
S01002675,931,865,66
S01002676,773,694,79
S01002677,955,478,477
S01002678,913,891,22
S01002679,943,440,503
S01002680,930,696,234
S01002681,756,534,222
S01002682,588,274,314
S01002683,627,536,91
S01002684,725,515,210
S01002685,909,388,521
S01002686,863,705,158
S01002687,832,657,175
S01002688,718,702,16
S01002689,697,671,26
S01002690,565,548,17
S01002691,974,933,41
S01002692,926,773,153
S01002693,446,408,38
S01002694,764,378,386
S01002695,595,461,134
S01002696,778,563,215
S01002697,916,791,125
S01002698,703,543,160
S01002699,531,299,232
S01002700,909,302,607
S01002701,916,903,13
S01002702,618,327,291
S01002703,848,568,280
S01002704,669,515,154
S01002705,679,397,282
S01002706,781,410,371
S01002707,906,381,525
S01002708,724,456,268
S01002709,615,315,300
S01002710,580,482,98
S01002711,894,450,444
S01002712,790,511,279
S01002713,797,281,516
S01002714,905,501,404
S01002715,922,437,485
S01002716,575,519,56
S01002717,766,660,106
S01002718,891,321,570
S01002719,788,422,366
S01002720,747,734,13
S01002721,773,400,373
S01002722,656,523,133
S01002723,624,443,181
S01002724,774,538,236
S01002725,912,618,294
S01002726,742,640,102
S01002727,978,901,77
S01002728,832,628,204
S01002729,941,882,59
S01002730,758,515,243
S01002731,790,422,368
S01002732,610,522,88
S01002733,602,475,127
S01002734,939,528,411
S01002735,853,578,275
S01002736,715,544,171
S01002737,743,658,85
S01002738,720,538,182
S01002739,805,709,96
S01002740,570,546,24
S01002741,865,710,155
S01002742,837,509,328
S01002743,574,274,300
S01002744,567,551,16
S01002745,609,205,404
S01002746,834,616,218
S01002747,595,340,255
S01002748,589,332,257
S01002749,779,308,471
S01002750,899,428,471
S01002751,962,418,544
S01002752,555,352,203
S01002753,662,653,9
S01002754,573,496,77
S01002755,792,252,540
S01002756,746,335,411
S01002757,576,418,158
S01002758,707,315,392
S01002759,750,331,419
S01002760,515,308,207
S01002761,764,372,392
S01002762,633,326,307
S01002763,917,397,520
S01002764,658,253,405
S01002765,751,224,527
S01002766,893,429,464
S01002767,938,800,138
S01002768,849,518,331
S01002769,787,440,347
S01002770,544,315,229
S01002771,778,268,510
S01002772,999,852,147
S01002773,973,567,406
S01002774,787,355,432
S01002775,770,300,470
S01002776,698,423,275
S01002777,1000,631,369
S01002778,733,309,424
S01002779,634,146,488
S01002780,916,329,587
S01002781,897,591,306
S01002782,848,410,438
S01002783,792,474,318
S01002784,553,268,285
S01002785,709,259,450
S01002786,742,672,70
S01002787,773,532,241
S01002788,816,689,127
S01002789,774,771,3
S01002790,812,347,465
S01002791,676,162,514
S01002792,916,693,223
S01002793,801,378,423
S01002794,873,492,381
S01002795,673,652,21
S01002796,529,437,92
S01002797,840,820,20
S01002798,595,240,355
S01002799,616,268,348
S01002800,811,799,12
S01002801,986,343,643
S01002802,652,640,12
S01002803,836,562,274
S01002804,539,300,239
S01002805,856,429,427
S01002806,572,372,200
S01002807,685,303,382
S01002808,848,270,578
S01002809,683,428,255
S01002810,966,405,561
S01002811,930,706,224
S01002812,630,474,156
S01002813,728,405,323
S01002814,721,436,285
S01002815,786,345,441
S01002816,568,326,242
S01002817,575,261,314
S01002818,577,410,167
S01002819,828,201,627
S01002820,924,327,597
S01002821,975,499,476
S01002822,908,290,618
S01002823,825,304,521
S01002824,777,598,179
S01002825,957,594,363
S01002826,546,318,228
S01002827,647,317,330
S01002828,633,198,435
S01002829,809,404,405
S01002830,624,395,229
S01002831,800,490,310
S01002832,816,600,216
S01002833,1081,1008,73
S01002834,911,482,429
S01002835,751,490,261
S01002836,567,409,158
S01002837,598,219,379
S01002838,568,369,199
S01002839,541,261,280
S01002840,662,511,151
S01002841,626,605,21
S01002842,608,250,358
S01002843,794,286,508
S01002844,605,555,50
S01002845,782,459,323
S01002846,905,695,210
S01002847,926,710,216
S01002848,853,562,291
S01002849,1051,764,287
S01002850,903,616,287
S01002851,477,376,101
S01002852,1000,590,410
S01002853,443,157,286
S01002854,839,455,384
S01002855,629,209,420
S01002856,776,397,379
S01002857,505,419,86
S01002858,480,442,38
S01002859,851,354,497
S01002860,919,724,195
S01002861,965,734,231
S01002862,637,461,176
S01002863,793,391,402
S01002864,612,281,331
S01002865,919,598,321
S01002866,1066,531,535
S01002867,578,526,52
S01002868,754,404,350
S01002869,542,376,166
S01002870,887,571,316
S01002871,606,470,136
S01002872,599,424,175
S01002873,784,584,200
S01002874,909,504,405
S01002875,678,380,298
S01002876,697,355,342
S01002877,782,492,290
S01002878,567,477,90
S01002879,861,655,206
S01002880,513,404,109
S01002881,878,639,239
S01002882,748,484,264
S01002883,1040,774,266
S01002884,804,586,218
S01002885,740,688,52
S01002886,678,419,259
S01002887,635,340,295
S01002888,603,450,153
S01002889,846,463,383
S01002890,752,371,381
S01002891,756,595,161
S01002892,664,396,268
S01002893,729,449,280
S01002894,728,677,51
S01002895,641,284,357
S01002896,719,612,107
S01002897,521,250,271
S01002898,993,758,235
S01002899,506,489,17
S01002900,744,432,312
S01002901,835,509,326
S01002902,785,460,325
S01002903,869,378,491
S01002904,640,575,65
S01002905,745,527,218
S01002906,845,504,341
S01002907,610,406,204
S01002908,787,776,11
S01002909,714,541,173
S01002910,780,326,454
S01002911,915,406,509
S01002912,953,914,39
S01002913,768,753,15
S01002914,714,269,445
S01002915,1005,638,367
S01002916,779,363,416
S01002917,671,570,101
S01002918,712,650,62
S01002919,945,290,655
S01002920,639,409,230
S01002921,679,532,147
S01002922,560,388,172
S01002923,700,472,228
S01002924,699,417,282
S01002925,979,695,284
S01002926,819,399,420
S01002927,790,363,427
S01002928,561,550,11
S01002929,801,396,405
S01002930,663,538,125
S01002931,793,401,392
S01002932,771,755,16
S01002933,860,657,203
S01002934,953,356,597
S01002935,828,561,267
S01002936,713,700,13
S01002937,642,539,103
S01002938,777,437,340
S01002939,546,441,105
S01002940,505,430,75
S01002941,968,718,250
S01002942,538,380,158
S01002943,530,449,81
S01002944,952,731,221
S01002945,588,511,77
S01002946,630,494,136
S01002947,492,336,156
S01002948,855,611,244
S01002949,507,342,165
S01002950,747,598,149
S01002951,889,785,104
S01002952,620,462,158
S01002953,902,628,274
S01002954,869,567,302
S01002955,988,763,225
S01002956,767,548,219
S01002957,960,789,171
S01002958,562,427,135
S01002959,968,805,163
S01002960,697,572,125
S01002961,752,575,177
S01002962,591,329,262
S01002963,778,462,316
S01002964,819,520,299
S01002965,814,650,164
S01002966,626,432,194
S01002967,832,679,153
S01002968,712,573,139
S01002969,903,846,57
S01002970,522,458,64
S01002971,1082,904,178
S01002972,905,519,386
S01002973,864,752,112
S01002974,560,431,129
S01002975,550,340,210
S01002976,939,267,672
S01002977,711,559,152
S01002978,1039,920,119
S01002979,692,463,229
S01002980,790,433,357
S01002981,827,777,50
S01002982,680,627,53
S01002983,777,429,348
S01002984,743,595,148
S01002985,564,514,50
S01002986,756,378,378
S01002987,638,321,317
S01002988,698,555,143
S01002989,962,348,614
S01002990,580,277,303
S01002991,765,697,68
S01002992,688,382,306
S01002993,617,450,167
S01002994,777,317,460
S01002995,501,93,408
S01002996,618,266,352
S01002997,626,158,468
S01002998,788,535,253
S01002999,537,176,361
S01003000,657,563,94
S01003001,604,405,199
S01003002,764,503,261
S01003003,555,386,169
S01003004,524,294,230
S01003005,561,358,203
S01003006,737,632,105
S01003007,781,267,514
S01003008,609,70,539
S01003009,534,307,227
S01003010,601,538,63
S01003011,470,109,361
S01003012,989,856,133
S01003013,581,401,180
S01003014,683,635,48
S01003015,772,693,79
S01003016,460,424,36
S01003017,646,547,99
S01003018,748,611,137
S01003019,799,482,317
S01003020,662,438,224
S01003021,656,556,100
S01003022,980,835,145
S01003023,792,695,97
S01003024,629,457,172
S01003025,751,672,79
S01003026,602,379,223
S01003027,1088,1061,27
S01003028,768,125,643
S01003029,770,121,649
S01003030,850,124,726
S01003032,454,59,395
S01003033,509,190,319
S01003034,902,831,71
S01003035,766,310,456
S01003036,773,149,624
S01003037,750,724,26
S01003038,896,870,26
S01003039,883,307,576
S01003040,850,357,493
S01003041,729,693,36
S01003042,652,87,565
S01003043,577,41,536
S01003044,910,101,809
S01003045,838,102,736
S01003046,748,436,312
S01003047,1008,210,798
S01003048,489,106,383
S01003049,584,102,482
S01003050,798,777,21
S01003051,938,342,596
S01003052,759,186,573
S01003053,929,633,296
S01003054,890,710,180
S01003055,865,324,541
S01003056,890,110,780
S01003057,709,621,88
S01003058,766,238,528
S01003059,838,788,50
S01003060,658,167,491
S01003061,849,839,10
S01003062,845,616,229
S01003063,799,707,92
S01003064,926,282,644
S01003065,919,634,285
S01003066,943,920,23
S01003067,661,646,15
S01003068,859,797,62
S01003069,606,384,222
S01003070,790,538,252
S01003071,635,605,30
S01003072,993,435,558
S01003073,763,698,65
S01003074,788,760,28
S01003075,735,635,100
S01003076,912,66,846
S01003077,1016,494,522
S01003078,722,594,128
S01003079,914,847,67
S01003080,859,761,98
S01003081,936,915,21
S01003082,742,154,588
S01003083,1072,575,497
S01003084,873,274,599
S01003085,1010,935,75
S01003086,715,656,59
S01003087,679,576,103
S01003088,969,183,786
S01003089,619,610,9
S01003090,768,580,188
S01003091,634,578,56
S01003092,798,507,291
S01003093,1018,419,599
S01003094,946,784,162
S01003095,837,814,23
S01003096,714,621,93
S01003097,253,120,133
S01003098,1037,554,483
S01003099,590,148,442
S01003100,860,605,255
S01003101,603,143,460
S01003102,799,724,75
S01003103,789,767,22
S01003104,999,468,531
S01003105,798,648,150
S01003106,737,703,34
S01003107,843,93,750
S01003108,735,475,260
S01003109,991,951,40
S01003110,827,788,39
S01003111,898,311,587
S01003112,952,890,62
S01003113,756,713,43
S01003114,947,893,54
S01003115,546,485,61
S01003116,872,601,271
S01003117,788,539,249
S01003118,493,71,422
S01003119,722,593,129
S01003120,1073,1053,20
S01003121,964,350,614
S01003122,777,540,237
S01003123,846,785,61
S01003124,819,606,213
S01003125,796,525,271
S01003126,153,34,119
S01003127,850,763,87
S01003128,720,399,321
S01003129,1080,836,244
S01003130,786,535,251
S01003131,846,638,208
S01003132,594,85,509
S01003133,1090,968,122
S01003134,754,335,419
S01003135,759,487,272
S01003136,769,608,161
S01003137,668,498,170
S01003138,998,421,577
S01003139,979,766,213
S01003140,915,284,631
S01003141,725,621,104
S01003142,727,260,467
S01003143,877,650,227
S01003144,910,551,359
S01003145,741,486,255
S01003146,672,455,217
S01003147,923,694,229
S01003148,775,564,211
S01003149,907,622,285
S01003150,781,132,649
S01003151,790,594,196
S01003152,914,622,292
S01003153,766,709,57
S01003154,891,546,345
S01003155,1081,1051,30
S01003156,837,564,273
S01003157,982,633,349
S01003158,541,48,493
S01003159,242,54,188
S01003160,716,312,404
S01003161,609,427,182
S01003162,688,293,395
S01003163,655,629,26
S01003164,898,691,207
S01003165,985,701,284
S01003166,660,456,204
S01003167,800,330,470
S01003168,842,587,255
S01003169,889,804,85
S01003170,931,896,35
S01003171,632,591,41
S01003172,718,452,266
S01003173,485,336,149
S01003174,793,502,291
S01003175,797,200,597
S01003176,770,525,245
S01003177,987,860,127
S01003178,695,135,560
S01003179,716,433,283
S01003180,752,719,33
S01003181,927,443,484
S01003182,696,224,472
S01003183,701,424,277
S01003184,875,198,677
S01003185,530,216,314
S01003186,905,828,77
S01003187,904,680,224
S01003188,828,371,457
S01003189,841,552,289
S01003190,758,247,511
S01003191,529,125,404
S01003192,737,358,379
S01003193,611,348,263
S01003194,789,346,443
S01003195,729,699,30
S01003196,942,888,54
S01003197,663,617,46
S01003198,928,319,609
S01003199,876,750,126
S01003200,696,379,317
S01003201,231,67,164
S01003202,298,91,207
S01003203,862,626,236
S01003204,1021,572,449
S01003205,719,271,448
S01003206,745,152,593
S01003207,814,591,223
S01003208,898,121,777
S01003209,596,430,166
S01003210,841,759,82
S01003211,871,691,180
S01003212,779,690,89
S01003213,592,344,248
S01003214,799,521,278
S01003215,1011,438,573
S01003216,741,527,214
S01003217,691,139,552
S01003218,744,564,180
S01003219,760,550,210
S01003220,798,583,215
S01003221,842,465,377
S01003222,775,458,317
S01003223,914,184,730
S01003224,749,722,27
S01003225,794,288,506
S01003226,792,281,511
S01003227,925,559,366
S01003228,866,442,424
S01003229,975,924,51
S01003230,826,591,235
S01003231,984,532,452
S01003232,779,178,601
S01003233,998,963,35
S01003234,827,757,70
S01003235,798,631,167
S01003236,832,495,337
S01003237,1025,514,511
S01003238,749,628,121
S01003239,999,724,275
S01003240,775,670,105
S01003241,828,734,94
S01003242,1006,624,382
S01003243,884,666,218
S01003244,976,457,519
S01003245,849,109,740
S01003246,1007,251,756
S01003247,757,314,443
S01003248,773,345,428
S01003249,689,439,250
S01003250,582,397,185
S01003251,834,180,654
S01003252,697,687,10
S01003253,822,70,752
S01003254,613,110,503
S01003255,802,581,221
S01003256,924,197,727
S01003257,812,667,145
S01003258,919,853,66
S01003259,1053,964,89
S01003260,778,753,25
S01003261,925,897,28
S01003262,778,370,408
S01003263,629,154,475
S01003264,584,449,135
S01003265,687,567,120
S01003266,749,399,350
S01003267,970,590,380
S01003268,793,471,322
S01003269,891,340,551
S01003270,792,334,458
S01003271,819,464,355
S01003272,923,155,768
S01003273,694,177,517
S01003274,538,180,358
S01003275,967,500,467
S01003276,784,772,12
S01003277,678,468,210
S01003278,854,706,148
S01003279,459,22,437
S01003280,922,688,234
S01003281,554,310,244
S01003282,833,767,66
S01003283,776,714,62
S01003284,908,550,358
S01003285,367,135,232
S01003286,1030,473,557
S01003287,603,77,526
S01003288,778,743,35
S01003289,302,112,190
S01003290,767,536,231
S01003291,756,262,494
S01003292,784,709,75
S01003293,942,167,775
S01003294,790,516,274
S01003295,991,953,38
S01003296,617,82,535
S01003297,527,106,421
S01003298,1015,892,123
S01003299,420,45,375
S01003300,839,716,123
S01003301,781,297,484
S01003302,585,114,471
S01003303,767,492,275
S01003304,781,509,272
S01003305,750,666,84
S01003306,943,529,414
S01003307,1060,538,522
S01003308,900,479,421
S01003309,786,137,649
S01003310,796,510,286
S01003311,794,761,33
S01003312,649,313,336
S01003313,778,464,314
S01003314,579,166,413
S01003315,540,414,126
S01003316,726,344,382
S01003317,718,642,76
S01003318,822,780,42
S01003320,646,434,212
S01003321,790,719,71
S01003322,799,479,320
S01003323,668,644,24
S01003324,561,325,236
S01003325,852,766,86
S01003326,799,343,456
S01003327,691,336,355
S01003328,539,330,209
S01003329,818,655,163
S01003330,986,945,41
S01003331,636,165,471
S01003332,439,69,370
S01003333,799,268,531
S01003334,865,395,470
S01003335,543,232,311
S01003336,905,377,528
S01003337,842,244,598
S01003338,900,643,257
S01003339,827,631,196
S01003340,1066,580,486
S01003341,795,763,32
S01003342,653,71,582
S01003343,611,56,555
S01003344,596,208,388
S01003345,1019,699,320
S01003346,902,549,353
S01003347,822,45,777
S01003348,729,481,248
S01003349,881,176,705
S01003350,731,266,465
S01003351,987,330,657
S01003352,831,321,510
S01003353,635,140,495
S01003354,829,277,552
S01003355,879,303,576
S01003356,919,132,787
S01003357,386,60,326
S01003358,745,352,393
S01003359,977,954,23
S01003360,796,530,266
S01003361,759,285,474
S01003362,763,427,336
S01003363,793,405,388
S01003364,658,168,490
S01003365,735,217,518
S01003366,548,243,305
S01003367,1058,148,910
S01003368,939,330,609
S01003369,734,273,461
S01003370,776,555,221
S01003371,754,493,261
S01003372,741,344,397
S01003373,667,187,480
S01003374,529,70,459
S01003375,756,513,243
S01003376,530,90,440
S01003377,784,450,334
S01003378,813,134,679
S01003379,650,71,579
S01003380,786,544,242
S01003381,705,561,144
S01003382,596,204,392
S01003383,950,631,319
S01003384,1025,575,450
S01003385,851,626,225
S01003386,660,324,336
S01003387,794,291,503
S01003388,1011,268,743
S01003389,980,325,655
S01003390,956,106,850
S01003391,774,235,539
S01003392,793,525,268
S01003393,968,507,461
S01003394,636,393,243
S01003395,744,497,247
S01003396,766,124,642
S01003397,878,74,804
S01003398,884,470,414
S01003399,663,223,440
S01003400,688,400,288
S01003401,792,75,717
S01003402,695,63,632
S01003403,755,240,515
S01003404,482,70,412
S01003405,838,547,291
S01003406,721,366,355
S01003407,734,495,239
S01003408,662,102,560
S01003409,716,522,194
S01003410,770,246,524
S01003411,777,433,344
S01003412,915,369,546
S01003413,806,409,397
S01003414,547,179,368
S01003415,807,107,700
S01003416,882,260,622
S01003417,803,555,248
S01003418,948,253,695
S01003419,970,206,764
S01003420,519,77,442
S01003421,559,269,290
S01003422,794,287,507
S01003423,552,261,291
S01003424,987,242,745
S01003425,931,329,602
S01003426,999,577,422
S01003427,914,527,387
S01003428,666,51,615
S01003429,769,313,456
S01003430,759,269,490
S01003431,660,334,326
S01003432,931,500,431
S01003433,774,347,427
S01003434,910,171,739
S01003435,672,89,583
S01003436,541,461,80
S01003437,598,278,320
S01003438,902,442,460
S01003439,848,131,717
S01003440,500,342,158
S01003441,1014,142,872
S01003442,731,43,688
S01003443,959,150,809
S01003444,654,54,600
S01003445,870,231,639
S01003446,520,224,296
S01003447,936,317,619
S01003448,743,471,272
S01003449,792,349,443
S01003450,787,295,492
S01003451,763,330,433
S01003452,578,500,78
S01003453,664,337,327
S01003454,723,289,434
S01003455,591,94,497
S01003456,387,11,376
S01003457,945,122,823
S01003458,904,375,529
S01003459,915,361,554
S01003460,744,347,397
S01003461,791,518,273
S01003462,611,241,370
S01003463,799,94,705
S01003464,924,465,459
S01003465,790,465,325
S01003466,737,180,557
S01003467,757,359,398
S01003468,732,256,476
S01003469,858,349,509
S01003470,798,249,549
S01003471,720,106,614
S01003472,811,80,731
S01003473,931,315,616
S01003474,746,423,323
S01003475,685,212,473
S01003476,819,613,206
S01003477,972,578,394
S01003478,763,371,392
S01003479,791,346,445
S01003480,611,222,389
S01003481,1001,405,596
S01003482,657,97,560
S01003483,634,274,360
S01003484,906,378,528
S01003485,990,542,448
S01003486,833,103,730
S01003487,998,375,623
S01003488,635,206,429
S01003489,983,223,760
S01003490,640,184,456
S01003491,126,45,81
S01003492,797,249,548
S01003493,728,130,598
S01003494,737,230,507
S01003495,723,319,404
S01003496,815,598,217
S01003497,957,643,314
S01003498,997,486,511
S01003499,991,548,443
S01003500,645,38,607
S01003501,631,275,356
S01003502,669,338,331
S01003503,670,432,238
S01003504,709,321,388
S01003506,979,560,419
S01003507,528,341,187
S01003508,810,191,619
S01003509,831,588,243
S01003510,365,134,231
S01003511,979,795,184
S01003512,642,279,363
S01003513,715,297,418
S01003514,799,463,336
S01003515,750,258,492
S01003516,707,659,48
S01003517,681,444,237
S01003518,979,296,683
S01003519,542,151,391
S01003520,673,403,270
S01003521,523,228,295
S01003522,739,492,247
S01003523,577,232,345
S01003524,1040,888,152
S01003525,924,660,264
S01003526,906,610,296
S01003527,900,804,96
S01003528,604,475,129
S01003529,543,506,37
S01003530,791,507,284
S01003531,795,215,580
S01003532,1043,911,132
S01003533,353,21,332
S01003534,943,627,316
S01003535,709,405,304
S01003536,1031,810,221
S01003537,796,311,485
S01003538,670,260,410
S01003539,975,870,105
S01003540,490,102,388
S01003541,734,193,541
S01003542,795,591,204
S01003543,615,171,444
S01003544,553,422,131
S01003545,814,648,166
S01003546,823,290,533
S01003547,790,468,322
S01003549,770,218,552
S01003550,713,664,49
S01003551,745,329,416
S01003552,882,614,268
S01003553,691,74,617
S01003554,776,526,250
S01003555,735,494,241
S01003556,723,697,26
S01003557,785,80,705
S01003558,911,778,133
S01003559,897,850,47
S01003560,1029,952,77
S01003561,876,186,690
S01003562,697,139,558
S01003563,608,285,323
S01003564,708,145,563
S01003565,856,302,554
S01003566,750,418,332
S01003567,870,29,841
S01003568,665,564,101
S01003569,725,666,59
S01003570,765,661,104
S01003571,897,305,592
S01003572,882,195,687
S01003573,919,503,416
S01003574,886,592,294
S01003575,887,249,638
S01003576,679,512,167
S01003577,742,414,328
S01003578,279,79,200
S01003579,632,26,606
S01003580,881,372,509
S01003581,808,249,559
S01003582,584,10,574
S01003583,527,174,353
S01003584,767,81,686
S01003585,557,153,404
S01003586,921,406,515
S01003587,1060,1025,35
S01003588,721,679,42
S01003589,1052,889,163
S01003590,688,212,476
S01003591,982,927,55
S01003592,841,224,617
S01003593,694,469,225
S01003594,907,812,95
S01003595,769,103,666
S01003596,775,216,559
S01003597,609,562,47
S01003598,725,442,283
S01003599,606,396,210
S01003600,840,357,483
S01003601,844,228,616
S01003602,728,450,278
S01003603,820,326,494
S01003604,640,251,389
S01003605,668,202,466
S01003606,879,611,268
S01003607,557,419,138
S01003608,540,281,259
S01003609,1049,909,140
S01003610,748,259,489
S01003611,756,154,602
S01003612,792,622,170
S01003613,813,757,56
S01003614,568,445,123
S01003615,542,130,412
S01003616,701,672,29
S01003617,953,131,822
S01003618,770,602,168
S01003619,886,138,748
S01003620,960,849,111
S01003621,969,455,514
S01003622,783,518,265
S01003623,947,896,51
S01003624,961,328,633
S01003625,398,179,219
S01003626,796,752,44
S01003627,588,117,471
S01003628,691,322,369
S01003629,808,285,523
S01003630,754,412,342
S01003631,748,543,205
S01003632,785,664,121
S01003633,921,637,284
S01003634,1054,496,558
S01003635,572,276,296
S01003636,995,433,562
S01003637,713,482,231
S01003638,763,615,148
S01003639,794,500,294
S01003640,916,446,470
S01003641,752,713,39
S01003642,796,574,222
S01003643,608,422,186
S01003644,821,336,485
S01003645,572,381,191
S01003646,756,35,721
S01003647,712,527,185
S01003648,804,497,307
S01003649,1072,964,108
S01003650,719,211,508
S01003651,754,417,337
S01003652,633,243,390
S01003653,781,297,484
S01003654,926,364,562
S01003655,844,270,574
S01003656,575,212,363
S01003657,835,365,470
S01003658,895,727,168
S01003659,822,639,183
S01003660,874,840,34
S01003661,839,766,73
S01003662,610,339,271
S01003663,582,192,390
S01003664,548,240,308
S01003665,657,14,643
S01003666,743,198,545
S01003667,915,751,164
S01003668,702,470,232
S01003669,569,301,268
S01003670,889,253,636
S01003671,699,347,352
S01003672,884,256,628
S01003673,311,74,237
S01003674,843,503,340
S01003675,696,644,52
S01003676,426,307,119
S01003677,774,462,312
S01003678,699,434,265
S01003679,1064,437,627
S01003680,840,287,553
S01003681,590,406,184
S01003682,1044,891,153
S01003683,604,427,177
S01003684,749,467,282
S01003685,548,389,159
S01003686,1028,495,533
S01003687,702,77,625
S01003688,950,474,476
S01003689,623,200,423
S01003690,961,233,728
S01003691,1094,856,238
S01003692,1023,580,443
S01003693,619,319,300
S01003694,893,723,170
S01003695,771,211,560
S01003696,1095,703,392
S01003697,988,969,19
S01003698,942,686,256
S01003699,1044,977,67
S01003700,1049,649,400
S01003701,962,449,513
S01003702,838,232,606
S01003703,903,443,460
S01003704,713,174,539
S01003705,875,108,767
S01003706,779,126,653
S01003707,778,48,730
S01003708,658,8,650
S01003709,855,81,774
S01003710,894,200,694
S01003711,843,68,775
S01003712,756,318,438
S01003713,550,106,444
S01003714,797,359,438
S01003715,861,417,444
S01003716,589,37,552
S01003717,827,76,751
S01003718,568,66,502
S01003719,541,404,137
S01003720,927,522,405
S01003721,724,433,291
S01003722,897,439,458
S01003723,548,465,83
S01003724,786,372,414
S01003725,587,422,165
S01003726,684,492,192
S01003727,750,340,410
S01003728,500,299,201
S01003729,637,382,255
S01003730,646,126,520
S01003731,545,310,235
S01003732,820,713,107
S01003733,826,354,472
S01003734,713,416,297
S01003735,701,600,101
S01003736,832,432,400
S01003737,633,361,272
S01003738,660,582,78
S01003739,528,350,178
S01003740,576,359,217
S01003741,841,554,287
S01003742,518,382,136
S01003743,580,299,281
S01003744,572,365,207
S01003745,720,438,282
S01003746,792,557,235
S01003747,952,734,218
S01003748,524,428,96
S01003749,819,576,243
S01003750,557,335,222
S01003751,836,578,258
S01003752,749,548,201
S01003753,901,633,268
S01003754,891,481,410
S01003755,708,462,246
S01003756,689,499,190
S01003757,581,383,198
S01003758,749,543,206
S01003759,615,416,199
S01003760,758,532,226
S01003761,802,600,202
S01003762,742,452,290
S01003763,862,540,322
S01003764,859,550,309
S01003765,730,333,397
S01003766,599,441,158
S01003767,615,469,146
S01003768,565,446,119
S01003769,671,474,197
S01003770,631,566,65
S01003771,664,433,231
S01003772,524,346,178
S01003773,699,491,208
S01003774,619,460,159
S01003775,765,567,198
S01003776,576,471,105
S01003777,927,762,165
S01003778,512,371,141
S01003779,482,378,104
S01003780,887,790,97
S01003781,648,592,56
S01003782,560,287,273
S01003783,902,682,220
S01003784,580,552,28
S01003785,830,776,54
S01003786,928,901,27
S01003787,613,586,27
S01003788,689,627,62
S01003789,522,493,29
S01003790,618,332,286
S01003791,633,471,162
S01003792,680,604,76
S01003793,544,226,318
S01003794,675,574,101
S01003795,580,429,151
S01003796,659,243,416
S01003797,957,601,356
S01003798,802,738,64
S01003799,841,794,47
S01003800,642,312,330
S01003801,808,516,292
