"dz_2011","la_name","year","total","white","pakistani","chinese","other"
"S01011613","North Lanarkshire",2011,940,923,10,0,7
"S01011614","North Lanarkshire",2011,447,443,0,0,4
"S01011615","North Lanarkshire",2011,728,723,0,0,5
"S01011616","North Lanarkshire",2011,423,413,2,0,8
"S01011617","North Lanarkshire",2011,840,838,0,0,2
"S01011618","North Lanarkshire",2011,654,648,1,3,2
"S01011619","North Lanarkshire",2011,1050,1018,12,2,18
"S01011620","North Lanarkshire",2011,1097,1046,31,8,12
"S01011621","North Lanarkshire",2011,781,774,7,0,0
"S01011622","North Lanarkshire",2011,649,638,4,0,7
"S01011623","North Lanarkshire",2011,703,683,11,4,5
"S01011624","North Lanarkshire",2011,722,707,8,0,7
"S01011625","North Lanarkshire",2011,548,540,0,4,4
"S01011626","North Lanarkshire",2011,811,792,0,4,15
"S01011627","North Lanarkshire",2011,733,725,0,2,6
"S01011628","North Lanarkshire",2011,1076,1058,9,8,1
"S01011629","North Lanarkshire",2011,629,621,0,1,7
"S01011630","North Lanarkshire",2011,639,636,0,0,3
"S01011631","North Lanarkshire",2011,628,616,0,1,11
"S01011632","North Lanarkshire",2011,754,746,1,1,6
"S01011633","North Lanarkshire",2011,736,720,4,0,12
"S01011634","North Lanarkshire",2011,565,555,2,0,8
"S01011635","North Lanarkshire",2011,683,675,0,0,8
"S01011636","North Lanarkshire",2011,720,705,4,0,11
"S01011637","North Lanarkshire",2011,686,677,4,0,5
"S01011638","North Lanarkshire",2011,483,470,8,0,5
"S01011639","North Lanarkshire",2011,590,583,5,0,2
"S01011640","North Lanarkshire",2011,674,656,6,7,5
"S01011641","North Lanarkshire",2011,476,475,1,0,0
"S01011642","North Lanarkshire",2011,790,775,2,2,11
"S01011643","North Lanarkshire",2011,590,564,9,10,7
"S01011644","North Lanarkshire",2011,717,716,0,0,1
"S01011645","North Lanarkshire",2011,537,536,1,0,0
"S01011646","North Lanarkshire",2011,696,687,3,0,6
"S01011647","North Lanarkshire",2011,878,864,1,4,9
"S01011648","North Lanarkshire",2011,694,664,13,10,7
"S01011649","North Lanarkshire",2011,502,489,0,0,13
"S01011650","North Lanarkshire",2011,721,717,3,1,0
"S01011651","North Lanarkshire",2011,926,910,5,6,5
"S01011652","North Lanarkshire",2011,760,723,21,1,15
"S01011653","North Lanarkshire",2011,899,889,0,2,8
"S01011654","North Lanarkshire",2011,983,948,10,8,17
"S01011655","North Lanarkshire",2011,846,843,0,1,2
"S01011656","North Lanarkshire",2011,608,597,4,4,3
"S01011657","North Lanarkshire",2011,514,507,4,0,3
"S01011658","North Lanarkshire",2011,655,642,5,7,1
"S01011659","North Lanarkshire",2011,808,807,0,1,0
"S01011660","North Lanarkshire",2011,906,873,19,0,14
"S01011661","North Lanarkshire",2011,516,512,4,0,0
"S01011662","North Lanarkshire",2011,642,637,0,5,0
"S01011663","North Lanarkshire",2011,961,951,2,2,6
"S01011664","North Lanarkshire",2011,1044,1040,0,0,4
"S01011665","North Lanarkshire",2011,850,841,0,0,9
"S01011666","North Lanarkshire",2011,853,848,4,1,0
"S01011667","North Lanarkshire",2011,797,782,8,0,7
"S01011668","North Lanarkshire",2011,1042,1036,1,0,5
"S01011669","North Lanarkshire",2011,630,615,5,2,8
"S01011670","North Lanarkshire",2011,536,528,0,0,8
"S01011671","North Lanarkshire",2011,680,676,0,1,3
"S01011672","North Lanarkshire",2011,604,582,5,2,15
"S01011673","North Lanarkshire",2011,661,650,5,0,6
"S01011674","North Lanarkshire",2011,1023,1014,2,1,6
"S01011675","North Lanarkshire",2011,911,905,0,4,2
"S01011676","North Lanarkshire",2011,699,697,0,0,2
"S01011677","North Lanarkshire",2011,622,614,0,1,7
"S01011678","North Lanarkshire",2011,464,458,1,3,2
"S01011679","North Lanarkshire",2011,563,554,0,0,9
"S01011680","North Lanarkshire",2011,1100,1094,4,0,2
"S01011681","North Lanarkshire",2011,847,839,1,1,6
"S01011682","North Lanarkshire",2011,508,506,0,0,2
"S01011683","North Lanarkshire",2011,745,743,0,0,2
"S01011684","North Lanarkshire",2011,543,533,10,0,0
"S01011685","North Lanarkshire",2011,802,794,0,1,7
"S01011686","North Lanarkshire",2011,828,811,1,7,9
"S01011687","North Lanarkshire",2011,864,860,2,0,2
"S01011688","North Lanarkshire",2011,820,794,19,0,7
"S01011689","North Lanarkshire",2011,667,654,0,2,11
"S01011690","North Lanarkshire",2011,983,962,7,1,13
"S01011691","North Lanarkshire",2011,624,620,1,3,0
"S01011692","North Lanarkshire",2011,1074,1071,0,1,2
"S01011693","North Lanarkshire",2011,807,783,10,4,10
"S01011694","North Lanarkshire",2011,535,530,1,1,3
"S01011695","North Lanarkshire",2011,931,914,5,3,9
"S01011696","North Lanarkshire",2011,1068,930,51,38,49
"S01011697","North Lanarkshire",2011,1029,962,36,9,22
"S01011698","North Lanarkshire",2011,643,633,5,3,2
"S01011699","North Lanarkshire",2011,911,865,29,9,8
"S01011700","North Lanarkshire",2011,759,731,14,0,14
"S01011701","North Lanarkshire",2011,1016,979,14,7,16
"S01011702","North Lanarkshire",2011,733,724,1,0,8
"S01011703","North Lanarkshire",2011,631,612,8,7,4
"S01011704","North Lanarkshire",2011,747,728,3,7,9
"S01011705","North Lanarkshire",2011,759,752,0,1,6
"S01011706","North Lanarkshire",2011,1028,1012,10,0,6
"S01011707","North Lanarkshire",2011,713,698,9,2,4
"S01011708","North Lanarkshire",2011,919,893,14,1,11
"S01011709","North Lanarkshire",2011,954,919,13,1,21
"S01011710","North Lanarkshire",2011,647,642,0,0,5
"S01011711","North Lanarkshire",2011,683,674,4,1,4
"S01011712","North Lanarkshire",2011,530,517,0,4,9
"S01011713","North Lanarkshire",2011,851,846,0,0,5
"S01011714","North Lanarkshire",2011,566,561,0,0,5
"S01011715","North Lanarkshire",2011,633,622,3,0,8
"S01011716","North Lanarkshire",2011,917,908,3,0,6
"S01011717","North Lanarkshire",2011,710,698,0,5,7
"S01011718","North Lanarkshire",2011,800,774,0,5,21
"S01011719","North Lanarkshire",2011,634,613,0,2,19
"S01011720","North Lanarkshire",2011,529,515,0,0,14
"S01011721","North Lanarkshire",2011,716,708,1,0,7
"S01011722","North Lanarkshire",2011,721,719,0,0,2
"S01011723","North Lanarkshire",2011,941,935,0,0,6
"S01011724","North Lanarkshire",2011,733,718,6,4,5
"S01011725","North Lanarkshire",2011,634,623,3,0,8
"S01011726","North Lanarkshire",2011,552,549,0,1,2
"S01011727","North Lanarkshire",2011,774,738,27,3,6
"S01011728","North Lanarkshire",2011,929,921,4,2,2
"S01011729","North Lanarkshire",2011,710,700,0,2,8
"S01011730","North Lanarkshire",2011,844,833,2,3,6
"S01011731","North Lanarkshire",2011,866,857,1,6,2
"S01011732","North Lanarkshire",2011,785,766,2,4,13
"S01011733","North Lanarkshire",2011,851,848,2,0,1
"S01011734","North Lanarkshire",2011,751,742,8,0,1
"S01011735","North Lanarkshire",2011,736,710,10,4,12
"S01011736","North Lanarkshire",2011,770,740,1,0,29
"S01011737","North Lanarkshire",2011,727,654,5,8,60
"S01011738","North Lanarkshire",2011,1055,1020,30,0,5
"S01011739","North Lanarkshire",2011,502,491,0,0,11
"S01011740","North Lanarkshire",2011,783,753,9,4,17
"S01011741","North Lanarkshire",2011,657,638,8,0,11
"S01011742","North Lanarkshire",2011,758,756,0,1,1
"S01011743","North Lanarkshire",2011,797,794,1,0,2
"S01011744","North Lanarkshire",2011,849,841,1,1,6
"S01011745","North Lanarkshire",2011,711,696,1,0,14
"S01011746","North Lanarkshire",2011,539,534,2,0,3
"S01011747","North Lanarkshire",2011,992,964,8,0,20
"S01011748","North Lanarkshire",2011,878,862,2,0,14
"S01011749","North Lanarkshire",2011,769,744,6,2,17
"S01011750","North Lanarkshire",2011,876,858,5,1,12
"S01011751","North Lanarkshire",2011,972,934,7,1,30
"S01011752","North Lanarkshire",2011,921,907,1,3,10
"S01011753","North Lanarkshire",2011,777,766,0,0,11
"S01011754","North Lanarkshire",2011,764,760,0,0,4
"S01011755","North Lanarkshire",2011,939,929,2,1,7
"S01011756","North Lanarkshire",2011,990,968,10,1,11
"S01011757","North Lanarkshire",2011,731,725,1,1,4
"S01011758","North Lanarkshire",2011,624,618,1,0,5
"S01011759","North Lanarkshire",2011,836,830,1,4,1
"S01011760","North Lanarkshire",2011,884,846,19,0,19
"S01011761","North Lanarkshire",2011,720,692,15,0,13
"S01011762","North Lanarkshire",2011,656,648,3,2,3
"S01011763","North Lanarkshire",2011,773,772,0,0,1
"S01011764","North Lanarkshire",2011,403,388,15,0,0
"S01011765","North Lanarkshire",2011,974,969,1,1,3
"S01011766","North Lanarkshire",2011,513,498,7,7,1
"S01011767","North Lanarkshire",2011,848,819,14,3,12
"S01011768","North Lanarkshire",2011,738,726,1,0,11
"S01011769","North Lanarkshire",2011,639,636,0,0,3
"S01011770","North Lanarkshire",2011,808,787,1,10,10
"S01011771","North Lanarkshire",2011,667,625,34,0,8
"S01011772","North Lanarkshire",2011,1102,1015,42,10,35
"S01011773","North Lanarkshire",2011,596,581,7,2,6
"S01011774","North Lanarkshire",2011,941,915,7,4,15
"S01011775","North Lanarkshire",2011,667,652,11,4,0
"S01011776","North Lanarkshire",2011,1153,1068,49,10,26
"S01011777","North Lanarkshire",2011,645,619,12,2,12
"S01011778","North Lanarkshire",2011,634,618,0,2,14
"S01011779","North Lanarkshire",2011,793,788,0,0,5
"S01011780","North Lanarkshire",2011,939,888,38,4,9
"S01011781","North Lanarkshire",2011,584,580,3,0,1
"S01011782","North Lanarkshire",2011,683,661,14,0,8
"S01011783","North Lanarkshire",2011,575,552,10,5,8
"S01011784","North Lanarkshire",2011,793,780,7,0,6
"S01011785","North Lanarkshire",2011,873,855,8,6,4
"S01011786","North Lanarkshire",2011,431,402,16,6,7
"S01011787","North Lanarkshire",2011,1026,1021,0,0,5
"S01011788","North Lanarkshire",2011,697,618,44,19,16
"S01011789","North Lanarkshire",2011,660,652,0,0,8
"S01011790","North Lanarkshire",2011,998,986,0,0,12
"S01011791","North Lanarkshire",2011,735,723,5,0,7
"S01011792","North Lanarkshire",2011,888,873,9,0,6
"S01011793","North Lanarkshire",2011,685,675,3,0,7
"S01011794","North Lanarkshire",2011,884,875,1,1,7
"S01011795","North Lanarkshire",2011,627,624,0,0,3
"S01011796","North Lanarkshire",2011,774,771,1,0,2
"S01011797","North Lanarkshire",2011,1023,1011,8,0,4
"S01011798","North Lanarkshire",2011,550,543,3,0,4
"S01011799","North Lanarkshire",2011,918,911,5,1,1
"S01011800","North Lanarkshire",2011,519,512,0,1,6
"S01011801","North Lanarkshire",2011,608,607,0,0,1
"S01011802","North Lanarkshire",2011,731,730,0,0,1
"S01011803","North Lanarkshire",2011,593,588,0,0,5
"S01011804","Orkney Islands",2011,752,749,1,0,2
"S01011805","Orkney Islands",2011,535,528,0,0,7
"S01011806","Orkney Islands",2011,768,767,0,0,1
"S01011807","Orkney Islands",2011,1091,1086,0,0,5
"S01011808","Orkney Islands",2011,623,619,0,0,4
"S01011809","Orkney Islands",2011,719,716,0,0,3
"S01011810","Orkney Islands",2011,942,941,0,0,1
"S01011811","Orkney Islands",2011,1056,1050,0,1,5
"S01011812","Orkney Islands",2011,669,665,0,0,4
"S01011813","Orkney Islands",2011,760,757,0,0,3
"S01011814","Orkney Islands",2011,721,720,0,0,1
"S01011815","Orkney Islands",2011,816,803,0,4,9
"S01011816","Orkney Islands",2011,638,635,2,0,1
"S01011817","Orkney Islands",2011,728,725,0,3,0
"S01011818","Orkney Islands",2011,1100,1090,5,1,4
"S01011819","Orkney Islands",2011,836,832,3,0,1
"S01011820","Orkney Islands",2011,768,761,0,0,7
"S01011821","Orkney Islands",2011,435,429,0,0,6
"S01011822","Orkney Islands",2011,712,697,4,2,9
"S01011823","Orkney Islands",2011,608,601,0,2,5
"S01011824","Orkney Islands",2011,703,702,0,0,1
"S01011825","Orkney Islands",2011,535,526,0,0,9
"S01011826","Orkney Islands",2011,654,649,0,0,5
"S01011827","Orkney Islands",2011,527,526,0,1,0
"S01011828","Orkney Islands",2011,909,908,0,0,1
"S01011829","Orkney Islands",2011,409,408,0,1,0
"S01011830","Orkney Islands",2011,578,565,0,0,13
"S01011831","Orkney Islands",2011,919,908,0,3,8
"S01011832","Orkney Islands",2011,838,830,0,0,8
"S01011833","Perth and Kinross",2011,1016,1005,0,0,11
"S01011834","Perth and Kinross",2011,503,495,0,0,8
"S01011835","Perth and Kinross",2011,685,675,4,0,6
"S01011836","Perth and Kinross",2011,760,750,0,0,10
"S01011837","Perth and Kinross",2011,666,661,0,4,1
"S01011838","Perth and Kinross",2011,819,807,1,0,11
"S01011839","Perth and Kinross",2011,962,945,0,5,12
"S01011840","Perth and Kinross",2011,1001,994,0,0,7
"S01011841","Perth and Kinross",2011,950,926,0,4,20
"S01011842","Perth and Kinross",2011,966,961,0,0,5
"S01011843","Perth and Kinross",2011,988,974,0,1,13
"S01011844","Perth and Kinross",2011,786,782,0,1,3
"S01011845","Perth and Kinross",2011,857,852,0,0,5
"S01011846","Perth and Kinross",2011,869,860,0,0,9
"S01011847","Perth and Kinross",2011,429,426,0,1,2
"S01011848","Perth and Kinross",2011,727,718,1,1,7
"S01011849","Perth and Kinross",2011,813,797,6,3,7
"S01011850","Perth and Kinross",2011,695,683,0,0,12
"S01011851","Perth and Kinross",2011,898,889,0,2,7
"S01011852","Perth and Kinross",2011,1012,999,1,2,10
"S01011853","Perth and Kinross",2011,708,697,0,4,7
"S01011854","Perth and Kinross",2011,810,796,1,1,12
"S01011855","Perth and Kinross",2011,848,841,1,4,2
"S01011856","Perth and Kinross",2011,691,682,0,0,9
"S01011857","Perth and Kinross",2011,690,682,0,0,8
"S01011858","Perth and Kinross",2011,877,872,0,0,5
"S01011859","Perth and Kinross",2011,839,826,2,3,8
"S01011860","Perth and Kinross",2011,627,614,1,1,11
"S01011861","Perth and Kinross",2011,755,750,0,1,4
"S01011862","Perth and Kinross",2011,1066,1042,10,4,10
"S01011863","Perth and Kinross",2011,833,825,0,2,6
"S01011864","Perth and Kinross",2011,722,715,0,0,7
"S01011865","Perth and Kinross",2011,613,603,1,4,5
"S01011866","Perth and Kinross",2011,817,812,0,0,5
"S01011867","Perth and Kinross",2011,961,953,0,1,7
"S01011868","Perth and Kinross",2011,887,880,0,0,7
"S01011869","Perth and Kinross",2011,773,741,0,0,32
"S01011870","Perth and Kinross",2011,696,684,0,4,8
"S01011871","Perth and Kinross",2011,1089,1080,0,0,9
"S01011872","Perth and Kinross",2011,914,906,0,0,8
"S01011873","Perth and Kinross",2011,812,803,0,2,7
"S01011874","Perth and Kinross",2011,657,654,0,1,2
"S01011875","Perth and Kinross",2011,672,665,0,0,7
"S01011876","Perth and Kinross",2011,958,953,1,0,4
"S01011877","Perth and Kinross",2011,546,532,0,0,14
"S01011878","Perth and Kinross",2011,1335,1266,0,38,31
"S01011879","Perth and Kinross",2011,550,549,0,0,1
"S01011880","Perth and Kinross",2011,593,580,0,1,12
"S01011881","Perth and Kinross",2011,843,836,0,3,4
"S01011882","Perth and Kinross",2011,941,934,0,0,7
"S01011883","Perth and Kinross",2011,1171,1134,3,16,18
"S01011884","Perth and Kinross",2011,414,408,0,3,3
"S01011885","Perth and Kinross",2011,689,682,0,0,7
"S01011886","Perth and Kinross",2011,875,866,0,1,8
"S01011887","Perth and Kinross",2011,594,587,0,3,4
"S01011888","Perth and Kinross",2011,875,853,6,2,14
"S01011889","Perth and Kinross",2011,929,923,0,1,5
"S01011890","Perth and Kinross",2011,708,697,0,1,10
"S01011891","Perth and Kinross",2011,1260,1220,5,7,28
"S01011892","Perth and Kinross",2011,981,950,7,5,19
"S01011893","Perth and Kinross",2011,929,903,7,0,19
"S01011894","Perth and Kinross",2011,636,614,0,1,21
"S01011895","Perth and Kinross",2011,664,655,6,0,3
"S01011896","Perth and Kinross",2011,866,852,0,1,13
"S01011897","Perth and Kinross",2011,1027,1018,0,0,9
"S01011898","Perth and Kinross",2011,677,666,0,2,9
"S01011899","Perth and Kinross",2011,779,758,5,5,11
"S01011900","Perth and Kinross",2011,735,706,0,15,14
"S01011901","Perth and Kinross",2011,901,881,4,0,16
"S01011902","Perth and Kinross",2011,1064,1031,6,4,23
"S01011903","Perth and Kinross",2011,798,781,0,3,14
"S01011904","Perth and Kinross",2011,819,803,1,4,11
"S01011905","Perth and Kinross",2011,804,771,6,16,11
"S01011906","Perth and Kinross",2011,425,417,3,4,1
"S01011907","Perth and Kinross",2011,745,723,0,12,10
"S01011908","Perth and Kinross",2011,376,357,0,10,9
"S01011909","Perth and Kinross",2011,1036,1013,2,6,15
"S01011910","Perth and Kinross",2011,910,892,0,4,14
"S01011911","Perth and Kinross",2011,641,638,0,0,3
"S01011912","Perth and Kinross",2011,727,706,0,6,15
"S01011913","Perth and Kinross",2011,739,720,0,0,19
"S01011914","Perth and Kinross",2011,878,849,13,1,15
"S01011915","Perth and Kinross",2011,811,787,3,0,21
"S01011916","Perth and Kinross",2011,592,589,0,0,3
"S01011917","Perth and Kinross",2011,510,507,0,0,3
"S01011918","Perth and Kinross",2011,786,769,0,0,17
"S01011919","Perth and Kinross",2011,890,829,9,4,48
"S01011920","Perth and Kinross",2011,622,607,8,1,6
"S01011921","Perth and Kinross",2011,594,586,1,5,2
"S01011922","Perth and Kinross",2011,768,749,2,7,10
"S01011923","Perth and Kinross",2011,938,916,0,3,19
"S01011924","Perth and Kinross",2011,454,447,0,1,6
"S01011925","Perth and Kinross",2011,758,718,4,30,6
"S01011926","Perth and Kinross",2011,656,650,5,0,1
"S01011927","Perth and Kinross",2011,613,608,0,0,5
"S01011928","Perth and Kinross",2011,704,701,0,3,0
"S01011929","Perth and Kinross",2011,692,680,0,2,10
"S01011930","Perth and Kinross",2011,638,629,0,3,6
"S01011931","Perth and Kinross",2011,625,596,4,10,15
"S01011932","Perth and Kinross",2011,621,591,0,8,22
"S01011933","Perth and Kinross",2011,631,593,1,3,34
"S01011934","Perth and Kinross",2011,1124,1021,25,1,77
"S01011935","Perth and Kinross",2011,823,740,6,5,72
"S01011936","Perth and Kinross",2011,766,746,2,1,17
"S01011937","Perth and Kinross",2011,667,602,3,5,57
"S01011938","Perth and Kinross",2011,682,667,2,0,13
"S01011939","Perth and Kinross",2011,737,689,17,4,27
"S01011940","Perth and Kinross",2011,441,395,1,10,35
"S01011941","Perth and Kinross",2011,709,638,4,14,53
"S01011942","Perth and Kinross",2011,849,785,1,1,62
"S01011943","Perth and Kinross",2011,1166,1077,15,17,57
"S01011944","Perth and Kinross",2011,444,439,0,1,4
"S01011945","Perth and Kinross",2011,827,812,6,6,3
"S01011946","Perth and Kinross",2011,804,794,0,2,8
"S01011947","Perth and Kinross",2011,490,489,0,0,1
"S01011948","Perth and Kinross",2011,1159,1124,6,1,28
"S01011949","Perth and Kinross",2011,825,818,0,1,6
"S01011950","Perth and Kinross",2011,776,770,0,0,6
"S01011951","Perth and Kinross",2011,678,669,0,0,9
"S01011952","Perth and Kinross",2011,498,495,0,1,2
"S01011953","Perth and Kinross",2011,754,743,0,0,11
"S01011954","Perth and Kinross",2011,492,487,2,0,3
"S01011955","Perth and Kinross",2011,975,963,0,1,11
"S01011956","Perth and Kinross",2011,1033,1019,0,0,14
"S01011957","Perth and Kinross",2011,900,879,7,0,14
"S01011958","Perth and Kinross",2011,1068,1061,0,1,6
"S01011959","Perth and Kinross",2011,893,884,5,0,4
"S01011960","Perth and Kinross",2011,802,788,0,1,13
"S01011961","Perth and Kinross",2011,734,717,0,0,17
"S01011962","Perth and Kinross",2011,688,682,0,2,4
"S01011963","Perth and Kinross",2011,522,509,2,0,11
"S01011964","Perth and Kinross",2011,983,979,0,0,4
"S01011965","Perth and Kinross",2011,797,790,1,1,5
"S01011966","Perth and Kinross",2011,842,801,16,2,23
"S01011967","Perth and Kinross",2011,1155,1129,4,0,22
"S01011968","Perth and Kinross",2011,996,946,6,8,36
"S01011969","Perth and Kinross",2011,1045,1035,0,0,10
"S01011970","Perth and Kinross",2011,990,981,0,2,7
"S01011971","Perth and Kinross",2011,577,570,0,0,7
"S01011972","Perth and Kinross",2011,1115,1109,0,0,6
"S01011973","Perth and Kinross",2011,656,648,0,0,8
"S01011974","Perth and Kinross",2011,762,753,1,2,6
"S01011975","Perth and Kinross",2011,452,451,0,1,0
"S01011976","Perth and Kinross",2011,780,775,0,0,5
"S01011977","Perth and Kinross",2011,1129,1119,0,0,10
"S01011978","Perth and Kinross",2011,693,684,0,0,9
"S01011979","Perth and Kinross",2011,1014,998,2,0,14
"S01011980","Perth and Kinross",2011,401,399,0,1,1
"S01011981","Perth and Kinross",2011,945,933,6,0,6
"S01011982","Perth and Kinross",2011,943,933,0,1,9
"S01011983","Perth and Kinross",2011,731,726,0,0,5
"S01011984","Perth and Kinross",2011,678,660,3,3,12
"S01011985","Perth and Kinross",2011,718,713,0,0,5
"S01011986","Perth and Kinross",2011,666,658,0,2,6
"S01011987","Perth and Kinross",2011,948,939,0,3,6
"S01011988","Perth and Kinross",2011,665,658,0,3,4
"S01011989","Perth and Kinross",2011,866,851,2,0,13
"S01011990","Perth and Kinross",2011,750,737,4,0,9
"S01011991","Perth and Kinross",2011,710,707,0,0,3
"S01011992","Perth and Kinross",2011,991,961,13,4,13
"S01011993","Perth and Kinross",2011,839,804,6,4,25
"S01011994","Perth and Kinross",2011,712,703,0,2,7
"S01011995","Perth and Kinross",2011,818,810,1,1,6
"S01011996","Perth and Kinross",2011,557,552,0,0,5
"S01011997","Perth and Kinross",2011,886,877,3,0,6
"S01011998","Perth and Kinross",2011,545,542,0,0,3
"S01011999","Perth and Kinross",2011,621,618,0,0,3
"S01012000","Perth and Kinross",2011,454,444,1,0,9
"S01012001","Perth and Kinross",2011,635,624,1,3,7
"S01012002","Perth and Kinross",2011,561,560,0,0,1
"S01012003","Perth and Kinross",2011,533,530,0,0,3
"S01012004","Perth and Kinross",2011,880,875,1,0,4
"S01012005","Perth and Kinross",2011,877,868,3,3,3
"S01012006","Perth and Kinross",2011,1002,959,1,18,24
"S01012007","Perth and Kinross",2011,813,803,1,0,9
"S01012008","Perth and Kinross",2011,973,956,4,0,13
"S01012009","Perth and Kinross",2011,725,720,0,1,4
"S01012010","Perth and Kinross",2011,1222,1196,0,1,25
"S01012011","Perth and Kinross",2011,1122,1088,3,3,28
"S01012012","Perth and Kinross",2011,647,643,0,0,4
"S01012013","Perth and Kinross",2011,742,739,0,0,3
"S01012014","Perth and Kinross",2011,846,839,0,0,7
"S01012015","Perth and Kinross",2011,984,979,0,0,5
"S01012016","Perth and Kinross",2011,852,839,1,5,7
"S01012017","Perth and Kinross",2011,506,501,0,0,5
"S01012018","Perth and Kinross",2011,876,864,2,1,9
"S01012019","Renfrewshire",2011,846,829,4,0,13
"S01012020","Renfrewshire",2011,698,682,2,0,14
"S01012021","Renfrewshire",2011,565,560,1,0,4
"S01012022","Renfrewshire",2011,660,657,0,0,3
"S01012023","Renfrewshire",2011,539,533,0,0,6
"S01012024","Renfrewshire",2011,868,862,2,0,4
"S01012025","Renfrewshire",2011,690,686,0,1,3
"S01012026","Renfrewshire",2011,648,602,33,10,3
"S01012027","Renfrewshire",2011,1023,995,6,3,19
"S01012028","Renfrewshire",2011,932,918,1,3,10
"S01012029","Renfrewshire",2011,1226,1210,11,1,4
"S01012030","Renfrewshire",2011,658,639,7,4,8
"S01012031","Renfrewshire",2011,553,547,3,2,1
"S01012032","Renfrewshire",2011,353,349,0,0,4
"S01012033","Renfrewshire",2011,800,795,4,0,1
"S01012034","Renfrewshire",2011,825,820,0,0,5
"S01012035","Renfrewshire",2011,923,912,2,2,7
"S01012036","Renfrewshire",2011,846,841,0,0,5
"S01012037","Renfrewshire",2011,996,975,5,1,15
"S01012038","Renfrewshire",2011,932,912,0,0,20
"S01012039","Renfrewshire",2011,956,946,0,1,9
"S01012040","Renfrewshire",2011,696,682,1,5,8
"S01012041","Renfrewshire",2011,914,909,0,2,3
"S01012042","Renfrewshire",2011,917,915,0,0,2
"S01012043","Renfrewshire",2011,926,911,0,3,12
"S01012044","Renfrewshire",2011,892,880,0,0,12
"S01012045","Renfrewshire",2011,1069,1042,1,8,18
"S01012046","Renfrewshire",2011,686,674,1,0,11
"S01012047","Renfrewshire",2011,932,920,0,0,12
"S01012048","Renfrewshire",2011,769,743,5,0,21
"S01012049","Renfrewshire",2011,660,648,0,5,7
"S01012050","Renfrewshire",2011,1019,1009,0,0,10
"S01012051","Renfrewshire",2011,497,482,6,4,5
"S01012052","Renfrewshire",2011,866,856,0,0,10
"S01012053","Renfrewshire",2011,903,897,1,3,2
"S01012054","Renfrewshire",2011,829,813,0,2,14
"S01012055","Renfrewshire",2011,877,873,0,0,4
"S01012056","Renfrewshire",2011,785,770,0,1,14
"S01012057","Renfrewshire",2011,773,743,19,1,10
"S01012058","Renfrewshire",2011,728,712,7,3,6
"S01012059","Renfrewshire",2011,870,865,0,0,5
"S01012060","Renfrewshire",2011,865,859,0,1,5
"S01012061","Renfrewshire",2011,978,963,4,1,10
"S01012062","Renfrewshire",2011,846,807,10,8,21
"S01012063","Renfrewshire",2011,547,536,2,1,8
"S01012064","Renfrewshire",2011,653,619,10,0,24
"S01012065","Renfrewshire",2011,624,609,0,1,14
"S01012066","Renfrewshire",2011,852,820,13,12,7
"S01012067","Renfrewshire",2011,534,526,0,0,8
"S01012068","Renfrewshire",2011,538,527,5,0,6
"S01012069","Renfrewshire",2011,479,475,0,1,3
"S01012070","Renfrewshire",2011,710,684,3,8,15
"S01012071","Renfrewshire",2011,1057,990,6,13,48
"S01012072","Renfrewshire",2011,1107,1063,15,1,28
"S01012073","Renfrewshire",2011,705,661,10,13,21
"S01012074","Renfrewshire",2011,715,683,11,4,17
"S01012075","Renfrewshire",2011,724,721,0,3,0
"S01012076","Renfrewshire",2011,722,713,0,0,9
"S01012077","Renfrewshire",2011,751,735,1,0,15
"S01012078","Renfrewshire",2011,977,962,7,0,8
"S01012079","Renfrewshire",2011,917,907,1,0,9
"S01012080","Renfrewshire",2011,809,755,5,0,49
"S01012081","Renfrewshire",2011,737,727,2,1,7
"S01012082","Renfrewshire",2011,620,615,1,0,4
"S01012083","Renfrewshire",2011,749,746,1,0,2
"S01012084","Renfrewshire",2011,577,570,0,0,7
"S01012085","Renfrewshire",2011,677,675,0,1,1
"S01012086","Renfrewshire",2011,918,912,0,0,6
"S01012087","Renfrewshire",2011,720,717,0,0,3
"S01012088","Renfrewshire",2011,740,715,6,12,7
"S01012089","Renfrewshire",2011,842,829,9,1,3
"S01012090","Renfrewshire",2011,902,891,2,3,6
"S01012091","Renfrewshire",2011,537,527,0,0,10
"S01012092","Renfrewshire",2011,506,496,5,0,5
"S01012093","Renfrewshire",2011,535,525,1,0,9
"S01012094","Renfrewshire",2011,788,760,6,2,20
"S01012095","Renfrewshire",2011,1108,1090,2,3,13
"S01012096","Renfrewshire",2011,871,869,0,1,1
"S01012097","Renfrewshire",2011,695,691,0,0,4
"S01012098","Renfrewshire",2011,628,625,0,0,3
"S01012099","Renfrewshire",2011,882,859,0,1,22
"S01012100","Renfrewshire",2011,1089,1076,0,2,11
"S01012101","Renfrewshire",2011,786,772,5,0,9
"S01012102","Renfrewshire",2011,670,650,2,5,13
"S01012103","Renfrewshire",2011,925,902,1,5,17
"S01012104","Renfrewshire",2011,924,895,4,7,18
"S01012105","Renfrewshire",2011,1126,1097,0,5,24
"S01012106","Renfrewshire",2011,1101,1063,5,0,33
"S01012107","Renfrewshire",2011,692,657,12,1,22
"S01012108","Renfrewshire",2011,908,896,0,2,10
"S01012109","Renfrewshire",2011,922,868,9,2,43
"S01012110","Renfrewshire",2011,700,696,0,1,3
"S01012111","Renfrewshire",2011,558,533,0,0,25
